```
$ ./bin/bench_kernels
2023-01-04T07:59:56+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 0.69, 0.60, 0.70
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
CZ<double>/AVX512/8                                7801 ns         7799 ns        93328
CZ<double>/AVX512/10                              12661 ns        12659 ns        84846
CZ<double>/AVX512/12                              33740 ns        33738 ns        19055
CZ<double>/AVX512/14                             112578 ns       112561 ns         5515
CZ<double>/AVX512/16                             547324 ns       547251 ns         1168
CZ<double>/AVX512/18                            2362633 ns      2362500 ns          282
CZ<double>/AVX512/20                           18875423 ns     18873390 ns           41
CZ<double>/AVX512/22                          125549467 ns    125524343 ns            6
CZ<double>/AVX512/24                          595060652 ns    594953546 ns            1
SWAP<double>/AVX512/6                              4264 ns         4264 ns       166293
SWAP<double>/AVX512/8                              5327 ns         5327 ns       130899
SWAP<double>/AVX512/10                             9417 ns         9417 ns        73124
SWAP<double>/AVX512/12                            28723 ns        28721 ns        22735
SWAP<double>/AVX512/14                           126550 ns       126531 ns         6004
SWAP<double>/AVX512/16                           650911 ns       650829 ns         1298
SWAP<double>/AVX512/18                          4284725 ns      4284016 ns          161
SWAP<double>/AVX512/20                         25283384 ns     25278757 ns           26
SWAP<double>/AVX512/22                        174843165 ns    174797283 ns            4
SWAP<double>/AVX512/24                        746561917 ns    746504103 ns            1
CNOT<double>/AVX512/6                              4214 ns         4214 ns       167711
CNOT<double>/AVX512/8                              5175 ns         5175 ns       134500
CNOT<double>/AVX512/10                             9697 ns         9696 ns        75031
CNOT<double>/AVX512/12                            31639 ns        31637 ns        23016
CNOT<double>/AVX512/14                           115050 ns       115030 ns         6930
CNOT<double>/AVX512/16                           586645 ns       586597 ns         1242
CNOT<double>/AVX512/18                          3794778 ns      3794038 ns          185
CNOT<double>/AVX512/20                         22855814 ns     22847176 ns           29
CNOT<double>/AVX512/22                        155246195 ns    155224588 ns            4
CNOT<double>/AVX512/24                        715410367 ns    715254045 ns            1
IsingZZ<double>/AVX512/6                           5388 ns         5388 ns       131322
IsingZZ<double>/AVX512/8                          11431 ns        11429 ns        62244
IsingZZ<double>/AVX512/10                         22922 ns        22917 ns        30161
IsingZZ<double>/AVX512/12                         77627 ns        77605 ns         8909
IsingZZ<double>/AVX512/14                        293086 ns       293051 ns         2384
IsingZZ<double>/AVX512/16                       1389837 ns      1389574 ns          491
IsingZZ<double>/AVX512/18                       8343311 ns      8341632 ns           83
IsingZZ<double>/AVX512/20                      40375648 ns     40368984 ns           14
IsingZZ<double>/AVX512/22                     251589398 ns    251542365 ns            3
IsingZZ<double>/AVX512/24                    1070690455 ns   1070383545 ns            1
IsingXX<double>/AVX512/6                           5454 ns         5453 ns       129867
IsingXX<double>/AVX512/8                          11424 ns        11422 ns        60568
IsingXX<double>/AVX512/10                         22795 ns        22793 ns        30541
IsingXX<double>/AVX512/12                         78165 ns        78156 ns         9005
IsingXX<double>/AVX512/14                        294028 ns       293977 ns         2267
IsingXX<double>/AVX512/16                       1491278 ns      1490749 ns          503
IsingXX<double>/AVX512/18                       8390469 ns      8388805 ns           83
IsingXX<double>/AVX512/20                      40705618 ns     40690935 ns           14
IsingXX<double>/AVX512/22                     249001761 ns    248962109 ns            3
IsingXX<double>/AVX512/24                    1062972857 ns   1062739449 ns            1
PhaseShift<double>/AVX512/6                        5229 ns         5229 ns       133342
PhaseShift<double>/AVX512/8                       10359 ns        10357 ns        66049
PhaseShift<double>/AVX512/10                      18807 ns        18804 ns        37231
PhaseShift<double>/AVX512/12                      55358 ns        55351 ns        12548
PhaseShift<double>/AVX512/14                     197699 ns       197668 ns         3542
PhaseShift<double>/AVX512/16                     881256 ns       881118 ns          750
PhaseShift<double>/AVX512/18                    5231530 ns      5230574 ns          100
PhaseShift<double>/AVX512/20                   26815472 ns     26807074 ns           26
PhaseShift<double>/AVX512/22                  185445411 ns    185401838 ns            3
PhaseShift<double>/AVX512/24                  775095599 ns    774959504 ns            1
SingleQubitOp<double>/AVX512/6/1                   6775 ns         6774 ns       102820
SingleQubitOp<double>/AVX512/8/1                  11065 ns        11063 ns        64211
SingleQubitOp<double>/AVX512/10/1                 29612 ns        29608 ns        23769
SingleQubitOp<double>/AVX512/12/1                104531 ns       104514 ns         6729
SingleQubitOp<double>/AVX512/14/1                403938 ns       403848 ns         1731
SingleQubitOp<double>/AVX512/16/1               1793122 ns      1792918 ns          387
SingleQubitOp<double>/AVX512/18/1               8956185 ns      8953985 ns           77
SingleQubitOp<double>/AVX512/20/1              42381287 ns     42370523 ns           13
SingleQubitOp<double>/AVX512/22/1             261199052 ns    261160825 ns            3
SingleQubitOp<double>/AVX512/24/1            1130004264 ns   1129731437 ns            1
GeneratorRZ<double>/AVX2/6                         4493 ns         4492 ns       156424
GeneratorRZ<double>/AVX2/8                         6261 ns         6261 ns       112004
GeneratorRZ<double>/AVX2/10                       13015 ns        13014 ns        51648
GeneratorRZ<double>/AVX2/12                       45540 ns        45532 ns        15637
GeneratorRZ<double>/AVX2/14                      167473 ns       167460 ns         4185
GeneratorRZ<double>/AVX2/16                      860764 ns       860695 ns          906
GeneratorRZ<double>/AVX2/18                     4570986 ns      4570855 ns          154
GeneratorRZ<double>/AVX2/20                    26177787 ns     26171876 ns           25
GeneratorRZ<double>/AVX2/22                   178839272 ns    178821892 ns            4
GeneratorRZ<double>/AVX2/24                   754761867 ns    754440408 ns            1
GeneratorRY<double>/AVX2/6                         4591 ns         4591 ns       149850
GeneratorRY<double>/AVX2/8                         7535 ns         7532 ns        94159
GeneratorRY<double>/AVX2/10                       18710 ns        18708 ns        37970
GeneratorRY<double>/AVX2/12                       68219 ns        68209 ns        10168
GeneratorRY<double>/AVX2/14                      332844 ns       332738 ns         1816
GeneratorRY<double>/AVX2/16                     1461481 ns      1461270 ns          518
GeneratorRY<double>/AVX2/18                     7267479 ns      7265668 ns           95
GeneratorRY<double>/AVX2/20                    35195491 ns     35190787 ns           19
GeneratorRY<double>/AVX2/22                   236136508 ns    236052556 ns            3
GeneratorRY<double>/AVX2/24                   996899335 ns    996561725 ns            1
GeneratorRX<double>/AVX2/6                         4119 ns         4118 ns       167011
GeneratorRX<double>/AVX2/8                         6379 ns         6379 ns       109872
GeneratorRX<double>/AVX2/10                       15921 ns        15919 ns        43750
GeneratorRX<double>/AVX2/12                       53860 ns        53852 ns        13291
GeneratorRX<double>/AVX2/14                      202799 ns       202783 ns         3401
GeneratorRX<double>/AVX2/16                     1108022 ns      1107887 ns          638
GeneratorRX<double>/AVX2/18                     6659437 ns      6658831 ns          104
GeneratorRX<double>/AVX2/20                    33805128 ns     33797785 ns           20
GeneratorRX<double>/AVX2/22                   227304657 ns    227250689 ns            3
GeneratorRX<double>/AVX2/24                   996062394 ns    995911885 ns            1
PauliZ<double>/AVX2/6                              4735 ns         4734 ns       148209
PauliZ<double>/AVX2/8                              6492 ns         6491 ns       107330
PauliZ<double>/AVX2/10                            13819 ns        13817 ns        51073
PauliZ<double>/AVX2/12                            45086 ns        45079 ns        15759
PauliZ<double>/AVX2/14                           168935 ns       168917 ns         4109
PauliZ<double>/AVX2/16                           838449 ns       838313 ns          853
PauliZ<double>/AVX2/18                          4864701 ns      4863610 ns          143
PauliZ<double>/AVX2/20                         26714940 ns     26708563 ns           26
PauliZ<double>/AVX2/22                        179119477 ns    179085429 ns            4
PauliZ<double>/AVX2/24                        713706404 ns    713564746 ns            1
PauliY<double>/AVX2/6                              4826 ns         4826 ns       144681
PauliY<double>/AVX2/8                              7810 ns         7808 ns        89269
PauliY<double>/AVX2/10                            20097 ns        20095 ns        35884
PauliY<double>/AVX2/12                            67601 ns        67586 ns        10336
PauliY<double>/AVX2/14                           254154 ns       254113 ns         2752
PauliY<double>/AVX2/16                          1255019 ns      1254914 ns          548
PauliY<double>/AVX2/18                          7000034 ns      6999279 ns           99
PauliY<double>/AVX2/20                         34612681 ns     34604337 ns           20
PauliY<double>/AVX2/22                        239191749 ns    239151669 ns            3
PauliY<double>/AVX2/24                       1002073022 ns   1001869056 ns            1
PauliX<double>/AVX2/6                              4250 ns         4250 ns       165385
PauliX<double>/AVX2/8                              6524 ns         6524 ns       107495
PauliX<double>/AVX2/10                            15865 ns        15864 ns        43453
PauliX<double>/AVX2/12                            52754 ns        52747 ns        12965
PauliX<double>/AVX2/14                           202575 ns       202545 ns         3415
PauliX<double>/AVX2/16                          1075729 ns      1075630 ns          630
PauliX<double>/AVX2/18                          6733913 ns      6732736 ns          104
PauliX<double>/AVX2/20                         33634354 ns     33628991 ns           20
PauliX<double>/AVX2/22                        228432970 ns    228356759 ns            3
PauliX<double>/AVX2/24                        986360734 ns    986143737 ns            1
PhaseShift<double>/AVX2/6                          5962 ns         5962 ns       117652
PhaseShift<double>/AVX2/8                          8386 ns         8385 ns        84014
PhaseShift<double>/AVX2/10                        17983 ns        17979 ns        40344
PhaseShift<double>/AVX2/12                        62146 ns        62136 ns        11276
PhaseShift<double>/AVX2/14                       214924 ns       214899 ns         3209
PhaseShift<double>/AVX2/16                       981837 ns       981715 ns          726
PhaseShift<double>/AVX2/18                      5182232 ns      5181570 ns          133
PhaseShift<double>/AVX2/20                     27838048 ns     27832016 ns           24
PhaseShift<double>/AVX2/22                    177863063 ns    177806311 ns            4
PhaseShift<double>/AVX2/24                    734283354 ns    734137438 ns            1
S<double>/AVX2/6                                   4627 ns         4627 ns       153147
S<double>/AVX2/8                                   6825 ns         6824 ns       101918
S<double>/AVX2/10                                 14586 ns        14585 ns        48357
S<double>/AVX2/12                                 47802 ns        47798 ns        14568
S<double>/AVX2/14                                181464 ns       181418 ns         3499
S<double>/AVX2/16                                865862 ns       865684 ns          776
S<double>/AVX2/18                               4706726 ns      4705564 ns          160
S<double>/AVX2/20                              26802164 ns     26798335 ns           27
S<double>/AVX2/22                             165527220 ns    165486000 ns            4
S<double>/AVX2/24                             774396073 ns    774278617 ns            1
IsingYY<double>/AVX2/6                             6152 ns         6150 ns       113531
IsingYY<double>/AVX2/8                             9425 ns         9423 ns        74899
IsingYY<double>/AVX2/10                           22683 ns        22682 ns        30961
IsingYY<double>/AVX2/12                           80034 ns        80025 ns         8808
IsingYY<double>/AVX2/14                          304734 ns       304700 ns         2300
IsingYY<double>/AVX2/16                         1378983 ns      1378750 ns          510
IsingYY<double>/AVX2/18                         7191527 ns      7190089 ns           97
IsingYY<double>/AVX2/20                        35801161 ns     35789741 ns           19
IsingYY<double>/AVX2/22                       240583016 ns    240543776 ns            3
IsingYY<double>/AVX2/24                      1056507535 ns   1056274204 ns            1
Hadamard<double>/AVX2/6                            4843 ns         4842 ns       144340
Hadamard<double>/AVX2/8                            7612 ns         7611 ns        91646
Hadamard<double>/AVX2/10                          18745 ns        18744 ns        37403
Hadamard<double>/AVX2/12                          65596 ns        65583 ns        10710
Hadamard<double>/AVX2/14                         248646 ns       248612 ns         2796
Hadamard<double>/AVX2/16                        1252778 ns      1252541 ns          569
Hadamard<double>/AVX2/18                        6916800 ns      6915124 ns          100
Hadamard<double>/AVX2/20                       34667892 ns     34659752 ns           19
Hadamard<double>/AVX2/22                      231419631 ns    231312615 ns            3
Hadamard<double>/AVX2/24                      994473571 ns    994177191 ns            1
Rot<double>/AVX2/6                                10892 ns        10890 ns        65328
Rot<double>/AVX2/8                                15301 ns        15298 ns        45526
Rot<double>/AVX2/10                               33070 ns        33067 ns        21228
Rot<double>/AVX2/12                              112801 ns       112768 ns         6315
Rot<double>/AVX2/14                              421739 ns       421709 ns         1677
Rot<double>/AVX2/16                             1799496 ns      1799283 ns          396
Rot<double>/AVX2/18                             8051760 ns      8050618 ns           87
Rot<double>/AVX2/20                            39800306 ns     39792900 ns           17
Rot<double>/AVX2/22                           247480480 ns    247405641 ns            3
Rot<double>/AVX2/24                          1070228348 ns   1070040223 ns            1
RZ<double>/AVX2/6                                  6011 ns         6010 ns       117190
RZ<double>/AVX2/8                                  9565 ns         9563 ns        73738
RZ<double>/AVX2/10                                22048 ns        22046 ns        31301
RZ<double>/AVX2/12                                82118 ns        82109 ns         8588
RZ<double>/AVX2/14                               315603 ns       315593 ns         2206
RZ<double>/AVX2/16                              1416349 ns      1416288 ns          488
RZ<double>/AVX2/18                              7279805 ns      7278265 ns           96
RZ<double>/AVX2/20                             35858609 ns     35847650 ns           19
RZ<double>/AVX2/22                            236717389 ns    236692620 ns            3
RZ<double>/AVX2/24                           1037068313 ns   1036923583 ns            1
RY<double>/AVX2/6                                  5897 ns         5896 ns       119181
RY<double>/AVX2/8                                  8765 ns         8764 ns        78110
RY<double>/AVX2/10                                20755 ns        20752 ns        34520
RY<double>/AVX2/12                                69703 ns        69693 ns         9953
RY<double>/AVX2/14                               262994 ns       262948 ns         2612
RY<double>/AVX2/16                              1272443 ns      1272328 ns          554
RY<double>/AVX2/18                              6952170 ns      6951508 ns          100
RY<double>/AVX2/20                             35690589 ns     35682610 ns           20
RY<double>/AVX2/22                            233084653 ns    233021459 ns            3
RY<double>/AVX2/24                            996668477 ns    996470078 ns            1
RX<double>/AVX2/6                                  5978 ns         5977 ns       117220
RX<double>/AVX2/8                                  9369 ns         9367 ns        75113
RX<double>/AVX2/10                                22275 ns        22273 ns        31312
RX<double>/AVX2/12                                82107 ns        82092 ns         8487
RX<double>/AVX2/14                               309311 ns       309271 ns         2202
RX<double>/AVX2/16                              1415915 ns      1415685 ns          485
RX<double>/AVX2/18                              7278354 ns      7277186 ns           97
RX<double>/AVX2/20                             36615911 ns     36612119 ns           19
RX<double>/AVX2/22                            236606171 ns    236565635 ns            3
RX<double>/AVX2/24                           1013445975 ns   1013193622 ns            1
SWAP<double>/AVX2/6                                4784 ns         4784 ns       147545
SWAP<double>/AVX2/8                                6352 ns         6352 ns       106521
SWAP<double>/AVX2/10                              13534 ns        13533 ns        51655
SWAP<double>/AVX2/12                              50552 ns        50546 ns        10000
SWAP<double>/AVX2/14                             144008 ns       144002 ns         4470
SWAP<double>/AVX2/16                             756222 ns       756079 ns          870
SWAP<double>/AVX2/18                            4929294 ns      4928642 ns          137
SWAP<double>/AVX2/20                           27051796 ns     27043943 ns           25
SWAP<double>/AVX2/22                          186974306 ns    186948684 ns            4
SWAP<double>/AVX2/24                          800132409 ns    800039769 ns            1
CZ<double>/AVX2/6                                  4444 ns         4443 ns       157348
CZ<double>/AVX2/8                                  5914 ns         5913 ns       118482
CZ<double>/AVX2/10                                12831 ns        12830 ns        53821
CZ<double>/AVX2/12                                41948 ns        41943 ns        16144
CZ<double>/AVX2/14                               156611 ns       156599 ns         4363
CZ<double>/AVX2/16                               698253 ns       698217 ns         1018
CZ<double>/AVX2/18                              3380111 ns      3379287 ns          214
CZ<double>/AVX2/20                             18790004 ns     18786735 ns           30
CZ<double>/AVX2/22                            134760873 ns    134740208 ns            5
CZ<double>/AVX2/24                            541275812 ns    541223987 ns            1
CNOT<double>/AVX2/6                                4215 ns         4215 ns       168365
CNOT<double>/AVX2/8                                5804 ns         5803 ns       121946
CNOT<double>/AVX2/10                              12528 ns        12527 ns        53894
CNOT<double>/AVX2/12                              39109 ns        39107 ns        17976
CNOT<double>/AVX2/14                             145428 ns       145422 ns         4959
CNOT<double>/AVX2/16                             730838 ns       730749 ns          933
CNOT<double>/AVX2/18                            4744212 ns      4743770 ns          171
CNOT<double>/AVX2/20                           24070480 ns     24064081 ns           28
CNOT<double>/AVX2/22                          185603197 ns    185573549 ns            4
CNOT<double>/AVX2/24                          740848828 ns    740617158 ns            1
IsingZZ<double>/AVX2/6                             6194 ns         6193 ns       112219
IsingZZ<double>/AVX2/8                             9372 ns         9369 ns        75678
IsingZZ<double>/AVX2/10                           22330 ns        22328 ns        31103
IsingZZ<double>/AVX2/12                           78160 ns        78154 ns         9106
IsingZZ<double>/AVX2/14                          295734 ns       295691 ns         2416
IsingZZ<double>/AVX2/16                         1349219 ns      1349170 ns          518
IsingZZ<double>/AVX2/18                         7048621 ns      7047364 ns           98
IsingZZ<double>/AVX2/20                        35236906 ns     35232860 ns           19
IsingZZ<double>/AVX2/22                       235068868 ns    235006995 ns            3
IsingZZ<double>/AVX2/24                      1025862567 ns   1025646232 ns            1
T<double>/AVX2/6                                   4898 ns         4897 ns       142617
T<double>/AVX2/8                                   6976 ns         6975 ns        98511
T<double>/AVX2/10                                 16062 ns        16060 ns        43428
T<double>/AVX2/12                                 55561 ns        55553 ns        12066
T<double>/AVX2/14                                210345 ns       210316 ns         3326
T<double>/AVX2/16                                960779 ns       960680 ns          720
T<double>/AVX2/18                               4994103 ns      4993389 ns          137
T<double>/AVX2/20                              26558910 ns     26550761 ns           24
T<double>/AVX2/22                             174415867 ns    174393904 ns            4
T<double>/AVX2/24                             723754073 ns    723572535 ns            1
IsingXX<double>/AVX2/6                             5783 ns         5782 ns       120051
IsingXX<double>/AVX2/8                             9140 ns         9139 ns        77458
IsingXX<double>/AVX2/10                           22155 ns        22152 ns        30652
IsingXX<double>/AVX2/12                           78387 ns        78381 ns         8897
IsingXX<double>/AVX2/14                          298791 ns       298764 ns         2305
IsingXX<double>/AVX2/16                         1378177 ns      1378034 ns          514
IsingXX<double>/AVX2/18                         7150880 ns      7148838 ns           98
IsingXX<double>/AVX2/20                        36088999 ns     36084664 ns           19
IsingXX<double>/AVX2/22                       240883299 ns    240813491 ns            3
IsingXX<double>/AVX2/24                      1020346435 ns   1020170290 ns            1
SingleQubitOp<double>/AVX2/6/1                     4579 ns         4578 ns       153059
SingleQubitOp<double>/AVX2/8/1                     9001 ns         9000 ns        77921
SingleQubitOp<double>/AVX2/10/1                   27264 ns        27262 ns        26170
SingleQubitOp<double>/AVX2/12/1                  106266 ns       106256 ns         6514
SingleQubitOp<double>/AVX2/14/1                  412389 ns       412351 ns         1696
SingleQubitOp<double>/AVX2/16/1                 1780360 ns      1780095 ns          397
SingleQubitOp<double>/AVX2/18/1                 8195303 ns      8194027 ns           86
SingleQubitOp<double>/AVX2/20/1                39687214 ns     39675567 ns           14
SingleQubitOp<double>/AVX2/22/1               251465381 ns    251412252 ns            3
SingleQubitOp<double>/AVX2/24/1              1112259775 ns   1111990211 ns            1
GeneratorDoubleExcitationMinus<double>/PI/6       16678 ns        16676 ns        41737
GeneratorDoubleExcitationMinus<double>/PI/8       25016 ns        25013 ns        28066
GeneratorDoubleExcitationMinus<double>/PI/10      46560 ns        46557 ns        14850
GeneratorDoubleExcitationMinus<double>/PI/12     137289 ns       137261 ns         5197
GeneratorDoubleExcitationMinus<double>/PI/14     455318 ns       455308 ns         1554
GeneratorDoubleExcitationMinus<double>/PI/16    1755150 ns      1754856 ns          388
GeneratorDoubleExcitationMinus<double>/PI/18    7241854 ns      7240462 ns          100
GeneratorDoubleExcitationMinus<double>/PI/20   33844273 ns     33831017 ns           22
GeneratorDoubleExcitationMinus<double>/PI/22  177323181 ns    177291177 ns            4
GeneratorDoubleExcitationMinus<double>/PI/24  719265943 ns    719121874 ns            1
GeneratorDoubleExcitationPlus<double>/PI/6        18052 ns        18049 ns        38404
GeneratorDoubleExcitationPlus<double>/PI/8        30034 ns        30031 ns        23601
GeneratorDoubleExcitationPlus<double>/PI/10       67879 ns        67872 ns        10240
GeneratorDoubleExcitationPlus<double>/PI/12      222962 ns       222953 ns         3073
GeneratorDoubleExcitationPlus<double>/PI/14      852666 ns       852541 ns          761
GeneratorDoubleExcitationPlus<double>/PI/16     3598974 ns      3598979 ns          182
GeneratorDoubleExcitationPlus<double>/PI/18    16970837 ns     16966121 ns           39
GeneratorDoubleExcitationPlus<double>/PI/20    78060782 ns     78051602 ns            8
GeneratorDoubleExcitationPlus<double>/PI/22   433999958 ns    433897913 ns            2
GeneratorDoubleExcitationPlus<double>/PI/24  1789637178 ns   1789311676 ns            1
GeneratorIsingXY<double>/PI/6                     16502 ns        16501 ns        42575
GeneratorIsingXY<double>/PI/8                     27861 ns        27858 ns        25766
GeneratorIsingXY<double>/PI/10                    62180 ns        62175 ns        11343
GeneratorIsingXY<double>/PI/12                   200154 ns       200138 ns         3628
GeneratorIsingXY<double>/PI/14                   730406 ns       730355 ns          986
GeneratorIsingXY<double>/PI/16                  3203773 ns      3203362 ns          224
GeneratorIsingXY<double>/PI/18                 12846466 ns     12843576 ns           54
GeneratorIsingXY<double>/PI/20                 64457258 ns     64444592 ns           10
GeneratorIsingXY<double>/PI/22                370084037 ns    369689344 ns            2
GeneratorIsingXY<double>/PI/24               2189626301 ns   2189250402 ns            1
GeneratorIsingXX<double>/PI/6                     16820 ns        16819 ns        41540
GeneratorIsingXX<double>/PI/8                     28915 ns        28911 ns        24150
GeneratorIsingXX<double>/PI/10                    66830 ns        66824 ns        10520
GeneratorIsingXX<double>/PI/12                   198117 ns       198097 ns         3557
GeneratorIsingXX<double>/PI/14                   698374 ns       698288 ns         1002
GeneratorIsingXX<double>/PI/16                  2941485 ns      2941309 ns          236
GeneratorIsingXX<double>/PI/18                 12244367 ns     12242022 ns           57
GeneratorIsingXX<double>/PI/20                 59621706 ns     59615347 ns           10
GeneratorIsingXX<double>/PI/22                326036385 ns    325948234 ns            2
GeneratorIsingXX<double>/PI/24               2129457613 ns   2127761663 ns            1
GeneratorIsingZZ<double>/PI/6                     15656 ns        15654 ns        44622
GeneratorIsingZZ<double>/PI/8                     24656 ns        24654 ns        29719
GeneratorIsingZZ<double>/PI/10                    47234 ns        47231 ns        14799
GeneratorIsingZZ<double>/PI/12                   114513 ns       114502 ns         6192
GeneratorIsingZZ<double>/PI/14                   366482 ns       366482 ns         1912
GeneratorIsingZZ<double>/PI/16                  1583820 ns      1583594 ns          418
GeneratorIsingZZ<double>/PI/18                  7902614 ns      7900813 ns           84
GeneratorIsingZZ<double>/PI/20                 41626541 ns     41610426 ns           16
GeneratorIsingZZ<double>/PI/22                241166014 ns    241134506 ns            3
GeneratorIsingZZ<double>/PI/24               1779353479 ns   1778805421 ns            1
GeneratorCRY<double>/PI/6                         16549 ns        16547 ns        42227
GeneratorCRY<double>/PI/8                         28481 ns        28476 ns        24586
GeneratorCRY<double>/PI/10                        65627 ns        65625 ns        10771
GeneratorCRY<double>/PI/12                       204250 ns       204237 ns         3273
GeneratorCRY<double>/PI/14                       791098 ns       791006 ns          946
GeneratorCRY<double>/PI/16                      3240636 ns      3240175 ns          205
GeneratorCRY<double>/PI/18                     13857494 ns     13855471 ns           50
GeneratorCRY<double>/PI/20                     66420403 ns     66408808 ns            9
GeneratorCRY<double>/PI/22                    374895513 ns    374817726 ns            2
GeneratorCRY<double>/PI/24                   1507995211 ns   1507600144 ns            1
GeneratorCRX<double>/PI/6                         16422 ns        16419 ns        42868
GeneratorCRX<double>/PI/8                         26965 ns        26962 ns        25025
GeneratorCRX<double>/PI/10                        62302 ns        62297 ns        11195
GeneratorCRX<double>/PI/12                       208744 ns       208682 ns         3376
GeneratorCRX<double>/PI/14                       723086 ns       723006 ns          908
GeneratorCRX<double>/PI/16                      3451990 ns      3451673 ns          211
GeneratorCRX<double>/PI/18                     14071427 ns     14068406 ns           50
GeneratorCRX<double>/PI/20                     66006163 ns     65999748 ns            9
GeneratorCRX<double>/PI/22                    354971801 ns    354857274 ns            2
GeneratorCRX<double>/PI/24                   1586367942 ns   1585936920 ns            1
GeneratorControlledPhaseShift<double>/PI/6        15654 ns        15652 ns        44240
GeneratorControlledPhaseShift<double>/PI/8        24887 ns        24884 ns        27478
GeneratorControlledPhaseShift<double>/PI/10       48224 ns        48222 ns        14722
GeneratorControlledPhaseShift<double>/PI/12      146885 ns       146872 ns         4814
GeneratorControlledPhaseShift<double>/PI/14      524505 ns       524464 ns         1000
GeneratorControlledPhaseShift<double>/PI/16     2208234 ns      2208050 ns          319
GeneratorControlledPhaseShift<double>/PI/18    10066519 ns     10064969 ns           70
GeneratorControlledPhaseShift<double>/PI/20    53818200 ns     53803814 ns           10
GeneratorControlledPhaseShift<double>/PI/22   298931638 ns    298891238 ns            2
GeneratorControlledPhaseShift<double>/PI/24  1991137424 ns   1989915137 ns            1
GeneratorCRZ<double>/PI/6                         15667 ns        15666 ns        43739
GeneratorCRZ<double>/PI/8                         25259 ns        25254 ns        28129
GeneratorCRZ<double>/PI/10                        54192 ns        54188 ns        12940
GeneratorCRZ<double>/PI/12                       169985 ns       169964 ns         4097
GeneratorCRZ<double>/PI/14                       601044 ns       600966 ns         1138
GeneratorCRZ<double>/PI/16                      2582863 ns      2582556 ns          268
GeneratorCRZ<double>/PI/18                     10946415 ns     10945354 ns           63
GeneratorCRZ<double>/PI/20                     56766603 ns     56754575 ns           11
GeneratorCRZ<double>/PI/22                    318587727 ns    318488937 ns            2
GeneratorCRZ<double>/PI/24                   1312447667 ns   1312120181 ns            1
GeneratorRY<double>/PI/6                          16871 ns        16869 ns        41642
GeneratorRY<double>/PI/8                          29902 ns        29897 ns        23408
GeneratorRY<double>/PI/10                         75488 ns        75481 ns         9374
GeneratorRY<double>/PI/12                        221065 ns       221050 ns         3170
GeneratorRY<double>/PI/14                        805265 ns       805168 ns          873
GeneratorRY<double>/PI/16                       3313395 ns      3313092 ns          212
GeneratorRY<double>/PI/18                      13876364 ns     13874248 ns           50
GeneratorRY<double>/PI/20                      68567574 ns     68539785 ns            9
GeneratorRY<double>/PI/22                     379064145 ns    379023346 ns            2
GeneratorRY<double>/PI/24                    3055883329 ns   3055193002 ns            1
GeneratorDoubleExcitation<double>/PI/6            18026 ns        18025 ns        39356
GeneratorDoubleExcitation<double>/PI/8            27959 ns        27957 ns        25280
GeneratorDoubleExcitation<double>/PI/10           56502 ns        56498 ns        12231
GeneratorDoubleExcitation<double>/PI/12          223545 ns       223519 ns         3170
GeneratorDoubleExcitation<double>/PI/14          944794 ns       944751 ns          839
GeneratorDoubleExcitation<double>/PI/16         3775241 ns      3774883 ns          167
GeneratorDoubleExcitation<double>/PI/18        17140748 ns     17136982 ns           44
GeneratorDoubleExcitation<double>/PI/20        90086317 ns     90071161 ns            7
GeneratorDoubleExcitation<double>/PI/22       510128912 ns    509906639 ns            2
GeneratorDoubleExcitation<double>/PI/24      2056806915 ns   2056548336 ns            1
GeneratorIsingYY<double>/PI/6                     16569 ns        16566 ns        42006
GeneratorIsingYY<double>/PI/8                     27439 ns        27435 ns        25278
GeneratorIsingYY<double>/PI/10                    61456 ns        61454 ns        11298
GeneratorIsingYY<double>/PI/12                   171132 ns       171118 ns         4064
GeneratorIsingYY<double>/PI/14                   605452 ns       605368 ns         1153
GeneratorIsingYY<double>/PI/16                  2580083 ns      2579706 ns          273
GeneratorIsingYY<double>/PI/18                 11125168 ns     11123329 ns           63
GeneratorIsingYY<double>/PI/20                 58590659 ns     58572468 ns           11
GeneratorIsingYY<double>/PI/22                317969366 ns    317871803 ns            2
GeneratorIsingYY<double>/PI/24               1329025337 ns   1328701243 ns            1
GeneratorRZ<double>/PI/6                          15948 ns        15945 ns        44330
GeneratorRZ<double>/PI/8                          25414 ns        25412 ns        27494
GeneratorRZ<double>/PI/10                         59563 ns        59557 ns        11655
GeneratorRZ<double>/PI/12                        163949 ns       163930 ns         4296
GeneratorRZ<double>/PI/14                        569657 ns       569601 ns         1241
GeneratorRZ<double>/PI/16                       2471128 ns      2470823 ns          284
GeneratorRZ<double>/PI/18                      10945299 ns     10944180 ns           61
GeneratorRZ<double>/PI/20                      54545202 ns     54523451 ns           11
