```
$ ./benchmark_all.sh
2023-01-01T19:38:25+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 1.64, 1.64, 1.47
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
IsingZZ<float>/LM/24                         7075802382 ns   7075698931 ns            1
SingleExcitationPlus<float>/LM/6                  19923 ns        19922 ns        35146
SingleExcitationPlus<float>/LM/8                  63725 ns        63724 ns        10958
SingleExcitationPlus<float>/LM/10                238512 ns       238504 ns         2943
SingleExcitationPlus<float>/LM/12                934019 ns       934021 ns          752
SingleExcitationPlus<float>/LM/14               3721148 ns      3721156 ns          188
SingleExcitationPlus<float>/LM/16              14880208 ns     14880133 ns           47
SingleExcitationPlus<float>/LM/18              59652437 ns     59652630 ns           12
SingleExcitationPlus<float>/LM/20             239702564 ns    239703189 ns            3
SingleExcitationPlus<float>/LM/22            1000509549 ns   1000466682 ns            1
SingleExcitationPlus<float>/LM/24            3990714796 ns   3990670156 ns            1
SingleExcitationMinus<float>/LM/6                 19812 ns        19811 ns        35244
SingleExcitationMinus<float>/LM/8                 63798 ns        63799 ns        10992
SingleExcitationMinus<float>/LM/10               238759 ns       238756 ns         2934
SingleExcitationMinus<float>/LM/12               937568 ns       937554 ns          745
SingleExcitationMinus<float>/LM/14              3712621 ns      3712627 ns          189
SingleExcitationMinus<float>/LM/16             14864950 ns     14864649 ns           47
SingleExcitationMinus<float>/LM/18             59895066 ns     59894369 ns           11
SingleExcitationMinus<float>/LM/20            240561262 ns    240558099 ns            3
SingleExcitationMinus<float>/LM/22            998048117 ns    998039434 ns            1
SingleExcitationMinus<float>/LM/24           3986962263 ns   3986924617 ns            1
SingleExcitation<float>/LM/6                       5739 ns         5739 ns       124696
SingleExcitation<float>/LM/8                       9697 ns         9697 ns        71349
SingleExcitation<float>/LM/10                     25842 ns        25841 ns        27131
SingleExcitation<float>/LM/12                     90391 ns        90390 ns         7287
SingleExcitation<float>/LM/14                    353568 ns       353564 ns         1890
SingleExcitation<float>/LM/16                   1439256 ns      1439231 ns          487
SingleExcitation<float>/LM/18                   5920771 ns      5920781 ns          119
SingleExcitation<float>/LM/20                  23825131 ns     23825207 ns           29
SingleExcitation<float>/LM/22                 132721967 ns    132720059 ns            5
SingleExcitation<float>/LM/24                 528078802 ns    528079998 ns            1
CRot<float>/LM/6                                  34116 ns        34116 ns        20574
CRot<float>/LM/8                                 107608 ns       107606 ns         6500
CRot<float>/LM/10                                402278 ns       402278 ns         1733
CRot<float>/LM/12                               1576918 ns      1576906 ns          444
CRot<float>/LM/14                               6285301 ns      6285236 ns          112
CRot<float>/LM/16                              25387104 ns     25386812 ns           28
CRot<float>/LM/18                             101597808 ns    101596787 ns            7
CRot<float>/LM/20                             411363811 ns    411352169 ns            2
CRot<float>/LM/22                            1668805661 ns   1668783781 ns            1
CRot<float>/LM/24                            6761154748 ns   6761094881 ns            1
CRZ<float>/LM/6                                   17182 ns        17182 ns        40953
CRZ<float>/LM/8                                   57903 ns        57903 ns        12093
CRZ<float>/LM/10                                 219471 ns       219469 ns         3170
CRZ<float>/LM/12                                 862952 ns       862945 ns          809
CRZ<float>/LM/14                                3442448 ns      3442428 ns          204
CRZ<float>/LM/16                               13830200 ns     13830215 ns           51
CRZ<float>/LM/18                               55628710 ns     55627745 ns           13
CRZ<float>/LM/20                              223869800 ns    223870241 ns            3
CRZ<float>/LM/22                              931911444 ns    931902209 ns            1
CRZ<float>/LM/24                             3690002920 ns   3689932871 ns            1
CRY<float>/LM/6                                    5107 ns         5107 ns       139642
CRY<float>/LM/8                                    8753 ns         8753 ns        80262
CRY<float>/LM/10                                  23156 ns        23156 ns        30213
CRY<float>/LM/12                                  85444 ns        85444 ns         8177
CRY<float>/LM/14                                 332213 ns       332213 ns         2076
CRY<float>/LM/16                                1317347 ns      1317337 ns          524
CRY<float>/LM/18                                5381799 ns      5381809 ns          131
CRY<float>/LM/20                               21964656 ns     21964713 ns           32
CRY<float>/LM/22                              125208509 ns    125206763 ns            5
CRY<float>/LM/24                              500205591 ns    500206677 ns            1
ControlledPhaseShift<float>/LM/6                  11886 ns        11885 ns        59456
ControlledPhaseShift<float>/LM/8                  32530 ns        32529 ns        21463
ControlledPhaseShift<float>/LM/10                114659 ns       114659 ns         6094
ControlledPhaseShift<float>/LM/12                443927 ns       443927 ns         1578
ControlledPhaseShift<float>/LM/14               1763162 ns      1763140 ns          397
ControlledPhaseShift<float>/LM/16               7030514 ns      7030465 ns           99
ControlledPhaseShift<float>/LM/18              28549375 ns     28549410 ns           24
ControlledPhaseShift<float>/LM/20             114932423 ns    114931125 ns            6
ControlledPhaseShift<float>/LM/22             486433051 ns    486425751 ns            2
ControlledPhaseShift<float>/LM/24            1928912725 ns   1928881373 ns            1
SingleQubitOp<float>/LM/6/1                       50355 ns        50355 ns        13875
SingleQubitOp<float>/LM/8/1                      191861 ns       191859 ns         3628
SingleQubitOp<float>/LM/10/1                     761138 ns       761138 ns          918
SingleQubitOp<float>/LM/12/1                    3029953 ns      3029954 ns          232
SingleQubitOp<float>/LM/14/1                   12113920 ns     12113923 ns           58
SingleQubitOp<float>/LM/16/1                   48847230 ns     48847268 ns           14
SingleQubitOp<float>/LM/18/1                  194306938 ns    194307131 ns            4
SingleQubitOp<float>/LM/20/1                  780452723 ns    780446744 ns            1
SingleQubitOp<float>/LM/22/1                 3186563579 ns   3186508385 ns            1
SingleQubitOp<float>/LM/24/1                 12678367838 ns   12678298432 ns            1
TwoQubitOp<float>/LM/6/2                          94386 ns        94385 ns         7397
TwoQubitOp<float>/LM/8/2                         368501 ns       368497 ns         1904
TwoQubitOp<float>/LM/10/2                       1465511 ns      1465494 ns          478
TwoQubitOp<float>/LM/12/2                       5849314 ns      5849317 ns          119
TwoQubitOp<float>/LM/14/2                      23314187 ns     23314190 ns           30
TwoQubitOp<float>/LM/16/2                      93451370 ns     93449509 ns            7
TwoQubitOp<float>/LM/18/2                     373765396 ns    373766152 ns            2
TwoQubitOp<float>/LM/20/2                    1501668453 ns   1501637212 ns            1
TwoQubitOp<float>/LM/22/2                    6027243832 ns   6027223220 ns            1
TwoQubitOp<float>/LM/24/2                    23978212386 ns   23978114831 ns            1
MultiQubitOp<float>/LM/6/3                        80563 ns        80560 ns         8761
MultiQubitOp<float>/LM/8/3                       304184 ns       304179 ns         2285
MultiQubitOp<float>/LM/10/3                     1204753 ns      1204741 ns          576
MultiQubitOp<float>/LM/12/3                     4841082 ns      4841027 ns          145
MultiQubitOp<float>/LM/14/3                    19082468 ns     19082208 ns           37
MultiQubitOp<float>/LM/16/3                    73285428 ns     73285537 ns           10
MultiQubitOp<float>/LM/18/3                   294518944 ns    294519462 ns            2
MultiQubitOp<float>/LM/20/3                  1185553862 ns   1185524907 ns            1
MultiQubitOp<float>/LM/22/3                  4716820339 ns   4716718669 ns            1
MultiQubitOp<float>/LM/24/3                  18737818500 ns   18736554092 ns            1
MultiQubitOp<float>/LM/6/4                       132243 ns       132233 ns         5287
MultiQubitOp<float>/LM/8/4                       516363 ns       516305 ns         1380
MultiQubitOp<float>/LM/10/4                     2050871 ns      2050756 ns          330
MultiQubitOp<float>/LM/12/4                     8061103 ns      8061033 ns           87
MultiQubitOp<float>/LM/14/4                    30911405 ns     30910199 ns           23
MultiQubitOp<float>/LM/16/4                   123594203 ns    123584638 ns            6
MultiQubitOp<float>/LM/18/4                   500086235 ns    500081100 ns            1
MultiQubitOp<float>/LM/20/4                  2032964772 ns   2032886534 ns            1
MultiQubitOp<float>/LM/22/4                  8120910622 ns   8120242609 ns            1
MultiQubitOp<float>/LM/24/4                  32960484192 ns   32958143007 ns            1
MultiQubitOp<float>/LM/6/5                       248086 ns       248046 ns         2814
MultiQubitOp<float>/LM/8/5                       979290 ns       979236 ns          723
MultiQubitOp<float>/LM/10/5                     3762404 ns      3762206 ns          186
MultiQubitOp<float>/LM/12/5                    15236272 ns     15234958 ns           46
MultiQubitOp<float>/LM/14/5                    59173751 ns     59171629 ns           12
MultiQubitOp<float>/LM/16/5                   237096914 ns    237063194 ns            3
MultiQubitOp<float>/LM/18/5                   946787128 ns    946684429 ns            1
MultiQubitOp<float>/LM/20/5                  3845149698 ns   3844883567 ns            1
MultiQubitOp<float>/LM/22/5                  15414503504 ns   15413441754 ns            1
MultiQubitOp<float>/LM/24/5                  61891696617 ns   61886937490 ns            1
GeneratorRY<double>/AVX512/6                       4104 ns         4104 ns       172728
GeneratorRY<double>/AVX512/8                       9630 ns         9630 ns        72640
GeneratorRY<double>/AVX512/10                     21200 ns        21197 ns        31505
GeneratorRY<double>/AVX512/12                     79287 ns        79279 ns         9991
GeneratorRY<double>/AVX512/14                    192259 ns       192228 ns         2777
GeneratorRY<double>/AVX512/16                   1006659 ns      1006628 ns          736
GeneratorRY<double>/AVX512/18                   6514347 ns      6514121 ns          107
GeneratorRY<double>/AVX512/20                  32756101 ns     32750196 ns           21
GeneratorRY<double>/AVX512/22                 235396908 ns    235386489 ns            3
GeneratorRY<double>/AVX512/24                1012054557 ns   1011903769 ns            1
GeneratorRZ<double>/AVX512/6                       3903 ns         3903 ns       179653
GeneratorRZ<double>/AVX512/8                       8000 ns         7999 ns        86292
GeneratorRZ<double>/AVX512/10                     13884 ns        13883 ns        49561
GeneratorRZ<double>/AVX512/12                     50044 ns        50037 ns        13206
GeneratorRZ<double>/AVX512/14                    178455 ns       178429 ns         3740
GeneratorRZ<double>/AVX512/16                    908719 ns       908639 ns          824
GeneratorRZ<double>/AVX512/18                   3890159 ns      3889837 ns          155
GeneratorRZ<double>/AVX512/20                  25388891 ns     25386972 ns           27
GeneratorRZ<double>/AVX512/22                 179745035 ns    179727148 ns            4
GeneratorRZ<double>/AVX512/24                 756000319 ns    755883420 ns            1
GeneratorRX<double>/AVX512/6                       3971 ns         3971 ns       175847
GeneratorRX<double>/AVX512/8                       5356 ns         5356 ns       130470
GeneratorRX<double>/AVX512/10                     10086 ns        10086 ns        68232
GeneratorRX<double>/AVX512/12                     46855 ns        46853 ns        14797
GeneratorRX<double>/AVX512/14                    179256 ns       179247 ns         3934
GeneratorRX<double>/AVX512/16                    915049 ns       915050 ns          763
GeneratorRX<double>/AVX512/18                   6690438 ns      6689508 ns          106
GeneratorRX<double>/AVX512/20                  32237502 ns     32237046 ns           21
GeneratorRX<double>/AVX512/22                 234834875 ns    234823470 ns            3
GeneratorRX<double>/AVX512/24                1005595565 ns   1005509256 ns            1
PauliY<double>/AVX512/6                            4416 ns         4415 ns       160417
PauliY<double>/AVX512/8                            9332 ns         9332 ns        75178
PauliY<double>/AVX512/10                          18807 ns        18806 ns        37204
PauliY<double>/AVX512/12                          70676 ns        70670 ns         9114
PauliY<double>/AVX512/14                         230239 ns       230217 ns         3108
PauliY<double>/AVX512/16                         962653 ns       962454 ns          731
PauliY<double>/AVX512/18                        6582501 ns      6581685 ns          105
PauliY<double>/AVX512/20                       35103217 ns     35101414 ns           21
PauliY<double>/AVX512/22                      236649764 ns    236650283 ns            3
PauliY<double>/AVX512/24                     1032581231 ns   1032499106 ns            1
PauliZ<double>/AVX512/6                            3967 ns         3967 ns       175650
PauliZ<double>/AVX512/8                            8113 ns         8112 ns        86575
PauliZ<double>/AVX512/10                          13899 ns        13898 ns        49977
PauliZ<double>/AVX512/12                          50289 ns        50286 ns        13958
PauliZ<double>/AVX512/14                         190238 ns       190234 ns         4196
PauliZ<double>/AVX512/16                         869014 ns       868955 ns          819
PauliZ<double>/AVX512/18                        4202778 ns      4202556 ns          148
PauliZ<double>/AVX512/20                       24397618 ns     24395282 ns           24
PauliZ<double>/AVX512/22                      190247881 ns    190221549 ns            4
PauliZ<double>/AVX512/24                      713377815 ns    713356500 ns            1
PauliX<double>/AVX512/6                            4105 ns         4105 ns       170721
PauliX<double>/AVX512/8                            5262 ns         5262 ns       136445
PauliX<double>/AVX512/10                          10109 ns        10109 ns        70426
PauliX<double>/AVX512/12                          47297 ns        47297 ns        14844
PauliX<double>/AVX512/14                         177798 ns       177778 ns         3956
PauliX<double>/AVX512/16                         917430 ns       917431 ns          769
PauliX<double>/AVX512/18                        6549485 ns      6548992 ns          106
PauliX<double>/AVX512/20                       32206592 ns     32200214 ns           21
PauliX<double>/AVX512/22                      233457081 ns    233206430 ns            3
PauliX<double>/AVX512/24                     1040071184 ns   1039903698 ns            1
T<double>/AVX512/6                                 4065 ns         4064 ns       172651
T<double>/AVX512/8                                 8675 ns         8674 ns        80936
T<double>/AVX512/10                               16283 ns        16281 ns        42688
T<double>/AVX512/12                               56061 ns        56055 ns        13105
T<double>/AVX512/14                              212057 ns       212058 ns         3507
T<double>/AVX512/16                              911072 ns       910930 ns          777
T<double>/AVX512/18                             5078062 ns      5077789 ns          100
T<double>/AVX512/20                            25978638 ns     25976491 ns           25
T<double>/AVX512/22                           175829969 ns    175787186 ns            4
T<double>/AVX512/24                           742120262 ns    742093880 ns            1
Hadamard<double>/AVX512/6                          4035 ns         4035 ns       176055
Hadamard<double>/AVX512/8                          9779 ns         9779 ns        74130
Hadamard<double>/AVX512/10                        21396 ns        21394 ns        31880
Hadamard<double>/AVX512/12                        78363 ns        78351 ns         8878
Hadamard<double>/AVX512/14                       291708 ns       291643 ns         2430
Hadamard<double>/AVX512/16                      1394738 ns      1394599 ns          499
Hadamard<double>/AVX512/18                      8444768 ns      8444786 ns           81
Hadamard<double>/AVX512/20                     40831996 ns     40825222 ns           14
Hadamard<double>/AVX512/22                    259895705 ns    259877122 ns            3
Hadamard<double>/AVX512/24                   1103270523 ns   1103132144 ns            1
S<double>/AVX512/6                                 4038 ns         4037 ns       174180
S<double>/AVX512/8                                 8307 ns         8307 ns        84942
S<double>/AVX512/10                               15412 ns        15412 ns        46376
S<double>/AVX512/12                               44932 ns        44930 ns        13025
S<double>/AVX512/14                              160642 ns       160621 ns         3786
S<double>/AVX512/16                              628108 ns       628028 ns         1074
S<double>/AVX512/18                             3989386 ns      3988898 ns          178
S<double>/AVX512/20                            24095880 ns     24095192 ns           29
S<double>/AVX512/22                           165346189 ns    165329767 ns            4
S<double>/AVX512/24                           713266779 ns    713174700 ns            1
IsingYY<double>/AVX512/6                           5277 ns         5276 ns       136425
IsingYY<double>/AVX512/8                          11386 ns        11384 ns        61603
IsingYY<double>/AVX512/10                         23224 ns        23222 ns        30978
IsingYY<double>/AVX512/12                         80839 ns        80836 ns         8946
IsingYY<double>/AVX512/14                        310973 ns       310943 ns         2216
IsingYY<double>/AVX512/16                       1394189 ns      1394087 ns          473
IsingYY<double>/AVX512/18                       8549597 ns      8549264 ns           82
IsingYY<double>/AVX512/20                      41654019 ns     41652108 ns           14
IsingYY<double>/AVX512/22                     260525784 ns    260504591 ns            3
IsingYY<double>/AVX512/24                    1092760269 ns   1092724763 ns            1
RZ<double>/AVX512/6                                5116 ns         5116 ns       100000
RZ<double>/AVX512/8                               10841 ns        10839 ns        64907
RZ<double>/AVX512/10                              22138 ns        22136 ns        31696
RZ<double>/AVX512/12                              79285 ns        79272 ns         8842
RZ<double>/AVX512/14                             293336 ns       293294 ns         2405
RZ<double>/AVX512/16                            1419797 ns      1419665 ns          497
RZ<double>/AVX512/18                            8593970 ns      8593847 ns           81
RZ<double>/AVX512/20                           43972860 ns     43967902 ns           13
RZ<double>/AVX512/22                          259240647 ns    259218611 ns            3
RZ<double>/AVX512/24                         1106856393 ns   1106630970 ns            1
Rot<double>/AVX512/6                              16065 ns        16064 ns        43864
Rot<double>/AVX512/8                              21192 ns        21191 ns        33153
Rot<double>/AVX512/10                             40229 ns        40227 ns        17494
Rot<double>/AVX512/12                            119496 ns       119488 ns         5748
Rot<double>/AVX512/14                            432662 ns       432613 ns         1613
Rot<double>/AVX512/16                           1856364 ns      1856279 ns          379
Rot<double>/AVX512/18                           9142916 ns      9142010 ns           76
Rot<double>/AVX512/20                          45054711 ns     45053718 ns           13
Rot<double>/AVX512/22                         283765940 ns    283677346 ns            3
Rot<double>/AVX512/24                        1125996241 ns   1125648700 ns            1
RX<double>/AVX512/6                                6273 ns         6273 ns        97934
RX<double>/AVX512/8                               10796 ns        10795 ns        64852
RX<double>/AVX512/10                              22716 ns        22715 ns        32173
RX<double>/AVX512/12                              78976 ns        78965 ns         8887
RX<double>/AVX512/14                             291637 ns       291581 ns         2388
RX<double>/AVX512/16                            1428727 ns      1428641 ns          498
RX<double>/AVX512/18                            8685171 ns      8683758 ns           81
RX<double>/AVX512/20                           41920008 ns     41911933 ns           14
RX<double>/AVX512/22                          263661383 ns    263632887 ns            3
RX<double>/AVX512/24                         1141822310 ns   1141666589 ns            1
RY<double>/AVX512/6                                7981 ns         7980 ns        88025
RY<double>/AVX512/8                               10494 ns        10492 ns        66860
RY<double>/AVX512/10                              20064 ns        20063 ns        34749
RY<double>/AVX512/12                              77741 ns        77738 ns         8869
RY<double>/AVX512/14                             293281 ns       293256 ns         2370
RY<double>/AVX512/16                            1389093 ns      1389095 ns          498
RY<double>/AVX512/18                            8522314 ns      8520356 ns           80
RY<double>/AVX512/20                           40214440 ns     40207450 ns           17
RY<double>/AVX512/22                          261979910 ns    261949292 ns            3
RY<double>/AVX512/24                         1106998820 ns   1106987367 ns            1
CZ<double>/AVX512/6                                4076 ns         4076 ns       175609
CZ<double>/AVX512/8                                7841 ns         7840 ns       100000
CZ<double>/AVX512/10                              12657 ns        12657 ns        89666
CZ<double>/AVX512/12                              36132 ns        36131 ns        20328
CZ<double>/AVX512/14                             133871 ns       133847 ns         5747
CZ<double>/AVX512/16                             559260 ns       559219 ns         1180
CZ<double>/AVX512/18                            2934302 ns      2934120 ns          289
CZ<double>/AVX512/20                           16669531 ns     16667266 ns           38
CZ<double>/AVX512/22                          139177562 ns    139167526 ns            5
CZ<double>/AVX512/24                          535524951 ns    535493701 ns            1
SWAP<double>/AVX512/6                              4391 ns         4391 ns       159068
SWAP<double>/AVX512/8                              5633 ns         5632 ns       128303
SWAP<double>/AVX512/10                             9581 ns         9580 ns        70787
SWAP<double>/AVX512/12                            35656 ns        35652 ns        21033
SWAP<double>/AVX512/14                           115067 ns       115062 ns         5717
SWAP<double>/AVX512/16                           563085 ns       563042 ns         1145
SWAP<double>/AVX512/18                          4277625 ns      4277488 ns          155
SWAP<double>/AVX512/20                         23400052 ns     23394327 ns           27
SWAP<double>/AVX512/22                        193295466 ns    193276996 ns            4
SWAP<double>/AVX512/24                        764008451 ns    763954115 ns            1
CNOT<double>/AVX512/6                              4149 ns         4149 ns       168048
CNOT<double>/AVX512/8                              5200 ns         5200 ns       137026
CNOT<double>/AVX512/10                             9739 ns         9738 ns        75116
CNOT<double>/AVX512/12                            29823 ns        29821 ns        24527
CNOT<double>/AVX512/14                           108440 ns       108435 ns         6554
CNOT<double>/AVX512/16                           540129 ns       540112 ns         1255
CNOT<double>/AVX512/18                          3795483 ns      3794913 ns          176
CNOT<double>/AVX512/20                         23897161 ns     23893612 ns           30
CNOT<double>/AVX512/22                        189047453 ns    189025350 ns            4
CNOT<double>/AVX512/24                        722428348 ns    722277015 ns            1
IsingZZ<double>/AVX512/6                           5192 ns         5191 ns       136627
IsingZZ<double>/AVX512/8                          11329 ns        11328 ns        61183
IsingZZ<double>/AVX512/10                         23060 ns        23057 ns        31496
IsingZZ<double>/AVX512/12                         79068 ns        79059 ns         8776
IsingZZ<double>/AVX512/14                        300929 ns       300897 ns         2379
IsingZZ<double>/AVX512/16                       1386805 ns      1386717 ns          506
IsingZZ<double>/AVX512/18                       8784599 ns      8783429 ns           79
IsingZZ<double>/AVX512/20                      43382992 ns     43377660 ns           13
IsingZZ<double>/AVX512/22                     265517729 ns    265503808 ns            3
IsingZZ<double>/AVX512/24                    1121432304 ns   1121378224 ns            1
IsingXX<double>/AVX512/6                           5259 ns         5258 ns       136620
IsingXX<double>/AVX512/8                          11479 ns        11478 ns        61056
IsingXX<double>/AVX512/10                         22900 ns        22899 ns        30576
IsingXX<double>/AVX512/12                         80263 ns        80260 ns         8800
IsingXX<double>/AVX512/14                        298943 ns       298921 ns         2336
IsingXX<double>/AVX512/16                       1466620 ns      1466572 ns          502
IsingXX<double>/AVX512/18                       9562594 ns      9561011 ns           74
IsingXX<double>/AVX512/20                      42457921 ns     42452190 ns           13
IsingXX<double>/AVX512/22                     265375363 ns    265347361 ns            3
IsingXX<double>/AVX512/24                    1122380985 ns   1122300625 ns            1
PhaseShift<double>/AVX512/6                        5042 ns         5042 ns       135878
PhaseShift<double>/AVX512/8                       10313 ns        10312 ns        67317
PhaseShift<double>/AVX512/10                      18687 ns        18686 ns        37691
PhaseShift<double>/AVX512/12                      55414 ns        55412 ns        11825
PhaseShift<double>/AVX512/14                     210053 ns       210015 ns         3573
PhaseShift<double>/AVX512/16                     912052 ns       911939 ns          824
PhaseShift<double>/AVX512/18                    5106098 ns      5105257 ns          131
PhaseShift<double>/AVX512/20                   27107400 ns     27101705 ns           24
PhaseShift<double>/AVX512/22                  195805359 ns    195781407 ns            4
PhaseShift<double>/AVX512/24                  769893471 ns    769787952 ns            1
SingleQubitOp<double>/AVX512/6/1                   6818 ns         6818 ns       104107
SingleQubitOp<double>/AVX512/8/1                  11288 ns        11286 ns        62085
SingleQubitOp<double>/AVX512/10/1                 29662 ns        29660 ns        23124
SingleQubitOp<double>/AVX512/12/1                107439 ns       107432 ns         6464
SingleQubitOp<double>/AVX512/14/1                412621 ns       412577 ns         1686
SingleQubitOp<double>/AVX512/16/1               1817786 ns      1817643 ns          385
SingleQubitOp<double>/AVX512/18/1               9246415 ns      9245538 ns           78
SingleQubitOp<double>/AVX512/20/1              44603774 ns     44597588 ns           13
SingleQubitOp<double>/AVX512/22/1             268582425 ns    268556428 ns            3
SingleQubitOp<double>/AVX512/24/1            1162140148 ns   1162055527 ns            1
GeneratorRZ<double>/AVX2/6                         4408 ns         4408 ns       158296
GeneratorRZ<double>/AVX2/8                         6416 ns         6416 ns       107794
GeneratorRZ<double>/AVX2/10                       13686 ns        13685 ns        52451
GeneratorRZ<double>/AVX2/12                       46277 ns        46276 ns        15133
GeneratorRZ<double>/AVX2/14                      173711 ns       173704 ns         4075
GeneratorRZ<double>/AVX2/16                      798404 ns       798397 ns          823
GeneratorRZ<double>/AVX2/18                     4490970 ns      4490559 ns          162
GeneratorRZ<double>/AVX2/20                    25290713 ns     25288534 ns           27
GeneratorRZ<double>/AVX2/22                   195296498 ns    195296774 ns            4
GeneratorRZ<double>/AVX2/24                   794657286 ns    794599723 ns            1
GeneratorRY<double>/AVX2/6                         4622 ns         4622 ns       149377
GeneratorRY<double>/AVX2/8                         7680 ns         7679 ns        91046
GeneratorRY<double>/AVX2/10                       18929 ns        18928 ns        36158
GeneratorRY<double>/AVX2/12                       67783 ns        67779 ns        10136
GeneratorRY<double>/AVX2/14                      255682 ns       255664 ns         2763
GeneratorRY<double>/AVX2/16                     1204698 ns      1204620 ns          595
GeneratorRY<double>/AVX2/18                     6668617 ns      6667909 ns          105
GeneratorRY<double>/AVX2/20                    35206761 ns     35204744 ns           19
GeneratorRY<double>/AVX2/22                   242958016 ns    242932058 ns            3
GeneratorRY<double>/AVX2/24                  1020126963 ns   1019849775 ns            1
GeneratorRX<double>/AVX2/6                         4141 ns         4141 ns       168538
GeneratorRX<double>/AVX2/8                         6501 ns         6501 ns       104977
GeneratorRX<double>/AVX2/10                       15446 ns        15445 ns        45074
GeneratorRX<double>/AVX2/12                       54200 ns        54198 ns        13054
GeneratorRX<double>/AVX2/14                      203328 ns       203317 ns         3457
GeneratorRX<double>/AVX2/16                     1028478 ns      1028397 ns          691
GeneratorRX<double>/AVX2/18                     6467999 ns      6467414 ns          108
GeneratorRX<double>/AVX2/20                    33914792 ns     33910698 ns           20
GeneratorRX<double>/AVX2/22                   236034981 ns    236020522 ns            3
GeneratorRX<double>/AVX2/24                  1029466765 ns   1028681406 ns            1
PauliZ<double>/AVX2/6                              4515 ns         4514 ns       153825
PauliZ<double>/AVX2/8                              6550 ns         6550 ns       105607
PauliZ<double>/AVX2/10                            14089 ns        14089 ns        51298
PauliZ<double>/AVX2/12                            45949 ns        45943 ns        14886
PauliZ<double>/AVX2/14                           169224 ns       169224 ns         4174
PauliZ<double>/AVX2/16                           793309 ns       793170 ns          861
PauliZ<double>/AVX2/18                          4339268 ns      4338999 ns          154
PauliZ<double>/AVX2/20                         25460675 ns     25457643 ns           29
PauliZ<double>/AVX2/22                        182248878 ns    182234433 ns            4
PauliZ<double>/AVX2/24                        800119948 ns    800052753 ns            1
PauliY<double>/AVX2/6                              4864 ns         4863 ns       144220
PauliY<double>/AVX2/8                              8153 ns         8153 ns        85248
PauliY<double>/AVX2/10                            20045 ns        20045 ns        34738
PauliY<double>/AVX2/12                            67338 ns        67335 ns        10297
PauliY<double>/AVX2/14                           259406 ns       259353 ns         2663
PauliY<double>/AVX2/16                          1185473 ns      1185243 ns          594
PauliY<double>/AVX2/18                          6741007 ns      6740127 ns          105
PauliY<double>/AVX2/20                         34947438 ns     34942437 ns           20
PauliY<double>/AVX2/22                        241883175 ns    241869916 ns            3
PauliY<double>/AVX2/24                       1017179774 ns   1016264663 ns            1
PauliX<double>/AVX2/6                              4273 ns         4273 ns       162707
PauliX<double>/AVX2/8                              6572 ns         6572 ns       106771
PauliX<double>/AVX2/10                            15861 ns        15860 ns        43406
PauliX<double>/AVX2/12                            55676 ns        55674 ns        12723
PauliX<double>/AVX2/14                           208525 ns       208522 ns         3379
PauliX<double>/AVX2/16                          1047268 ns      1047090 ns          677
PauliX<double>/AVX2/18                          6497329 ns      6496907 ns          107
PauliX<double>/AVX2/20                         33879345 ns     33875969 ns           20
PauliX<double>/AVX2/22                        241963273 ns    241917198 ns            3
PauliX<double>/AVX2/24                       1032214118 ns   1032165390 ns            1
PhaseShift<double>/AVX2/6                          5920 ns         5920 ns       119059
PhaseShift<double>/AVX2/8                          8515 ns         8515 ns        82674
PhaseShift<double>/AVX2/10                        17977 ns        17977 ns        39576
PhaseShift<double>/AVX2/12                        60670 ns        60663 ns        10686
PhaseShift<double>/AVX2/14                       351931 ns       351916 ns         3112
PhaseShift<double>/AVX2/16                      1260456 ns      1260112 ns          451
PhaseShift<double>/AVX2/18                      4768497 ns      4767385 ns          142
PhaseShift<double>/AVX2/20                     27893951 ns     27890671 ns           24
PhaseShift<double>/AVX2/22                    188979491 ns    188964279 ns            4
PhaseShift<double>/AVX2/24                    746540282 ns    746468399 ns            1
S<double>/AVX2/6                                   4633 ns         4633 ns       153410
S<double>/AVX2/8                                   6819 ns         6818 ns       104485
S<double>/AVX2/10                                 14674 ns        14673 ns        47247
S<double>/AVX2/12                                 50093 ns        50089 ns        10000
S<double>/AVX2/14                                218494 ns       218476 ns         3873
S<double>/AVX2/16                               1066999 ns      1066901 ns          826
S<double>/AVX2/18                               4459638 ns      4459152 ns          149
S<double>/AVX2/20                              27979725 ns     27975442 ns           23
S<double>/AVX2/22                             178272862 ns    178246334 ns            4
S<double>/AVX2/24                             752105108 ns    751990610 ns            1
IsingYY<double>/AVX2/6                             6195 ns         6194 ns       114242
IsingYY<double>/AVX2/8                             9460 ns         9459 ns        73696
IsingYY<double>/AVX2/10                           22796 ns        22795 ns        30603
IsingYY<double>/AVX2/12                           80765 ns        80757 ns         8486
IsingYY<double>/AVX2/14                          314060 ns       314021 ns         2253
