```
$ docker container run -it --rm 87d4043c66af /opt/install/bin/bench_kernels
2023-01-02T21:25:48+00:00
Running /opt/install/bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 0.89, 0.80, 0.63
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: Clang
Compiler::Version: 15.0.6
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
PauliX<float>/LM/24                           633463139 ns    633424466 ns            1
CNOT<float>/LM/6                                   5868 ns         5868 ns       122025
CNOT<float>/LM/8                                   9258 ns         9257 ns        75549
CNOT<float>/LM/10                                 22208 ns        22207 ns        31609
CNOT<float>/LM/12                                 74814 ns        74809 ns         9330
CNOT<float>/LM/14                                281848 ns       281821 ns         2487
CNOT<float>/LM/16                               1114797 ns      1114718 ns          621
CNOT<float>/LM/18                               4627327 ns      4627090 ns          151
CNOT<float>/LM/20                              18560345 ns     18559883 ns           37
CNOT<float>/LM/22                             123346665 ns    123331671 ns            6
CNOT<float>/LM/24                             464111305 ns    464082022 ns            2
PauliY<float>/LM/6                                 6786 ns         6785 ns       104145
PauliY<float>/LM/8                                13722 ns        13721 ns        50771
PauliY<float>/LM/10                               40460 ns        40459 ns        17266
PauliY<float>/LM/12                              148951 ns       148932 ns         4702
PauliY<float>/LM/14                              578723 ns       578698 ns         1221
PauliY<float>/LM/16                             2286690 ns      2286226 ns          306
PauliY<float>/LM/18                             9271769 ns      9270198 ns           75
PauliY<float>/LM/20                            36968177 ns     36967819 ns           19
PauliY<float>/LM/22                           184874428 ns    184846031 ns            4
PauliY<float>/LM/24                           787256910 ns    787155754 ns            1
PauliZ<float>/LM/6                                 6123 ns         6123 ns       117256
PauliZ<float>/LM/8                                10908 ns        10907 ns        63560
PauliZ<float>/LM/10                               29228 ns        29223 ns        23976
PauliZ<float>/LM/12                              103138 ns       103135 ns         6829
PauliZ<float>/LM/14                              396318 ns       396304 ns         1770
PauliZ<float>/LM/16                             1572487 ns      1572313 ns          446
PauliZ<float>/LM/18                             6469918 ns      6469428 ns          108
PauliZ<float>/LM/20                            26053809 ns     26052125 ns           27
PauliZ<float>/LM/22                           144967362 ns    144949837 ns            5
PauliZ<float>/LM/24                           582865847 ns    582791465 ns            1
Hadamard<float>/LM/6                               6652 ns         6652 ns       106580
Hadamard<float>/LM/8                              13136 ns        13136 ns        53311
Hadamard<float>/LM/10                             38314 ns        38310 ns        18294
Hadamard<float>/LM/12                            138810 ns       138800 ns         5029
Hadamard<float>/LM/14                            533658 ns       533641 ns         1311
Hadamard<float>/LM/16                           2115790 ns      2115616 ns          332
Hadamard<float>/LM/18                           8567201 ns      8566149 ns           81
Hadamard<float>/LM/20                          34322102 ns     34317879 ns           20
Hadamard<float>/LM/22                         172865299 ns    172846870 ns            4
Hadamard<float>/LM/24                         701710047 ns    701583173 ns            1
S<float>/LM/6                                      6945 ns         6944 ns       102615
S<float>/LM/8                                     14191 ns        14189 ns        49385
S<float>/LM/10                                    42021 ns        42019 ns        16597
S<float>/LM/12                                   155208 ns       155200 ns         4487
S<float>/LM/14                                   604944 ns       604898 ns         1160
S<float>/LM/16                                  2425732 ns      2425470 ns          291
S<float>/LM/18                                  9871954 ns      9871069 ns           71
S<float>/LM/20                                 39259818 ns     39253607 ns           18
S<float>/LM/22                                190208543 ns    190172594 ns            4
S<float>/LM/24                                773146227 ns    772994564 ns            1
T<float>/LM/6                                      6947 ns         6946 ns       101306
T<float>/LM/8                                     14230 ns        14229 ns        49387
T<float>/LM/10                                    42220 ns        42216 ns        16630
T<float>/LM/12                                   156949 ns       156949 ns         4496
T<float>/LM/14                                   616158 ns       616128 ns         1130
T<float>/LM/16                                  2420760 ns      2420649 ns          290
T<float>/LM/18                                  9869425 ns      9867658 ns           71
T<float>/LM/20                                 39250349 ns     39248199 ns           18
T<float>/LM/22                                187666133 ns    187637639 ns            4
T<float>/LM/24                                778425734 ns    778340168 ns            1
PhaseShift<float>/LM/6                             7949 ns         7948 ns        88327
PhaseShift<float>/LM/8                            14979 ns        14977 ns        46650
PhaseShift<float>/LM/10                           41987 ns        41986 ns        16631
PhaseShift<float>/LM/12                          151999 ns       151991 ns         4606
PhaseShift<float>/LM/14                          590322 ns       590302 ns         1190
PhaseShift<float>/LM/16                         2359137 ns      2358908 ns          298
PhaseShift<float>/LM/18                         9525800 ns      9524583 ns           73
PhaseShift<float>/LM/20                        37920965 ns     37915897 ns           18
PhaseShift<float>/LM/22                       189199811 ns    189179543 ns            4
PhaseShift<float>/LM/24                       737371577 ns    737274588 ns            1
RX<float>/LM/6                                     8977 ns         8976 ns        78954
RX<float>/LM/8                                    20525 ns        20523 ns        34339
RX<float>/LM/10                                   65511 ns        65502 ns        10744
RX<float>/LM/12                                  243079 ns       243063 ns         2884
RX<float>/LM/14                                  929952 ns       929893 ns          750
RX<float>/LM/16                                 3672205 ns      3672067 ns          190
RX<float>/LM/18                                14908796 ns     14908294 ns           47
RX<float>/LM/20                                59368213 ns     59365043 ns           12
RX<float>/LM/22                               268118026 ns    268089159 ns            3
RX<float>/LM/24                              1079679010 ns   1079221115 ns            1
RY<float>/LM/6                                     7249 ns         7248 ns        97277
RY<float>/LM/8                                    14284 ns        14283 ns        49645
RY<float>/LM/10                                   41105 ns        41104 ns        16993
RY<float>/LM/12                                  149709 ns       149698 ns         4682
RY<float>/LM/14                                  581612 ns       581593 ns         1211
RY<float>/LM/16                                 2308133 ns      2307888 ns          302
RY<float>/LM/18                                 9400089 ns      9399601 ns           74
RY<float>/LM/20                                37434833 ns     37429080 ns           19
RY<float>/LM/22                               186163319 ns    186149054 ns            4
RY<float>/LM/24                               764099473 ns    764027824 ns            1
RZ<float>/LM/6                                     9392 ns         9391 ns        76601
RZ<float>/LM/8                                    20705 ns        20703 ns        33848
RZ<float>/LM/10                                   65419 ns        65415 ns        10519
RZ<float>/LM/12                                  241429 ns       241406 ns         2924
RZ<float>/LM/14                                  941851 ns       941767 ns          723
RZ<float>/LM/16                                 3841081 ns      3840980 ns          182
RZ<float>/LM/18                                15304467 ns     15302896 ns           45
RZ<float>/LM/20                                62189811 ns     62183920 ns           11
RZ<float>/LM/22                               283817819 ns    283796367 ns            2
RZ<float>/LM/24                              1142819783 ns   1142616917 ns            1
Rot<float>/LM/6                                   15598 ns        15595 ns        44639
Rot<float>/LM/8                                   35150 ns        35145 ns        19844
Rot<float>/LM/10                                 114498 ns       114483 ns         6152
Rot<float>/LM/12                                 453944 ns       453887 ns         1607
Rot<float>/LM/14                                1787992 ns      1787799 ns          389
Rot<float>/LM/16                                7097000 ns      7096375 ns           99
Rot<float>/LM/18                               28352944 ns     28352020 ns           25
Rot<float>/LM/20                              109619597 ns    109605041 ns            6
Rot<float>/LM/22                              461268372 ns    461240288 ns            2
Rot<float>/LM/24                             1866030982 ns   1865852346 ns            1
SingleQubitOp<float>/LM/6/1                       10786 ns        10785 ns        65442
SingleQubitOp<float>/LM/8/1                       30504 ns        30503 ns        22886
SingleQubitOp<float>/LM/10/1                     109587 ns       109579 ns         6394
SingleQubitOp<float>/LM/12/1                     433060 ns       433025 ns         1620
SingleQubitOp<float>/LM/14/1                    1703300 ns      1703237 ns          412
SingleQubitOp<float>/LM/16/1                    6799924 ns      6799245 ns          102
SingleQubitOp<float>/LM/18/1                   27421336 ns     27417182 ns           26
SingleQubitOp<float>/LM/20/1                  108929657 ns    108926389 ns            6
SingleQubitOp<float>/LM/22/1                  465233441 ns    465202729 ns            2
SingleQubitOp<float>/LM/24/1                 1854676738 ns   1854489601 ns            1
TwoQubitOp<float>/LM/6/2                          16857 ns        16857 ns        41783
TwoQubitOp<float>/LM/8/2                          55685 ns        55681 ns        12664
TwoQubitOp<float>/LM/10/2                        211800 ns       211758 ns         3328
TwoQubitOp<float>/LM/12/2                        842301 ns       842234 ns          825
TwoQubitOp<float>/LM/14/2                       3383887 ns      3383560 ns          208
TwoQubitOp<float>/LM/16/2                      13494713 ns     13493691 ns           52
TwoQubitOp<float>/LM/18/2                      54274284 ns     54267505 ns           13
TwoQubitOp<float>/LM/20/2                     218680997 ns    218645465 ns            3
TwoQubitOp<float>/LM/22/2                     918989809 ns    918875856 ns            1
TwoQubitOp<float>/LM/24/2                    3653300032 ns   3652811314 ns            1
MultiQubitOp<float>/LM/6/3                        50005 ns        49999 ns        14021
MultiQubitOp<float>/LM/8/3                       180763 ns       180745 ns         3832
MultiQubitOp<float>/LM/10/3                      715903 ns       715812 ns          979
MultiQubitOp<float>/LM/12/3                     2817761 ns      2817584 ns          247
MultiQubitOp<float>/LM/14/3                    11280294 ns     11279648 ns           62
MultiQubitOp<float>/LM/16/3                    45325683 ns     45324451 ns           16
MultiQubitOp<float>/LM/18/3                   182853361 ns    182844512 ns            4
MultiQubitOp<float>/LM/20/3                   740509946 ns    740364889 ns            1
MultiQubitOp<float>/LM/22/3                  3001621911 ns   3001342973 ns            1
MultiQubitOp<float>/LM/24/3                  12188938668 ns   12187618255 ns            1
MultiQubitOp<float>/LM/6/4                        79460 ns        79451 ns         8749
MultiQubitOp<float>/LM/8/4                       301887 ns       301861 ns         2328
MultiQubitOp<float>/LM/10/4                     1188906 ns      1188777 ns          589
MultiQubitOp<float>/LM/12/4                     4779043 ns      4778744 ns          146
MultiQubitOp<float>/LM/14/4                    19110282 ns     19108923 ns           37
MultiQubitOp<float>/LM/16/4                    76578543 ns     76569313 ns            9
MultiQubitOp<float>/LM/18/4                   309757132 ns    309720249 ns            2
MultiQubitOp<float>/LM/20/4                  1266445260 ns   1266339698 ns            1
MultiQubitOp<float>/LM/22/4                  5129311040 ns   5128773856 ns            1
MultiQubitOp<float>/LM/24/4                  20600997353 ns   20598947611 ns            1
MultiQubitOp<float>/LM/6/5                       132613 ns       132601 ns         5309
MultiQubitOp<float>/LM/8/5                       516782 ns       516737 ns         1352
MultiQubitOp<float>/LM/10/5                     2033624 ns      2033493 ns          343
MultiQubitOp<float>/LM/12/5                     8166495 ns      8166069 ns           86
MultiQubitOp<float>/LM/14/5                    32740092 ns     32736122 ns           21
MultiQubitOp<float>/LM/16/5                   131330614 ns    131323721 ns            5
MultiQubitOp<float>/LM/18/5                   528875710 ns    528862707 ns            1
MultiQubitOp<float>/LM/20/5                  2153568406 ns   2153303051 ns            1
MultiQubitOp<float>/LM/22/5                  8741066039 ns   8740168742 ns            1
MultiQubitOp<float>/LM/24/5                  35762179535 ns   35758126253 ns            1
GeneratorRY<double>/AVX512/6                       4897 ns         4897 ns       143605
GeneratorRY<double>/AVX512/8                      10643 ns        10640 ns        65095
GeneratorRY<double>/AVX512/10                     22677 ns        22673 ns        31244
GeneratorRY<double>/AVX512/12                     78722 ns        78712 ns         8699
GeneratorRY<double>/AVX512/14                    289977 ns       289954 ns         2407
GeneratorRY<double>/AVX512/16                   1347164 ns      1346912 ns          527
GeneratorRY<double>/AVX512/18                   7236919 ns      7236212 ns           97
GeneratorRY<double>/AVX512/20                  36676310 ns     36669845 ns           19
GeneratorRY<double>/AVX512/22                 258906829 ns    258874529 ns            3
GeneratorRY<double>/AVX512/24                1093697416 ns   1093610631 ns            1
GeneratorRZ<double>/AVX512/6                       4840 ns         4839 ns       145386
GeneratorRZ<double>/AVX512/8                       6213 ns         6213 ns       111265
GeneratorRZ<double>/AVX512/10                     12101 ns        12100 ns        56699
GeneratorRZ<double>/AVX512/12                     62225 ns        62222 ns        11323
GeneratorRZ<double>/AVX512/14                    217191 ns       217181 ns         3254
GeneratorRZ<double>/AVX512/16                    923287 ns       923191 ns          700
GeneratorRZ<double>/AVX512/18                   5094056 ns      5092993 ns          100
GeneratorRZ<double>/AVX512/20                  22115011 ns     22112525 ns           29
GeneratorRZ<double>/AVX512/22                 178602919 ns    178587924 ns            4
GeneratorRZ<double>/AVX512/24                 725581216 ns    725535522 ns            1
GeneratorRX<double>/AVX512/6                       4817 ns         4817 ns       143290
GeneratorRX<double>/AVX512/8                       6109 ns         6109 ns       108364
GeneratorRX<double>/AVX512/10                     12737 ns        12737 ns        55670
GeneratorRX<double>/AVX512/12                     47113 ns        47110 ns        14868
GeneratorRX<double>/AVX512/14                    175809 ns       175800 ns         3963
GeneratorRX<double>/AVX512/16                    881931 ns       881795 ns          804
GeneratorRX<double>/AVX512/18                   6507695 ns      6507337 ns          107
GeneratorRX<double>/AVX512/20                  29676567 ns     29672802 ns           23
GeneratorRX<double>/AVX512/22                 236685277 ns    236644880 ns            3
GeneratorRX<double>/AVX512/24                 993880471 ns    993751619 ns            1
RY<double>/AVX512/6                                9501 ns         9500 ns        74212
RY<double>/AVX512/8                               12771 ns        12770 ns        55018
RY<double>/AVX512/10                              25292 ns        25288 ns        27881
RY<double>/AVX512/12                              78524 ns        78519 ns         8601
RY<double>/AVX512/14                             288640 ns       288604 ns         2425
RY<double>/AVX512/16                            1351062 ns      1350975 ns          517
RY<double>/AVX512/18                            8298043 ns      8296421 ns           84
RY<double>/AVX512/20                           38403197 ns     38400683 ns           18
RY<double>/AVX512/22                          259506136 ns    259442600 ns            3
RY<double>/AVX512/24                         1099880576 ns   1099742359 ns            1
RX<double>/AVX512/6                                9853 ns         9852 ns        71747
RX<double>/AVX512/8                               13174 ns        13173 ns        53362
RX<double>/AVX512/10                              27219 ns        27214 ns        25678
RX<double>/AVX512/12                              83541 ns        83536 ns         8154
RX<double>/AVX512/14                             308250 ns       308217 ns         2265
RX<double>/AVX512/16                            1431618 ns      1431370 ns          492
RX<double>/AVX512/18                            8536774 ns      8536007 ns           82
RX<double>/AVX512/20                           38820109 ns     38816464 ns           18
RX<double>/AVX512/22                          258041716 ns    258040080 ns            3
RX<double>/AVX512/24                         1054886159 ns   1054716543 ns            1
Rot<double>/AVX512/6                              16843 ns        16841 ns        41561
Rot<double>/AVX512/8                              22080 ns        22078 ns        31657
Rot<double>/AVX512/10                             42268 ns        42265 ns        16301
Rot<double>/AVX512/12                            124941 ns       124929 ns         5654
Rot<double>/AVX512/14                            445182 ns       445132 ns         1584
Rot<double>/AVX512/16                           1851324 ns      1851127 ns          383
Rot<double>/AVX512/18                           9129734 ns      9128533 ns           77
Rot<double>/AVX512/20                          40821481 ns     40813762 ns           17
Rot<double>/AVX512/22                         263593303 ns    263276469 ns            3
Rot<double>/AVX512/24                        1104916655 ns   1104678961 ns            1
RZ<double>/AVX512/6                                9702 ns         9702 ns        73588
RZ<double>/AVX512/8                               12987 ns        12986 ns        53358
RZ<double>/AVX512/10                              27605 ns        27603 ns        26702
RZ<double>/AVX512/12                              87085 ns        87069 ns         7838
RZ<double>/AVX512/14                             323383 ns       323343 ns         2185
RZ<double>/AVX512/16                            1467619 ns      1467492 ns          477
RZ<double>/AVX512/18                            8455572 ns      8453456 ns           83
RZ<double>/AVX512/20                           38731847 ns     38720252 ns           18
RZ<double>/AVX512/22                          261984898 ns    261952337 ns            3
RZ<double>/AVX512/24                         1097487276 ns   1097349988 ns            1
IsingXX<double>/AVX512/6                          10332 ns        10331 ns        68447
IsingXX<double>/AVX512/8                          13949 ns        13946 ns        51366
IsingXX<double>/AVX512/10                         27768 ns        27765 ns        25238
IsingXX<double>/AVX512/12                         91354 ns        91347 ns         7830
IsingXX<double>/AVX512/14                        329136 ns       329068 ns         2136
IsingXX<double>/AVX512/16                       1436289 ns      1436111 ns          487
IsingXX<double>/AVX512/18                       8590954 ns      8589521 ns           81
IsingXX<double>/AVX512/20                      38692989 ns     38688815 ns           18
IsingXX<double>/AVX512/22                     261633711 ns    261540792 ns            3
IsingXX<double>/AVX512/24                    1092899576 ns   1092692225 ns            1
PauliZ<double>/AVX512/6                            4911 ns         4910 ns       142239
PauliZ<double>/AVX512/8                            6308 ns         6308 ns       110786
PauliZ<double>/AVX512/10                          12095 ns        12094 ns        57971
PauliZ<double>/AVX512/12                          59849 ns        59847 ns        11529
PauliZ<double>/AVX512/14                         212896 ns       212873 ns         3338
PauliZ<double>/AVX512/16                         954694 ns       954637 ns          722
PauliZ<double>/AVX512/18                        4848858 ns      4848798 ns          139
PauliZ<double>/AVX512/20                       23562376 ns     23557769 ns           28
PauliZ<double>/AVX512/22                      166471345 ns    166442515 ns            4
PauliZ<double>/AVX512/24                      730769452 ns    730658419 ns            1
IsingZZ<double>/AVX512/6                          10252 ns        10251 ns        68447
IsingZZ<double>/AVX512/8                          13528 ns        13527 ns        50980
IsingZZ<double>/AVX512/10                         26621 ns        26618 ns        25778
IsingZZ<double>/AVX512/12                         85914 ns        85910 ns         7875
IsingZZ<double>/AVX512/14                        317601 ns       317579 ns         2226
IsingZZ<double>/AVX512/16                       1415805 ns      1415551 ns          497
IsingZZ<double>/AVX512/18                       8540855 ns      8539603 ns           82
IsingZZ<double>/AVX512/20                      38401095 ns     38397296 ns           18
IsingZZ<double>/AVX512/22                     258206335 ns    258177259 ns            3
IsingZZ<double>/AVX512/24                    1087328900 ns   1087131863 ns            1
T<double>/AVX512/6                                 4768 ns         4768 ns       146447
T<double>/AVX512/8                                 9980 ns         9979 ns        69730
T<double>/AVX512/10                               20033 ns        20029 ns        34701
T<double>/AVX512/12                               65264 ns        65257 ns        10989
T<double>/AVX512/14                              227701 ns       227680 ns         3105
T<double>/AVX512/16                             1019639 ns      1019555 ns          673
T<double>/AVX512/18                             3934507 ns      3934106 ns          144
T<double>/AVX512/20                            22362851 ns     22360302 ns           32
T<double>/AVX512/22                           184376644 ns    184351690 ns            4
T<double>/AVX512/24                           732088571 ns    731990563 ns            1
IsingYY<double>/AVX512/6                          10395 ns        10394 ns        66645
IsingYY<double>/AVX512/8                          13859 ns        13857 ns        51026
IsingYY<double>/AVX512/10                         28116 ns        28113 ns        25440
IsingYY<double>/AVX512/12                         88244 ns        88236 ns         7930
IsingYY<double>/AVX512/14                        327340 ns       327302 ns         2185
IsingYY<double>/AVX512/16                       1461740 ns      1461442 ns          479
IsingYY<double>/AVX512/18                       8688618 ns      8688332 ns           81
IsingYY<double>/AVX512/20                      39158566 ns     39149144 ns           18
IsingYY<double>/AVX512/22                     268486164 ns    268445539 ns            3
IsingYY<double>/AVX512/24                    1100895308 ns   1100692409 ns            1
S<double>/AVX512/6                                 4775 ns         4774 ns       146239
S<double>/AVX512/8                                10164 ns        10163 ns        69559
S<double>/AVX512/10                               20209 ns        20206 ns        34534
S<double>/AVX512/12                               51300 ns        51291 ns        10000
S<double>/AVX512/14                              165790 ns       165763 ns         4582
S<double>/AVX512/16                              662609 ns       662596 ns         1021
S<double>/AVX512/18                             3941622 ns      3940918 ns          171
S<double>/AVX512/20                            22199003 ns     22196621 ns           32
S<double>/AVX512/22                           189281969 ns    189252633 ns            4
S<double>/AVX512/24                           704016117 ns    703921933 ns            1
CNOT<double>/AVX512/6                              5075 ns         5075 ns       138255
CNOT<double>/AVX512/8                              6425 ns         6423 ns       106484
CNOT<double>/AVX512/10                            11127 ns        11125 ns        56391
CNOT<double>/AVX512/12                            34620 ns        34614 ns        20011
CNOT<double>/AVX512/14                           129065 ns       129044 ns         5200
CNOT<double>/AVX512/16                           660588 ns       660406 ns         1043
CNOT<double>/AVX512/18                          4305938 ns      4305623 ns          169
CNOT<double>/AVX512/20                         21557552 ns     21553148 ns           31
CNOT<double>/AVX512/22                        178603305 ns    178588385 ns            4
CNOT<double>/AVX512/24                        740877250 ns    740880460 ns            1
SWAP<double>/AVX512/6                              5282 ns         5280 ns       131643
SWAP<double>/AVX512/8                              6626 ns         6625 ns        99887
SWAP<double>/AVX512/10                            13046 ns        13043 ns        61607
SWAP<double>/AVX512/12                            38573 ns        38571 ns        20497
SWAP<double>/AVX512/14                           123775 ns       123744 ns         5705
SWAP<double>/AVX512/16                           657820 ns       657802 ns         1111
SWAP<double>/AVX512/18                          4810813 ns      4809770 ns          134
SWAP<double>/AVX512/20                         23984752 ns     23972787 ns           29
SWAP<double>/AVX512/22                        199277737 ns    199209561 ns            4
SWAP<double>/AVX512/24                        814151088 ns    813947439 ns            1
PauliY<double>/AVX512/6                            5241 ns         5240 ns       133699
PauliY<double>/AVX512/8                           11108 ns        11108 ns        62412
PauliY<double>/AVX512/10                          23985 ns        23984 ns        29150
PauliY<double>/AVX512/12                          80407 ns        80370 ns         8645
PauliY<double>/AVX512/14                         295538 ns       295450 ns         2381
PauliY<double>/AVX512/16                        1382130 ns      1380796 ns          509
PauliY<double>/AVX512/18                        7706143 ns      7703664 ns           90
PauliY<double>/AVX512/20                       36145119 ns     36125018 ns           20
PauliY<double>/AVX512/22                      248385157 ns    248303154 ns            3
PauliY<double>/AVX512/24                     1051576437 ns   1051141337 ns            1
CZ<double>/AVX512/6                                4923 ns         4921 ns       142657
CZ<double>/AVX512/8                                5737 ns         5735 ns       117686
CZ<double>/AVX512/10                              10367 ns        10364 ns        68576
CZ<double>/AVX512/12                              45433 ns        45416 ns        16130
CZ<double>/AVX512/14                              94429 ns        94412 ns         7536
CZ<double>/AVX512/16                             538141 ns       537876 ns         1000
CZ<double>/AVX512/18                            3022352 ns      3021617 ns          251
CZ<double>/AVX512/20                           16128471 ns     16118397 ns           44
CZ<double>/AVX512/22                          121845594 ns    121753731 ns            5
CZ<double>/AVX512/24                          515882680 ns    515738144 ns            1
PauliX<double>/AVX512/6                            4931 ns         4929 ns       141200
PauliX<double>/AVX512/8                            6267 ns         6266 ns       110781
PauliX<double>/AVX512/10                          12539 ns        12533 ns        56126
PauliX<double>/AVX512/12                          47048 ns        47036 ns        14931
PauliX<double>/AVX512/14                         176479 ns       176411 ns         3948
PauliX<double>/AVX512/16                         897383 ns       897136 ns          777
PauliX<double>/AVX512/18                        6545320 ns      6543585 ns          107
PauliX<double>/AVX512/20                       31106141 ns     31101158 ns           22
PauliX<double>/AVX512/22                      239329843 ns    239287799 ns            3
PauliX<double>/AVX512/24                      997833496 ns    997421997 ns            1
PhaseShift<double>/AVX512/6                        5821 ns         5819 ns       121088
PhaseShift<double>/AVX512/8                       12201 ns        12193 ns        57239
PhaseShift<double>/AVX512/10                      22368 ns        22362 ns        31068
PhaseShift<double>/AVX512/12                      64684 ns        64658 ns        10627
PhaseShift<double>/AVX512/14                     231595 ns       231537 ns         3036
PhaseShift<double>/AVX512/16                    1061012 ns      1060507 ns          693
PhaseShift<double>/AVX512/18                    4819462 ns      4818823 ns          159
PhaseShift<double>/AVX512/20                   24900439 ns     24900552 ns           28
PhaseShift<double>/AVX512/22                  171597411 ns    171588267 ns            4
PhaseShift<double>/AVX512/24                  726695348 ns    726681430 ns            1
Hadamard<double>/AVX512/6                          8068 ns         8065 ns        86741
Hadamard<double>/AVX512/8                         11030 ns        11029 ns        63734
Hadamard<double>/AVX512/10                        24079 ns        24070 ns        28667
Hadamard<double>/AVX512/12                        79670 ns        79654 ns         8640
Hadamard<double>/AVX512/14                       291807 ns       291666 ns         2358
Hadamard<double>/AVX512/16                      1360363 ns      1360063 ns          518
Hadamard<double>/AVX512/18                      8348615 ns      8347521 ns           84
Hadamard<double>/AVX512/20                     38273357 ns     38262898 ns           19
Hadamard<double>/AVX512/22                    256972934 ns    256838821 ns            3
Hadamard<double>/AVX512/24                   1095867433 ns   1095572633 ns            1
SingleQubitOp<double>/AVX512/6/1                   7439 ns         7438 ns        94144
SingleQubitOp<double>/AVX512/8/1                  12506 ns        12505 ns        55371
SingleQubitOp<double>/AVX512/10/1                 33233 ns        33229 ns        21632
SingleQubitOp<double>/AVX512/12/1                111833 ns       111796 ns         6035
SingleQubitOp<double>/AVX512/14/1                426093 ns       426010 ns         1612
SingleQubitOp<double>/AVX512/16/1               1821538 ns      1821430 ns          385
SingleQubitOp<double>/AVX512/18/1               9094789 ns      9094292 ns           77
SingleQubitOp<double>/AVX512/20/1              41909045 ns     41906443 ns           17
SingleQubitOp<double>/AVX512/22/1             273323663 ns    273254567 ns            3
SingleQubitOp<double>/AVX512/24/1            1153568350 ns   1152360595 ns            1
GeneratorRZ<double>/AVX2/6                         5357 ns         5356 ns       131619
GeneratorRZ<double>/AVX2/8                         7892 ns         7890 ns        87838
GeneratorRZ<double>/AVX2/10                       19407 ns        19404 ns        36654
GeneratorRZ<double>/AVX2/12                       62932 ns        62910 ns        11918
GeneratorRZ<double>/AVX2/14                      241908 ns       241867 ns         3008
GeneratorRZ<double>/AVX2/16                     1033954 ns      1033433 ns          680
GeneratorRZ<double>/AVX2/18                     5067185 ns      5066457 ns          124
GeneratorRZ<double>/AVX2/20                    25771664 ns     25771352 ns           25
GeneratorRZ<double>/AVX2/22                   181077092 ns    181073769 ns            4
GeneratorRZ<double>/AVX2/24                   774369989 ns    774340438 ns            1
GeneratorRY<double>/AVX2/6                         5536 ns         5534 ns       127729
GeneratorRY<double>/AVX2/8                         9162 ns         9162 ns        75378
GeneratorRY<double>/AVX2/10                       24466 ns        24465 ns        29723
GeneratorRY<double>/AVX2/12                       81255 ns        81225 ns         8568
GeneratorRY<double>/AVX2/14                      312761 ns       312721 ns         2073
GeneratorRY<double>/AVX2/16                     1331312 ns      1330617 ns          514
GeneratorRY<double>/AVX2/18                     7329839 ns      7328402 ns           96
GeneratorRY<double>/AVX2/20                    34938660 ns     34924089 ns           20
GeneratorRY<double>/AVX2/22                   256120213 ns    256067250 ns            3
GeneratorRY<double>/AVX2/24                  1059150830 ns   1059140139 ns            1
GeneratorRX<double>/AVX2/6                         5038 ns         5038 ns       100000
GeneratorRX<double>/AVX2/8                         7702 ns         7702 ns        90295
GeneratorRX<double>/AVX2/10                       19421 ns        19420 ns        35856
GeneratorRX<double>/AVX2/12                       64820 ns        64815 ns        10458
GeneratorRX<double>/AVX2/14                      251739 ns       251701 ns         2784
GeneratorRX<double>/AVX2/16                     1157671 ns      1157581 ns          595
GeneratorRX<double>/AVX2/18                     6878532 ns      6877855 ns          103
GeneratorRX<double>/AVX2/20                    34123828 ns     34121793 ns           20
GeneratorRX<double>/AVX2/22                   251165391 ns    251071310 ns            3
GeneratorRX<double>/AVX2/24                  1054705162 ns   1054494105 ns            1
RX<double>/AVX2/6                                  6980 ns         6977 ns       100897
RX<double>/AVX2/8                                 10862 ns        10862 ns        65854
RX<double>/AVX2/10                                25444 ns        25443 ns        26335
RX<double>/AVX2/12                                91384 ns        91384 ns         7683
RX<double>/AVX2/14                               352037 ns       352022 ns         1875
RX<double>/AVX2/16                              1506116 ns      1505594 ns          467
RX<double>/AVX2/18                              7588495 ns      7587866 ns           93
RX<double>/AVX2/20                             36353977 ns     36335710 ns           19
RX<double>/AVX2/22                            259992581 ns    259964761 ns            3
RX<double>/AVX2/24                           1077860627 ns   1077490802 ns            1
RY<double>/AVX2/6                                  6913 ns         6912 ns       101495
RY<double>/AVX2/8                                 10618 ns        10613 ns        65754
RY<double>/AVX2/10                                25571 ns        25566 ns        27467
RY<double>/AVX2/12                                85445 ns        85436 ns         8197
RY<double>/AVX2/14                               382487 ns       382316 ns         2027
RY<double>/AVX2/16                              1419765 ns      1419568 ns          502
RY<double>/AVX2/18                              7479271 ns      7477418 ns           94
RY<double>/AVX2/20                             36600541 ns     36594809 ns           19
RY<double>/AVX2/22                            262665561 ns    262606657 ns            3
RY<double>/AVX2/24                           1096459530 ns   1095366977 ns            1
RZ<double>/AVX2/6                                  7036 ns         7035 ns        99393
RZ<double>/AVX2/8                                 11463 ns        11460 ns        60589
RZ<double>/AVX2/10                                28548 ns        28536 ns        24599
RZ<double>/AVX2/12                               100073 ns       100031 ns         6702
RZ<double>/AVX2/14                               409648 ns       409397 ns         1598
RZ<double>/AVX2/16                              1643788 ns      1643302 ns          433
