```
$ ./bin/bench_kernels 
2023-01-11T22:23:50+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 6.83, 6.42, 6.08
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: Clang
Compiler::Version: 15.0.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
MultiQubitOp<float>/LM/18/4                   290852739 ns    290826415 ns            2
MultiQubitOp<float>/LM/20/4                  1193168795 ns   1192984346 ns            1
MultiQubitOp<float>/LM/22/4                  4878072595 ns   4877050218 ns            1
MultiQubitOp<float>/LM/24/4                  19386973025 ns   19385869172 ns            1
MultiQubitOp<float>/LM/6/5                       127700 ns       127699 ns         5462
MultiQubitOp<float>/LM/8/5                       495211 ns       495211 ns         1362
MultiQubitOp<float>/LM/10/5                     2006639 ns      2006595 ns          346
MultiQubitOp<float>/LM/12/5                     7941335 ns      7941339 ns           88
MultiQubitOp<float>/LM/14/5                    31966898 ns     31966139 ns           22
MultiQubitOp<float>/LM/16/5                   127548342 ns    127547410 ns            5
MultiQubitOp<float>/LM/18/5                   513204452 ns    513206357 ns            1
MultiQubitOp<float>/LM/20/5                  2085327208 ns   2085269513 ns            1
MultiQubitOp<float>/LM/22/5                  8561122164 ns   8560942063 ns            1
MultiQubitOp<float>/LM/24/5                  34438164122 ns   34437548134 ns            1
GeneratorRY<double>/AVX512/6                       3736 ns         3736 ns       186434
GeneratorRY<double>/AVX512/8                       8619 ns         8618 ns        79742
GeneratorRY<double>/AVX512/10                     20035 ns        20035 ns        36213
GeneratorRY<double>/AVX512/12                     78670 ns        78668 ns         8735
GeneratorRY<double>/AVX512/14                    297348 ns       297343 ns         2341
GeneratorRY<double>/AVX512/16                   1433923 ns      1433839 ns          485
GeneratorRY<double>/AVX512/18                   8434877 ns      8434561 ns           83
GeneratorRY<double>/AVX512/20                  41771586 ns     41768829 ns           16
GeneratorRY<double>/AVX512/22                 266620568 ns    266614209 ns            3
GeneratorRY<double>/AVX512/24                1140353398 ns   1140305743 ns            1
GeneratorRZ<double>/AVX512/6                       3609 ns         3609 ns       196831
GeneratorRZ<double>/AVX512/8                       7673 ns         7672 ns        87810
GeneratorRZ<double>/AVX512/10                     15438 ns        15438 ns        45889
GeneratorRZ<double>/AVX512/12                     53709 ns        53708 ns        12674
GeneratorRZ<double>/AVX512/14                    203796 ns       203789 ns         3523
GeneratorRZ<double>/AVX512/16                    970082 ns       970041 ns         1193
GeneratorRZ<double>/AVX512/18                   4921140 ns      4921093 ns          153
GeneratorRZ<double>/AVX512/20                  26010946 ns     26008470 ns           27
GeneratorRZ<double>/AVX512/22                 183811391 ns    183804899 ns            4
GeneratorRZ<double>/AVX512/24                 709634380 ns    709625850 ns            1
GeneratorRX<double>/AVX512/6                       3720 ns         3720 ns       188801
GeneratorRX<double>/AVX512/8                       5059 ns         5059 ns       138901
GeneratorRX<double>/AVX512/10                     10524 ns        10524 ns        66464
GeneratorRX<double>/AVX512/12                     47566 ns        47566 ns        14730
GeneratorRX<double>/AVX512/14                    183790 ns       183790 ns         3827
GeneratorRX<double>/AVX512/16                    943152 ns       943124 ns          748
GeneratorRX<double>/AVX512/18                   6481908 ns      6481660 ns          108
GeneratorRX<double>/AVX512/20                  33330565 ns     33330130 ns           20
GeneratorRX<double>/AVX512/22                 237380165 ns    237362307 ns            3
GeneratorRX<double>/AVX512/24                1038667224 ns   1038648990 ns            1
RY<double>/AVX512/6                                7589 ns         7589 ns        93770
RY<double>/AVX512/8                               10437 ns        10437 ns        65369
RY<double>/AVX512/10                              21606 ns        21606 ns        31973
RY<double>/AVX512/12                              78297 ns        78293 ns         8751
RY<double>/AVX512/14                             298735 ns       298735 ns         2349
RY<double>/AVX512/16                            1430940 ns      1430862 ns          483
RY<double>/AVX512/18                            8610215 ns      8609894 ns           79
RY<double>/AVX512/20                           41985306 ns     41984438 ns           14
RY<double>/AVX512/22                          267440211 ns    267430884 ns            3
RY<double>/AVX512/24                         1125647688 ns   1125584259 ns            1
RX<double>/AVX512/6                                7665 ns         7665 ns        92052
RX<double>/AVX512/8                               10915 ns        10915 ns        63017
RX<double>/AVX512/10                              24261 ns        24261 ns        28454
RX<double>/AVX512/12                              80827 ns        80826 ns         8797
RX<double>/AVX512/14                             304295 ns       304277 ns         2277
RX<double>/AVX512/16                            1431494 ns      1431478 ns          488
RX<double>/AVX512/18                            8670974 ns      8670432 ns           82
RX<double>/AVX512/20                           43033515 ns     43030481 ns           14
RX<double>/AVX512/22                          269789013 ns    269778157 ns            3
RX<double>/AVX512/24                         1107356088 ns   1107282986 ns            1
Rot<double>/AVX512/6                              14922 ns        14921 ns        47141
Rot<double>/AVX512/8                              20444 ns        20443 ns        34570
Rot<double>/AVX512/10                             41770 ns        41767 ns        16697
Rot<double>/AVX512/12                            124820 ns       124815 ns         5753
Rot<double>/AVX512/14                            464341 ns       464307 ns         1564
Rot<double>/AVX512/16                           1923196 ns      1923199 ns          354
Rot<double>/AVX512/18                           9236267 ns      9236284 ns           74
Rot<double>/AVX512/20                          45834534 ns     45829510 ns           12
Rot<double>/AVX512/22                         277498795 ns    277499395 ns            3
Rot<double>/AVX512/24                        1199159913 ns   1199121883 ns            1
RZ<double>/AVX512/6                                7715 ns         7715 ns        92774
RZ<double>/AVX512/8                               10908 ns        10907 ns        63560
RZ<double>/AVX512/10                              22928 ns        22928 ns        29768
RZ<double>/AVX512/12                              84237 ns        84233 ns         8370
RZ<double>/AVX512/14                             313078 ns       313074 ns         2223
RZ<double>/AVX512/16                            1476221 ns      1476187 ns          461
RZ<double>/AVX512/18                            8708055 ns      8707952 ns           82
RZ<double>/AVX512/20                           42675612 ns     42674645 ns           14
RZ<double>/AVX512/22                          261959304 ns    261932082 ns            3
RZ<double>/AVX512/24                         1133439152 ns   1133429854 ns            1
IsingXX<double>/AVX512/6                           8244 ns         8243 ns        84792
IsingXX<double>/AVX512/8                          11568 ns        11568 ns        61215
IsingXX<double>/AVX512/10                         24339 ns        24338 ns        29158
IsingXX<double>/AVX512/12                         84196 ns        84196 ns         8350
IsingXX<double>/AVX512/14                        312019 ns       311993 ns         2244
IsingXX<double>/AVX512/16                       1484345 ns      1484329 ns          469
IsingXX<double>/AVX512/18                       8785897 ns      8785740 ns           81
IsingXX<double>/AVX512/20                      43181164 ns     43177759 ns           13
IsingXX<double>/AVX512/22                     269606677 ns    269602797 ns            3
IsingXX<double>/AVX512/24                    1131493254 ns   1131366623 ns            1
PauliZ<double>/AVX512/6                            3701 ns         3701 ns       190896
PauliZ<double>/AVX512/8                            7981 ns         7981 ns        88006
PauliZ<double>/AVX512/10                          15740 ns        15740 ns        44742
PauliZ<double>/AVX512/12                          51820 ns        51815 ns        13017
PauliZ<double>/AVX512/14                         200482 ns       200481 ns         3875
PauliZ<double>/AVX512/16                         890893 ns       890894 ns          816
PauliZ<double>/AVX512/18                        4468794 ns      4468808 ns          148
PauliZ<double>/AVX512/20                       26084510 ns     26083673 ns           25
PauliZ<double>/AVX512/22                      179604320 ns    179602565 ns            4
PauliZ<double>/AVX512/24                      714151975 ns    714121010 ns            1
IsingZZ<double>/AVX512/6                           8455 ns         8454 ns        84734
IsingZZ<double>/AVX512/8                          11564 ns        11563 ns        60702
IsingZZ<double>/AVX512/10                         24310 ns        24309 ns        29492
IsingZZ<double>/AVX512/12                         82344 ns        82344 ns         8623
IsingZZ<double>/AVX512/14                        302314 ns       302314 ns         2277
IsingZZ<double>/AVX512/16                       1451822 ns      1451806 ns          485
IsingZZ<double>/AVX512/18                       8689242 ns      8689271 ns           79
IsingZZ<double>/AVX512/20                      42252038 ns     42249267 ns           14
IsingZZ<double>/AVX512/22                     260898595 ns    260889771 ns            3
IsingZZ<double>/AVX512/24                    1103884984 ns   1103811573 ns            1
T<double>/AVX512/6                                 3620 ns         3620 ns       191227
T<double>/AVX512/8                                 8086 ns         8086 ns        84258
T<double>/AVX512/10                               16919 ns        16919 ns        42058
T<double>/AVX512/12                               55124 ns        55124 ns        12001
T<double>/AVX512/14                              206179 ns       206179 ns         3094
T<double>/AVX512/16                             1004668 ns      1004671 ns          691
T<double>/AVX512/18                             5126676 ns      5126312 ns          139
T<double>/AVX512/20                            27452692 ns     27452225 ns           25
T<double>/AVX512/22                           180980127 ns    180973783 ns            4
T<double>/AVX512/24                           729525069 ns    729506563 ns            1
IsingYY<double>/AVX512/6                           8168 ns         8168 ns        85028
IsingYY<double>/AVX512/8                          11400 ns        11400 ns        60900
IsingYY<double>/AVX512/10                         24284 ns        24284 ns        28714
IsingYY<double>/AVX512/12                         83923 ns        83913 ns         8186
IsingYY<double>/AVX512/14                        310707 ns       310707 ns         2234
IsingYY<double>/AVX512/16                       1474394 ns      1474312 ns          483
IsingYY<double>/AVX512/18                       8784245 ns      8784140 ns           79
IsingYY<double>/AVX512/20                      42896827 ns     42897032 ns           13
IsingYY<double>/AVX512/22                     271389866 ns    271370722 ns            3
IsingYY<double>/AVX512/24                    1147224285 ns   1147188643 ns            1
S<double>/AVX512/6                                 3608 ns         3608 ns       197592
S<double>/AVX512/8                                 7868 ns         7868 ns        87496
S<double>/AVX512/10                               16271 ns        16271 ns        42451
S<double>/AVX512/12                               53815 ns        53813 ns        10000
S<double>/AVX512/14                              150942 ns       150936 ns         4806
S<double>/AVX512/16                              708123 ns       708115 ns         1021
S<double>/AVX512/18                             4012601 ns      4012440 ns          176
S<double>/AVX512/20                            24077877 ns     24077988 ns           29
S<double>/AVX512/22                           156699936 ns    156692550 ns            4
S<double>/AVX512/24                           744757263 ns    744718307 ns            1
CNOT<double>/AVX512/6                              3745 ns         3745 ns       187513
CNOT<double>/AVX512/8                              4778 ns         4778 ns       145651
CNOT<double>/AVX512/10                             9641 ns         9641 ns        73800
CNOT<double>/AVX512/12                            32250 ns        32250 ns        22056
CNOT<double>/AVX512/14                           113984 ns       113982 ns         5700
CNOT<double>/AVX512/16                           573947 ns       573896 ns         1151
CNOT<double>/AVX512/18                          3780788 ns      3780795 ns          188
CNOT<double>/AVX512/20                         23672597 ns     23671769 ns           30
CNOT<double>/AVX512/22                        185581118 ns    185581792 ns            4
CNOT<double>/AVX512/24                        684543105 ns    683110453 ns            1
SWAP<double>/AVX512/6                              4069 ns         4069 ns       171154
SWAP<double>/AVX512/8                              5198 ns         5198 ns       135017
SWAP<double>/AVX512/10                            10430 ns        10430 ns        72365
SWAP<double>/AVX512/12                            32471 ns        32471 ns        21669
SWAP<double>/AVX512/14                           123522 ns       123514 ns         6028
SWAP<double>/AVX512/16                           601241 ns       601242 ns         1312
SWAP<double>/AVX512/18                          4739356 ns      4738868 ns          159
SWAP<double>/AVX512/20                         24511099 ns     24510179 ns           27
SWAP<double>/AVX512/22                        184921594 ns    184912250 ns            4
SWAP<double>/AVX512/24                        757051917 ns    757054536 ns            1
PauliY<double>/AVX512/6                            4042 ns         4041 ns       175035
PauliY<double>/AVX512/8                            9293 ns         9293 ns        75894
PauliY<double>/AVX512/10                          20116 ns        20115 ns        34731
PauliY<double>/AVX512/12                          78131 ns        78130 ns         9226
PauliY<double>/AVX512/14                         293557 ns       293544 ns         2393
PauliY<double>/AVX512/16                        1410974 ns      1410924 ns          495
PauliY<double>/AVX512/18                        8418928 ns      8418943 ns           83
PauliY<double>/AVX512/20                       42127275 ns     42122992 ns           14
PauliY<double>/AVX512/22                      261674704 ns    261675307 ns            3
PauliY<double>/AVX512/24                     1122765131 ns   1122706470 ns            1
CZ<double>/AVX512/6                                3640 ns         3640 ns       187457
CZ<double>/AVX512/8                                7565 ns         7565 ns        91864
CZ<double>/AVX512/10                              14363 ns        14363 ns        81566
CZ<double>/AVX512/12                              40400 ns        40400 ns        23695
CZ<double>/AVX512/14                             133031 ns       133024 ns         6061
CZ<double>/AVX512/16                             564362 ns       564363 ns         1254
CZ<double>/AVX512/18                            2656338 ns      2656097 ns          248
CZ<double>/AVX512/20                           17437436 ns     17437103 ns           34
CZ<double>/AVX512/22                          146145273 ns    146136855 ns            5
CZ<double>/AVX512/24                          525614025 ns    525589491 ns            1
PauliX<double>/AVX512/6                            3888 ns         3888 ns       180601
PauliX<double>/AVX512/8                            5202 ns         5202 ns       131929
PauliX<double>/AVX512/10                          10567 ns        10567 ns        65328
PauliX<double>/AVX512/12                          46427 ns        46423 ns        14697
PauliX<double>/AVX512/14                         178233 ns       178233 ns         3914
PauliX<double>/AVX512/16                         923358 ns       923278 ns          754
PauliX<double>/AVX512/18                        6468486 ns      6468418 ns          109
PauliX<double>/AVX512/20                       32903806 ns     32902365 ns           20
PauliX<double>/AVX512/22                      244379241 ns    244350968 ns            3
PauliX<double>/AVX512/24                     1041322658 ns   1041289550 ns            1
PhaseShift<double>/AVX512/6                        4648 ns         4648 ns       147655
PhaseShift<double>/AVX512/8                       10178 ns        10178 ns        67627
PhaseShift<double>/AVX512/10                      19168 ns        19168 ns        36448
PhaseShift<double>/AVX512/12                      60628 ns        60627 ns        11632
PhaseShift<double>/AVX512/14                     230160 ns       230145 ns         3213
PhaseShift<double>/AVX512/16                     972191 ns       972172 ns          735
PhaseShift<double>/AVX512/18                    3790847 ns      3790517 ns          171
PhaseShift<double>/AVX512/20                   27551344 ns     27550657 ns           28
PhaseShift<double>/AVX512/22                  202871940 ns    202862021 ns            4
PhaseShift<double>/AVX512/24                  778316628 ns    778319281 ns            1
Hadamard<double>/AVX512/6                          6149 ns         6149 ns       113464
Hadamard<double>/AVX512/8                          8985 ns         8985 ns        77095
Hadamard<double>/AVX512/10                        21449 ns        21449 ns        32570
Hadamard<double>/AVX512/12                        78052 ns        78046 ns         9105
Hadamard<double>/AVX512/14                       289782 ns       289779 ns         2379
Hadamard<double>/AVX512/16                      1396450 ns      1396411 ns          500
Hadamard<double>/AVX512/18                      8357677 ns      8357525 ns           85
Hadamard<double>/AVX512/20                     40656190 ns     40655793 ns           14
Hadamard<double>/AVX512/22                    256843433 ns    256838134 ns            3
Hadamard<double>/AVX512/24                   1118308896 ns   1118249735 ns            1
SingleQubitOp<double>/AVX512/6/1                   5719 ns         5719 ns       123803
SingleQubitOp<double>/AVX512/8/1                  11101 ns        11101 ns        62601
SingleQubitOp<double>/AVX512/10/1                 31375 ns        31375 ns        21956
SingleQubitOp<double>/AVX512/12/1                113839 ns       113836 ns         6030
SingleQubitOp<double>/AVX512/14/1                427946 ns       427942 ns         1628
SingleQubitOp<double>/AVX512/16/1               1882356 ns      1882315 ns          364
SingleQubitOp<double>/AVX512/18/1               9189792 ns      9189446 ns           76
SingleQubitOp<double>/AVX512/20/1              44769518 ns     44768531 ns           13
SingleQubitOp<double>/AVX512/22/1             275194571 ns    275179396 ns            3
SingleQubitOp<double>/AVX512/24/1            1139663415 ns   1139640514 ns            1
GeneratorRZ<double>/AVX2/6                         3961 ns         3960 ns       175582
GeneratorRZ<double>/AVX2/8                         6553 ns         6553 ns       108901
GeneratorRZ<double>/AVX2/10                       16103 ns        16103 ns        43722
GeneratorRZ<double>/AVX2/12                       54736 ns        54736 ns        12952
GeneratorRZ<double>/AVX2/14                      204524 ns       204523 ns         3359
GeneratorRZ<double>/AVX2/16                      929605 ns       929564 ns          750
GeneratorRZ<double>/AVX2/18                     5034204 ns      5034224 ns          100
GeneratorRZ<double>/AVX2/20                    27044406 ns     27043436 ns           24
GeneratorRZ<double>/AVX2/22                   206889630 ns    206887348 ns            4
GeneratorRZ<double>/AVX2/24                   811273525 ns    811238778 ns            1
GeneratorRY<double>/AVX2/6                         4174 ns         4174 ns       169463
GeneratorRY<double>/AVX2/8                         7517 ns         7517 ns        94285
GeneratorRY<double>/AVX2/10                       19327 ns        19327 ns        34608
GeneratorRY<double>/AVX2/12                       70973 ns        70971 ns         9636
GeneratorRY<double>/AVX2/14                      277441 ns       277430 ns         2574
GeneratorRY<double>/AVX2/16                     1290714 ns      1290717 ns          527
GeneratorRY<double>/AVX2/18                     7036349 ns      7035964 ns          100
GeneratorRY<double>/AVX2/20                    37120039 ns     37119577 ns           18
GeneratorRY<double>/AVX2/22                   259075023 ns    259061516 ns            3
GeneratorRY<double>/AVX2/24                  1099838043 ns   1099830548 ns            1
GeneratorRX<double>/AVX2/6                         3765 ns         3765 ns       185486
GeneratorRX<double>/AVX2/8                         6173 ns         6173 ns       113650
GeneratorRX<double>/AVX2/10                       15807 ns        15806 ns        44724
GeneratorRX<double>/AVX2/12                       55033 ns        55031 ns        12814
GeneratorRX<double>/AVX2/14                      203602 ns       203600 ns         3361
GeneratorRX<double>/AVX2/16                     1082963 ns      1082930 ns          654
GeneratorRX<double>/AVX2/18                     6648338 ns      6648363 ns          106
GeneratorRX<double>/AVX2/20                    37749966 ns     37748115 ns           19
GeneratorRX<double>/AVX2/22                   254253641 ns    254250817 ns            3
GeneratorRX<double>/AVX2/24                  1062146634 ns   1062078004 ns            1
RX<double>/AVX2/6                                  5421 ns         5422 ns       130925
RX<double>/AVX2/8                                  9061 ns         9061 ns        78156
RX<double>/AVX2/10                                22961 ns        22961 ns        31446
RX<double>/AVX2/12                                81587 ns        81585 ns         8577
RX<double>/AVX2/14                               306317 ns       306311 ns         2259
RX<double>/AVX2/16                              1483403 ns      1483360 ns          501
RX<double>/AVX2/18                              7083213 ns      7082824 ns           99
RX<double>/AVX2/20                             37878049 ns     37878256 ns           18
RX<double>/AVX2/22                            245447197 ns    245438775 ns            3
RX<double>/AVX2/24                           1057810793 ns   1057781024 ns            1
RY<double>/AVX2/6                                  5223 ns         5223 ns       135572
RY<double>/AVX2/8                                  8495 ns         8495 ns        81145
RY<double>/AVX2/10                                20520 ns        20520 ns        33889
RY<double>/AVX2/12                                71374 ns        71374 ns         9942
RY<double>/AVX2/14                               266284 ns       266275 ns         2575
RY<double>/AVX2/16                              1274971 ns      1274972 ns          558
RY<double>/AVX2/18                              6901641 ns      6901652 ns          102
RY<double>/AVX2/20                             36290833 ns     36291024 ns           19
RY<double>/AVX2/22                            237970217 ns    237959949 ns            3
RY<double>/AVX2/24                           1046777865 ns   1046744898 ns            1
RZ<double>/AVX2/6                                  5393 ns         5393 ns       129386
RZ<double>/AVX2/8                                  9187 ns         9187 ns        75840
RZ<double>/AVX2/10                                23089 ns        23089 ns        29395
RZ<double>/AVX2/12                                89208 ns        89203 ns         7883
RZ<double>/AVX2/14                               345705 ns       345705 ns         2074
RZ<double>/AVX2/16                              1462649 ns      1462607 ns          469
RZ<double>/AVX2/18                              7261483 ns      7261141 ns           96
RZ<double>/AVX2/20                             36777519 ns     36777264 ns           19
RZ<double>/AVX2/22                            248102633 ns    248094532 ns            3
RZ<double>/AVX2/24                           1062581316 ns   1062573021 ns            1
Rot<double>/AVX2/6                                 9934 ns         9934 ns        70516
Rot<double>/AVX2/8                                14458 ns        14458 ns        48072
Rot<double>/AVX2/10                               32194 ns        32194 ns        22011
Rot<double>/AVX2/12                              109178 ns       109178 ns         6324
Rot<double>/AVX2/14                              412158 ns       412144 ns         1666
Rot<double>/AVX2/16                             1739608 ns      1739582 ns          397
Rot<double>/AVX2/18                             7918952 ns      7918485 ns           89
Rot<double>/AVX2/20                            39731635 ns     39729531 ns           14
Rot<double>/AVX2/22                           262810640 ns    262801756 ns            3
Rot<double>/AVX2/24                          1134286491 ns   1134277455 ns            1
IsingXX<double>/AVX2/6                             5441 ns         5441 ns       127346
IsingXX<double>/AVX2/8                             9171 ns         9170 ns        75925
IsingXX<double>/AVX2/10                           24013 ns        24013 ns        29018
IsingXX<double>/AVX2/12                           88554 ns        88550 ns         7872
IsingXX<double>/AVX2/14                          335854 ns       335849 ns         2086
IsingXX<double>/AVX2/16                         1466729 ns      1466679 ns          476
IsingXX<double>/AVX2/18                         7592973 ns      7592990 ns           95
IsingXX<double>/AVX2/20                        39274901 ns     39273712 ns           18
IsingXX<double>/AVX2/22                       265685164 ns    265658976 ns            3
IsingXX<double>/AVX2/24                      1247868918 ns   1247843570 ns            1
PauliZ<double>/AVX2/6                              4321 ns         4321 ns       162347
PauliZ<double>/AVX2/8                              6724 ns         6724 ns       105071
PauliZ<double>/AVX2/10                            16392 ns        16392 ns        42923
PauliZ<double>/AVX2/12                            54471 ns        54470 ns        12948
PauliZ<double>/AVX2/14                           204334 ns       204326 ns         3411
PauliZ<double>/AVX2/16                           919326 ns       919317 ns          719
PauliZ<double>/AVX2/18                          4938430 ns      4938378 ns          140
PauliZ<double>/AVX2/20                         31411673 ns     31411053 ns           24
PauliZ<double>/AVX2/22                        225764383 ns    225756712 ns            3
PauliZ<double>/AVX2/24                        967538765 ns    967130159 ns            1
IsingYY<double>/AVX2/6                             5731 ns         5731 ns       124472
IsingYY<double>/AVX2/8                             9443 ns         9442 ns        74923
IsingYY<double>/AVX2/10                           24757 ns        24757 ns        27289
IsingYY<double>/AVX2/12                           89822 ns        89816 ns         8119
IsingYY<double>/AVX2/14                          337664 ns       337662 ns         2082
IsingYY<double>/AVX2/16                         1488406 ns      1488371 ns          490
IsingYY<double>/AVX2/18                         7428790 ns      7428760 ns           96
IsingYY<double>/AVX2/20                        45868924 ns     45868242 ns           13
IsingYY<double>/AVX2/22                       290660001 ns    290651679 ns            3
IsingYY<double>/AVX2/24                      1232127436 ns   1232097342 ns            1
S<double>/AVX2/6                                   3973 ns         3973 ns       176697
S<double>/AVX2/8                                   6429 ns         6429 ns       107595
S<double>/AVX2/10                                 15674 ns        15674 ns        45253
S<double>/AVX2/12                                 53842 ns        53842 ns        12968
S<double>/AVX2/14                                201566 ns       201549 ns         3496
S<double>/AVX2/16                                937235 ns       937236 ns          765
S<double>/AVX2/18                               5435893 ns      5435906 ns          100
S<double>/AVX2/20                              32474327 ns     32473965 ns           22
S<double>/AVX2/22                             223566315 ns    223563128 ns            3
S<double>/AVX2/24                             883601272 ns    883572078 ns            1
IsingZZ<double>/AVX2/6                             5718 ns         5717 ns       121093
IsingZZ<double>/AVX2/8                             9351 ns         9350 ns        75632
IsingZZ<double>/AVX2/10                           23937 ns        23937 ns        29270
IsingZZ<double>/AVX2/12                           87274 ns        87273 ns         8022
IsingZZ<double>/AVX2/14                          337146 ns       337142 ns         2090
IsingZZ<double>/AVX2/16                         1436653 ns      1436640 ns          482
IsingZZ<double>/AVX2/18                         7268028 ns      7267649 ns           95
IsingZZ<double>/AVX2/20                        41267153 ns     41266588 ns           18
IsingZZ<double>/AVX2/22                       286535674 ns    286532045 ns            2
IsingZZ<double>/AVX2/24                      1228381034 ns   1228360208 ns            1
T<double>/AVX2/6                                   4158 ns         4158 ns       165993
T<double>/AVX2/8                                   7031 ns         7031 ns       100522
T<double>/AVX2/10                                 18895 ns        18894 ns        36988
T<double>/AVX2/12                                 66390 ns        66389 ns        10708
T<double>/AVX2/14                                327257 ns       327245 ns         1866
T<double>/AVX2/16                               1318363 ns      1318314 ns          521
T<double>/AVX2/18                               5741671 ns      5741307 ns          126
T<double>/AVX2/20                              40630011 ns     40629516 ns           21
T<double>/AVX2/22                             237878658 ns    237866728 ns            3
T<double>/AVX2/24                            1042611865 ns   1042586639 ns            1
CNOT<double>/AVX2/6                                3773 ns         3773 ns       188405
CNOT<double>/AVX2/8                                5634 ns         5634 ns       126278
CNOT<double>/AVX2/10                              12689 ns        12689 ns        50918
CNOT<double>/AVX2/12                              41708 ns        41708 ns        16086
CNOT<double>/AVX2/14                             153122 ns       153113 ns         4524
CNOT<double>/AVX2/16                             724463 ns       724450 ns          935
CNOT<double>/AVX2/18                            4460884 ns      4460451 ns          151
CNOT<double>/AVX2/20                           36731542 ns     36730805 ns           19
CNOT<double>/AVX2/22                          208775977 ns    208642938 ns            3
CNOT<double>/AVX2/24                         1030824417 ns   1030807233 ns            1
CZ<double>/AVX2/6                                  3942 ns         3942 ns       179037
CZ<double>/AVX2/8                                  5317 ns         5317 ns       130196
CZ<double>/AVX2/10                                11379 ns        11379 ns        61796
CZ<double>/AVX2/12                                35551 ns        35551 ns        18863
CZ<double>/AVX2/14                               128507 ns       128508 ns         5621
CZ<double>/AVX2/16                               599294 ns       599262 ns         1192
CZ<double>/AVX2/18                              3501885 ns      3501823 ns          208
CZ<double>/AVX2/20                             29365398 ns     29363156 ns           31
CZ<double>/AVX2/22                            192387139 ns    192385432 ns            4
CZ<double>/AVX2/24                            688809380 ns    688767813 ns            1
PauliX<double>/AVX2/6                              3922 ns         3922 ns       174242
PauliX<double>/AVX2/8                              6516 ns         6515 ns       111822
PauliX<double>/AVX2/10                            16168 ns        16168 ns        43177
PauliX<double>/AVX2/12                            56774 ns        56773 ns        12342
PauliX<double>/AVX2/14                           213282 ns       213281 ns         3283
PauliX<double>/AVX2/16                          1133668 ns      1133672 ns          603
PauliX<double>/AVX2/18                          6877231 ns      6876729 ns           98
PauliX<double>/AVX2/20                         44310508 ns     44308179 ns           13
PauliX<double>/AVX2/22                        326581346 ns    326539248 ns            2
PauliX<double>/AVX2/24                       1339206772 ns   1339157456 ns            1
PauliY<double>/AVX2/6                              4415 ns         4415 ns       157927
PauliY<double>/AVX2/8                              7747 ns         7747 ns        91626
PauliY<double>/AVX2/10                            19643 ns        19642 ns        35235
PauliY<double>/AVX2/12                            71118 ns        71112 ns         9817
PauliY<double>/AVX2/14                           263950 ns       263927 ns         2652
PauliY<double>/AVX2/16                          1258565 ns      1258378 ns          559
PauliY<double>/AVX2/18                          6900871 ns      6900631 ns          101
PauliY<double>/AVX2/20                         54031402 ns     54009549 ns           14
PauliY<double>/AVX2/22                        329168329 ns    329132153 ns            2
PauliY<double>/AVX2/24                       1388638886 ns   1388131733 ns            1
SWAP<double>/AVX2/6                                4328 ns         4327 ns       161335
SWAP<double>/AVX2/8                                6460 ns         6459 ns       105339
SWAP<double>/AVX2/10                              15703 ns        15701 ns        48037
SWAP<double>/AVX2/12                              50389 ns        50382 ns        10000
SWAP<double>/AVX2/14                             157599 ns       157555 ns         3618
SWAP<double>/AVX2/16                             892194 ns       891840 ns          895
SWAP<double>/AVX2/18                            5292594 ns      5290628 ns          131
SWAP<double>/AVX2/20                           37332770 ns     37329154 ns           22
SWAP<double>/AVX2/22                          237301795 ns    237300346 ns            3
SWAP<double>/AVX2/24                          952471847 ns    952384647 ns            1
PhaseShift<double>/AVX2/6                          5116 ns         5116 ns       134599
PhaseShift<double>/AVX2/8                          7723 ns         7722 ns        91425
PhaseShift<double>/AVX2/10                        17560 ns        17560 ns        40310
PhaseShift<double>/AVX2/12                        59986 ns        59985 ns        11712
PhaseShift<double>/AVX2/14                       213874 ns       213861 ns         3067
PhaseShift<double>/AVX2/16                       988588 ns       988589 ns          688
PhaseShift<double>/AVX2/18                      5409260 ns      5409007 ns          128
PhaseShift<double>/AVX2/20                     41590329 ns     41588385 ns           20
PhaseShift<double>/AVX2/22                    231529304 ns    231513293 ns            3
PhaseShift<double>/AVX2/24                    909873439 ns    909864621 ns            1
Hadamard<double>/AVX2/6                            4385 ns         4385 ns       158915
Hadamard<double>/AVX2/8                            7476 ns         7476 ns        95253
Hadamard<double>/AVX2/10                          20007 ns        20007 ns        35678
Hadamard<double>/AVX2/12                          71721 ns        71721 ns        10048
Hadamard<double>/AVX2/14                         272045 ns       272045 ns         2606
Hadamard<double>/AVX2/16                        1260430 ns      1260418 ns          550
Hadamard<double>/AVX2/18                        6992253 ns      6992229 ns          101
Hadamard<double>/AVX2/20                       60294287 ns     60289880 ns            9
Hadamard<double>/AVX2/22                      322891610 ns    322878221 ns            2
Hadamard<double>/AVX2/24                     1363513488 ns   1363450422 ns            1
