```
$ docker container run -it --rm 87d4043c66af /opt/install/bin/bench_kernels
2023-01-04T03:59:48+00:00
Running /opt/install/bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 0.70, 0.56, 0.55
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: Clang
Compiler::Version: 15.0.6
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
RZ<double>/AVX512/24                         1079029037 ns   1078787723 ns            1
IsingXX<double>/AVX512/6                           9713 ns         9711 ns        72419
IsingXX<double>/AVX512/8                          12943 ns        12941 ns        53207
IsingXX<double>/AVX512/10                         26890 ns        26886 ns        25747
IsingXX<double>/AVX512/12                         86811 ns        86800 ns         7914
IsingXX<double>/AVX512/14                        321324 ns       321265 ns         2214
IsingXX<double>/AVX512/16                       1414549 ns      1414155 ns          490
IsingXX<double>/AVX512/18                       8155843 ns      8154195 ns           85
IsingXX<double>/AVX512/20                      38626352 ns     38617998 ns           18
IsingXX<double>/AVX512/22                     250168182 ns    250120525 ns            3
IsingXX<double>/AVX512/24                    1062396815 ns   1061930261 ns            1
PauliZ<double>/AVX512/6                            4753 ns         4752 ns       147798
PauliZ<double>/AVX512/8                            6057 ns         6056 ns       116488
PauliZ<double>/AVX512/10                          11811 ns        11811 ns        59407
PauliZ<double>/AVX512/12                          58308 ns        58299 ns        11938
PauliZ<double>/AVX512/14                         220490 ns       220452 ns         3336
PauliZ<double>/AVX512/16                         859279 ns       859111 ns          759
PauliZ<double>/AVX512/18                        4262127 ns      4261153 ns          148
PauliZ<double>/AVX512/20                       24688903 ns     24684226 ns           30
PauliZ<double>/AVX512/22                      178257321 ns    178207776 ns            4
PauliZ<double>/AVX512/24                      689760834 ns    689650930 ns            1
IsingZZ<double>/AVX512/6                           9715 ns         9712 ns        70882
IsingZZ<double>/AVX512/8                          13161 ns        13158 ns        52675
IsingZZ<double>/AVX512/10                         26744 ns        26740 ns        26277
IsingZZ<double>/AVX512/12                         85420 ns        85406 ns         8153
IsingZZ<double>/AVX512/14                        311283 ns       311230 ns         2254
IsingZZ<double>/AVX512/16                       1410813 ns      1410608 ns          501
IsingZZ<double>/AVX512/18                       8313533 ns      8311820 ns           83
IsingZZ<double>/AVX512/20                      38161672 ns     38153732 ns           18
IsingZZ<double>/AVX512/22                     255980678 ns    255935149 ns            3
IsingZZ<double>/AVX512/24                    1093045488 ns   1092818767 ns            1
T<double>/AVX512/6                                 4578 ns         4577 ns       151810
T<double>/AVX512/8                                 9717 ns         9714 ns        72433
T<double>/AVX512/10                               19650 ns        19648 ns        35532
T<double>/AVX512/12                               61015 ns        61007 ns        11519
T<double>/AVX512/14                              228781 ns       228743 ns         3076
T<double>/AVX512/16                             1026931 ns      1026791 ns          709
T<double>/AVX512/18                             4148795 ns      4148015 ns          167
T<double>/AVX512/20                            24344140 ns     24338984 ns           31
T<double>/AVX512/22                           161683286 ns    161665099 ns            4
T<double>/AVX512/24                           708847919 ns    708729166 ns            1
IsingYY<double>/AVX512/6                           9632 ns         9630 ns        71445
IsingYY<double>/AVX512/8                          13286 ns        13283 ns        53254
IsingYY<double>/AVX512/10                         26955 ns        26951 ns        26267
IsingYY<double>/AVX512/12                         85706 ns        85695 ns         8050
IsingYY<double>/AVX512/14                        313420 ns       313386 ns         2196
IsingYY<double>/AVX512/16                       1439464 ns      1439076 ns          492
IsingYY<double>/AVX512/18                       8316362 ns      8314398 ns           82
IsingYY<double>/AVX512/20                      38309310 ns     38296236 ns           18
IsingYY<double>/AVX512/22                     255166440 ns    255123298 ns            3
IsingYY<double>/AVX512/24                    1077418277 ns   1077103530 ns            1
S<double>/AVX512/6                                 4604 ns         4603 ns       152186
S<double>/AVX512/8                                 9687 ns         9684 ns        71868
S<double>/AVX512/10                               19480 ns        19475 ns        35099
S<double>/AVX512/12                               50620 ns        50612 ns        13605
S<double>/AVX512/14                              166422 ns       166401 ns         4482
S<double>/AVX512/16                              799032 ns       798888 ns         1035
S<double>/AVX512/18                             3907213 ns      3906922 ns          182
S<double>/AVX512/20                            22262903 ns     22258090 ns           32
S<double>/AVX512/22                           172960494 ns    172913538 ns            4
S<double>/AVX512/24                           683541248 ns    683443825 ns            1
CNOT<double>/AVX512/6                              4824 ns         4824 ns       147244
CNOT<double>/AVX512/8                              6028 ns         6027 ns       117208
CNOT<double>/AVX512/10                            10968 ns        10966 ns        62569
CNOT<double>/AVX512/12                            33298 ns        33296 ns        20976
CNOT<double>/AVX512/14                           108123 ns       108108 ns         6641
CNOT<double>/AVX512/16                           519686 ns       519643 ns         1315
CNOT<double>/AVX512/18                          3877279 ns      3876080 ns          194
CNOT<double>/AVX512/20                         22463101 ns     22457445 ns           33
CNOT<double>/AVX512/22                        173728761 ns    173682635 ns            4
CNOT<double>/AVX512/24                        664630689 ns    664516038 ns            1
SWAP<double>/AVX512/6                              5016 ns         5015 ns       135542
SWAP<double>/AVX512/8                              6431 ns         6431 ns       109368
SWAP<double>/AVX512/10                            11952 ns        11950 ns        60839
SWAP<double>/AVX512/12                            37036 ns        37032 ns        20803
SWAP<double>/AVX512/14                           120791 ns       120777 ns         5572
SWAP<double>/AVX512/16                           582104 ns       582007 ns         1233
SWAP<double>/AVX512/18                          3980562 ns      3979782 ns          168
SWAP<double>/AVX512/20                         22505338 ns     22501408 ns           32
SWAP<double>/AVX512/22                        181530112 ns    181495465 ns            4
SWAP<double>/AVX512/24                        776065795 ns    775928441 ns            1
PauliY<double>/AVX512/6                            5017 ns         5016 ns       141132
PauliY<double>/AVX512/8                           10745 ns        10743 ns        64973
PauliY<double>/AVX512/10                          22757 ns        22754 ns        31106
PauliY<double>/AVX512/12                          76715 ns        76703 ns         8743
PauliY<double>/AVX512/14                         284280 ns       284217 ns         2467
PauliY<double>/AVX512/16                        1340850 ns      1340570 ns          517
PauliY<double>/AVX512/18                        7107403 ns      7106716 ns           98
PauliY<double>/AVX512/20                       35708532 ns     35706089 ns           19
PauliY<double>/AVX512/22                      237173339 ns    237114380 ns            3
PauliY<double>/AVX512/24                     1024380101 ns   1022723139 ns            1
CZ<double>/AVX512/6                                4672 ns         4672 ns       149744
CZ<double>/AVX512/8                                5866 ns         5866 ns       121511
CZ<double>/AVX512/10                               9584 ns         9583 ns        69558
CZ<double>/AVX512/12                              45289 ns        45281 ns        25962
CZ<double>/AVX512/14                              88387 ns        88374 ns         7854
CZ<double>/AVX512/16                             388657 ns       388556 ns         1840
CZ<double>/AVX512/18                            2613370 ns      2612774 ns          247
CZ<double>/AVX512/20                           14829554 ns     14825524 ns           42
CZ<double>/AVX512/22                          120826089 ns    120797010 ns            6
CZ<double>/AVX512/24                          507007847 ns    506816726 ns            1
PauliX<double>/AVX512/6                            4777 ns         4777 ns       146005
PauliX<double>/AVX512/8                            6296 ns         6295 ns       112661
PauliX<double>/AVX512/10                          12554 ns        12552 ns        56410
PauliX<double>/AVX512/12                          46976 ns        46972 ns        15131
PauliX<double>/AVX512/14                         175025 ns       174994 ns         4028
PauliX<double>/AVX512/16                         892378 ns       892193 ns          792
PauliX<double>/AVX512/18                        6413351 ns      6410714 ns          108
PauliX<double>/AVX512/20                       30297872 ns     30286486 ns           24
PauliX<double>/AVX512/22                      223550266 ns    223445568 ns            3
PauliX<double>/AVX512/24                      982217507 ns    981946758 ns            1
PhaseShift<double>/AVX512/6                        5708 ns         5707 ns       122043
PhaseShift<double>/AVX512/8                       11704 ns        11702 ns        58852
PhaseShift<double>/AVX512/10                      22235 ns        22233 ns        31926
PhaseShift<double>/AVX512/12                      64244 ns        64230 ns        10911
PhaseShift<double>/AVX512/14                     226364 ns       226342 ns         3021
PhaseShift<double>/AVX512/16                    1043579 ns      1043343 ns          687
PhaseShift<double>/AVX512/18                    4156108 ns      4155497 ns          167
PhaseShift<double>/AVX512/20                   21447225 ns     21441403 ns           30
PhaseShift<double>/AVX512/22                  173792687 ns    173571764 ns            4
PhaseShift<double>/AVX512/24                  721816260 ns    721640757 ns            1
Hadamard<double>/AVX512/6                          7720 ns         7719 ns        91113
Hadamard<double>/AVX512/8                         10767 ns        10765 ns        64360
Hadamard<double>/AVX512/10                        23509 ns        23507 ns        29478
Hadamard<double>/AVX512/12                        78111 ns        78101 ns         8887
Hadamard<double>/AVX512/14                       292607 ns       292565 ns         2447
Hadamard<double>/AVX512/16                      1370610 ns      1370389 ns          511
Hadamard<double>/AVX512/18                      8107341 ns      8105600 ns           84
Hadamard<double>/AVX512/20                     37687765 ns     37678458 ns           19
Hadamard<double>/AVX512/22                    255261484 ns    255171971 ns            3
Hadamard<double>/AVX512/24                   1069234179 ns   1068874210 ns            1
SingleQubitOp<double>/AVX512/6/1                   7591 ns         7590 ns        89928
SingleQubitOp<double>/AVX512/8/1                  12409 ns        12407 ns        57085
SingleQubitOp<double>/AVX512/10/1                 32093 ns        32083 ns        21718
SingleQubitOp<double>/AVX512/12/1                109499 ns       109485 ns         6383
SingleQubitOp<double>/AVX512/14/1                415212 ns       415142 ns         1660
SingleQubitOp<double>/AVX512/16/1               1809200 ns      1808757 ns          395
SingleQubitOp<double>/AVX512/18/1               8735275 ns      8733581 ns           82
SingleQubitOp<double>/AVX512/20/1              41228572 ns     41220495 ns           17
SingleQubitOp<double>/AVX512/22/1             260862666 ns    260798667 ns            3
SingleQubitOp<double>/AVX512/24/1            1112703528 ns   1112410303 ns            1
GeneratorRZ<double>/AVX2/6                         5244 ns         5242 ns       133614
GeneratorRZ<double>/AVX2/8                         7706 ns         7705 ns        88826
GeneratorRZ<double>/AVX2/10                       18488 ns        18486 ns        37275
GeneratorRZ<double>/AVX2/12                       58478 ns        58473 ns        11454
GeneratorRZ<double>/AVX2/14                      273457 ns       273347 ns         3017
GeneratorRZ<double>/AVX2/16                     1023293 ns      1022922 ns          680
GeneratorRZ<double>/AVX2/18                     4908732 ns      4907900 ns          140
GeneratorRZ<double>/AVX2/20                    27342893 ns     27332073 ns           27
GeneratorRZ<double>/AVX2/22                   177070738 ns    177041917 ns            4
GeneratorRZ<double>/AVX2/24                   820389681 ns    820197912 ns            1
GeneratorRY<double>/AVX2/6                         5282 ns         5281 ns       133970
GeneratorRY<double>/AVX2/8                         9037 ns         9035 ns        74352
GeneratorRY<double>/AVX2/10                       23517 ns        23515 ns        30165
GeneratorRY<double>/AVX2/12                       78474 ns        78459 ns         8632
GeneratorRY<double>/AVX2/14                      310897 ns       310848 ns         2292
GeneratorRY<double>/AVX2/16                     1320309 ns      1320104 ns          527
GeneratorRY<double>/AVX2/18                     6718073 ns      6717051 ns          104
GeneratorRY<double>/AVX2/20                    34101786 ns     34096815 ns           20
GeneratorRY<double>/AVX2/22                   244828645 ns    244788205 ns            3
GeneratorRY<double>/AVX2/24                  1022135040 ns   1021831692 ns            1
GeneratorRX<double>/AVX2/6                         4775 ns         4775 ns       144908
GeneratorRX<double>/AVX2/8                         7751 ns         7750 ns        91121
GeneratorRX<double>/AVX2/10                       18628 ns        18625 ns        36846
GeneratorRX<double>/AVX2/12                       64455 ns        64448 ns        10911
GeneratorRX<double>/AVX2/14                      245553 ns       245519 ns         2876
GeneratorRX<double>/AVX2/16                     1111417 ns      1111171 ns          640
GeneratorRX<double>/AVX2/18                     6419423 ns      6418425 ns          108
GeneratorRX<double>/AVX2/20                    31941949 ns     31934391 ns           21
GeneratorRX<double>/AVX2/22                   237427817 ns    237389565 ns            3
GeneratorRX<double>/AVX2/24                  1012815597 ns   1012664192 ns            1
RX<double>/AVX2/6                                  6764 ns         6763 ns       100090
RX<double>/AVX2/8                                 10691 ns        10689 ns        66166
RX<double>/AVX2/10                                25885 ns        25884 ns        27486
RX<double>/AVX2/12                                89085 ns        89076 ns         7700
RX<double>/AVX2/14                               339835 ns       339785 ns         2083
RX<double>/AVX2/16                              1450528 ns      1450126 ns          483
RX<double>/AVX2/18                              6909075 ns      6907010 ns          101
RX<double>/AVX2/20                             34204992 ns     34198309 ns           21
RX<double>/AVX2/22                            236823504 ns    236788961 ns            3
RX<double>/AVX2/24                           1018122889 ns   1017931911 ns            1
RY<double>/AVX2/6                                  6571 ns         6570 ns       105860
RY<double>/AVX2/8                                 10240 ns        10238 ns        67458
RY<double>/AVX2/10                                24241 ns        24238 ns        28574
RY<double>/AVX2/12                                81729 ns        81724 ns         8562
RY<double>/AVX2/14                               304303 ns       304280 ns         2301
RY<double>/AVX2/16                              1314124 ns      1313905 ns          529
RY<double>/AVX2/18                              6790690 ns      6788998 ns          104
RY<double>/AVX2/20                             33133010 ns     33124816 ns           21
RY<double>/AVX2/22                            231798545 ns    231740683 ns            3
RY<double>/AVX2/24                           1005998481 ns   1005793371 ns            1
RZ<double>/AVX2/6                                  6800 ns         6799 ns       101399
RZ<double>/AVX2/8                                 11148 ns        11147 ns        63704
RZ<double>/AVX2/10                                27729 ns        27726 ns        25218
RZ<double>/AVX2/12                                95793 ns        95780 ns         7244
RZ<double>/AVX2/14                               371462 ns       371381 ns         1916
RZ<double>/AVX2/16                              1564446 ns      1564266 ns          452
RZ<double>/AVX2/18                              7162061 ns      7161498 ns           97
RZ<double>/AVX2/20                             36452178 ns     36442498 ns           20
RZ<double>/AVX2/22                            243995823 ns    243924700 ns            3
RZ<double>/AVX2/24                           1030875696 ns   1030645268 ns            1
Rot<double>/AVX2/6                                11109 ns        11107 ns        62848
Rot<double>/AVX2/8                                16137 ns        16134 ns        43225
Rot<double>/AVX2/10                               36865 ns        36855 ns        19627
Rot<double>/AVX2/12                              121412 ns       121396 ns         5641
Rot<double>/AVX2/14                              450679 ns       450594 ns         1576
Rot<double>/AVX2/16                             1895552 ns      1894996 ns          378
Rot<double>/AVX2/18                             7961753 ns      7960038 ns           90
Rot<double>/AVX2/20                            38526891 ns     38510441 ns           18
Rot<double>/AVX2/22                           251152826 ns    251080580 ns            3
Rot<double>/AVX2/24                          1040996453 ns   1040785863 ns            1
IsingXX<double>/AVX2/6                             6652 ns         6651 ns       104786
IsingXX<double>/AVX2/8                            11038 ns        11036 ns        65147
IsingXX<double>/AVX2/10                           28351 ns        28347 ns        25497
IsingXX<double>/AVX2/12                           98491 ns        98483 ns         7225
IsingXX<double>/AVX2/14                          370745 ns       370706 ns         1872
IsingXX<double>/AVX2/16                         1513517 ns      1513240 ns          456
IsingXX<double>/AVX2/18                         7072740 ns      7072064 ns           98
IsingXX<double>/AVX2/20                        34516243 ns     34514733 ns           20
IsingXX<double>/AVX2/22                       234992856 ns    234940007 ns            3
IsingXX<double>/AVX2/24                      1008736173 ns   1008548956 ns            1
PauliZ<double>/AVX2/6                              5474 ns         5473 ns       132048
PauliZ<double>/AVX2/8                              8182 ns         8181 ns        85877
PauliZ<double>/AVX2/10                            18867 ns        18865 ns        37001
PauliZ<double>/AVX2/12                            62355 ns        62348 ns        11526
PauliZ<double>/AVX2/14                           227657 ns       227607 ns         3046
PauliZ<double>/AVX2/16                           960962 ns       960758 ns          757
PauliZ<double>/AVX2/18                          4941946 ns      4941076 ns          137
PauliZ<double>/AVX2/20                         25511916 ns     25507481 ns           29
PauliZ<double>/AVX2/22                        194295996 ns    194273578 ns            4
PauliZ<double>/AVX2/24                        770187799 ns    769848934 ns            1
IsingYY<double>/AVX2/6                             7025 ns         7023 ns       101149
IsingYY<double>/AVX2/8                            11038 ns        11037 ns        64246
IsingYY<double>/AVX2/10                           27172 ns        27170 ns        25246
IsingYY<double>/AVX2/12                           95798 ns        95785 ns         7232
IsingYY<double>/AVX2/14                          359036 ns       359012 ns         1939
IsingYY<double>/AVX2/16                         1511088 ns      1510794 ns          458
IsingYY<double>/AVX2/18                         7127476 ns      7126575 ns           94
IsingYY<double>/AVX2/20                        34569121 ns     34559572 ns           20
IsingYY<double>/AVX2/22                       242354058 ns    242294163 ns            3
IsingYY<double>/AVX2/24                      1062772693 ns   1062622537 ns            1
S<double>/AVX2/6                                   5190 ns         5189 ns       133999
S<double>/AVX2/8                                   8031 ns         8030 ns        85176
S<double>/AVX2/10                                 19237 ns        19235 ns        36723
S<double>/AVX2/12                                 89868 ns        89862 ns         9539
S<double>/AVX2/14                                236928 ns       236898 ns         2899
S<double>/AVX2/16                                999092 ns       998967 ns          701
S<double>/AVX2/18                               5049526 ns      5048828 ns          100
S<double>/AVX2/20                              26084517 ns     26078753 ns           26
S<double>/AVX2/22                             180159092 ns    180112262 ns            4
S<double>/AVX2/24                             755922293 ns    755765465 ns            1
IsingZZ<double>/AVX2/6                             7130 ns         7129 ns        98422
IsingZZ<double>/AVX2/8                            11061 ns        11060 ns        62287
IsingZZ<double>/AVX2/10                           27603 ns        27602 ns        25426
IsingZZ<double>/AVX2/12                           96043 ns        96041 ns         7265
IsingZZ<double>/AVX2/14                          365656 ns       365602 ns         1933
IsingZZ<double>/AVX2/16                         1494870 ns      1494528 ns          465
IsingZZ<double>/AVX2/18                         7092887 ns      7092227 ns           98
IsingZZ<double>/AVX2/20                        35381678 ns     35374712 ns           20
IsingZZ<double>/AVX2/22                       245498237 ns    245449001 ns            3
IsingZZ<double>/AVX2/24                      1018762374 ns   1018424895 ns            1
T<double>/AVX2/6                                   5452 ns         5451 ns       129823
T<double>/AVX2/8                                   8356 ns         8355 ns        84392
T<double>/AVX2/10                                 20473 ns        20473 ns        34524
T<double>/AVX2/12                                 86158 ns        86152 ns         6975
T<double>/AVX2/14                                372716 ns       372687 ns         1757
T<double>/AVX2/16                               1089817 ns      1089735 ns          649
T<double>/AVX2/18                               5305776 ns      5304783 ns          140
T<double>/AVX2/20                              24020619 ns     24018955 ns           25
T<double>/AVX2/22                             190942771 ns    190892727 ns            4
T<double>/AVX2/24                             756803283 ns    756693960 ns            1
CNOT<double>/AVX2/6                                4862 ns         4861 ns       142925
CNOT<double>/AVX2/8                                6920 ns         6919 ns       101781
CNOT<double>/AVX2/10                              16474 ns        16471 ns        42307
CNOT<double>/AVX2/12                              49262 ns        49255 ns        12805
CNOT<double>/AVX2/14                             166626 ns       166605 ns         3788
CNOT<double>/AVX2/16                             805827 ns       805703 ns          828
CNOT<double>/AVX2/18                            4463461 ns      4462834 ns          159
CNOT<double>/AVX2/20                           23316790 ns     23309347 ns           30
CNOT<double>/AVX2/22                          167563805 ns    167534815 ns            4
CNOT<double>/AVX2/24                          694157030 ns    694016187 ns            1
CZ<double>/AVX2/6                                  5127 ns         5127 ns       135683
CZ<double>/AVX2/8                                  6952 ns         6951 ns        97299
CZ<double>/AVX2/10                                15455 ns        15454 ns        48027
CZ<double>/AVX2/12                                43226 ns        43224 ns        15773
CZ<double>/AVX2/14                               161117 ns       161105 ns         4162
CZ<double>/AVX2/16                               669733 ns       669643 ns         1013
CZ<double>/AVX2/18                              3365797 ns      3365270 ns          206
CZ<double>/AVX2/20                             16958173 ns     16956494 ns           40
CZ<double>/AVX2/22                            138459650 ns    138430994 ns            4
CZ<double>/AVX2/24                            559865661 ns    559772907 ns            1
PauliX<double>/AVX2/6                              5053 ns         5052 ns       141847
PauliX<double>/AVX2/8                              7712 ns         7712 ns        89016
PauliX<double>/AVX2/10                            18760 ns        18758 ns        36137
PauliX<double>/AVX2/12                            65689 ns        65681 ns        10983
PauliX<double>/AVX2/14                           244204 ns       244171 ns         2897
PauliX<double>/AVX2/16                          1108633 ns      1108406 ns          612
PauliX<double>/AVX2/18                          6449799 ns      6448756 ns          108
PauliX<double>/AVX2/20                         32197876 ns     32189137 ns           22
PauliX<double>/AVX2/22                        240524616 ns    240146143 ns            3
PauliX<double>/AVX2/24                       1014394287 ns   1014174921 ns            1
PauliY<double>/AVX2/6                              5614 ns         5612 ns       123300
PauliY<double>/AVX2/8                              9301 ns         9300 ns        76182
PauliY<double>/AVX2/10                            23776 ns        23774 ns        29233
PauliY<double>/AVX2/12                            79896 ns        79888 ns         8562
PauliY<double>/AVX2/14                           298209 ns       298186 ns         2105
PauliY<double>/AVX2/16                          1310268 ns      1310102 ns          533
PauliY<double>/AVX2/18                          6675376 ns      6673835 ns          105
PauliY<double>/AVX2/20                         33365289 ns     33358063 ns           21
PauliY<double>/AVX2/22                        235311930 ns    235245511 ns            3
PauliY<double>/AVX2/24                       1003819959 ns   1003608565 ns            1
SWAP<double>/AVX2/6                                5536 ns         5535 ns       126125
SWAP<double>/AVX2/8                                8079 ns         8078 ns        93450
SWAP<double>/AVX2/10                              17522 ns        17520 ns        39543
SWAP<double>/AVX2/12                              51526 ns        51518 ns        13541
SWAP<double>/AVX2/14                             202661 ns       202643 ns         3654
SWAP<double>/AVX2/16                             924211 ns       924023 ns          876
SWAP<double>/AVX2/18                            4892192 ns      4891178 ns          136
SWAP<double>/AVX2/20                           26807052 ns     26804875 ns           27
SWAP<double>/AVX2/22                          186694972 ns    186648112 ns            4
SWAP<double>/AVX2/24                          879683033 ns    879510609 ns            1
PhaseShift<double>/AVX2/6                          6520 ns         6519 ns       103781
PhaseShift<double>/AVX2/8                          9592 ns         9590 ns        71533
PhaseShift<double>/AVX2/10                        22088 ns        22085 ns        32058
PhaseShift<double>/AVX2/12                        68869 ns        68858 ns         9898
PhaseShift<double>/AVX2/14                       252977 ns       252917 ns         2786
PhaseShift<double>/AVX2/16                      1044424 ns      1044249 ns          673
PhaseShift<double>/AVX2/18                      5332353 ns      5331433 ns          140
PhaseShift<double>/AVX2/20                     27443906 ns     27437275 ns           28
PhaseShift<double>/AVX2/22                    177423881 ns    177386494 ns            4
PhaseShift<double>/AVX2/24                    760508606 ns    760395139 ns            1
Hadamard<double>/AVX2/6                            5685 ns         5684 ns       122485
Hadamard<double>/AVX2/8                            9323 ns         9322 ns        76100
Hadamard<double>/AVX2/10                          23737 ns        23731 ns        28696
Hadamard<double>/AVX2/12                         135231 ns       135211 ns         5218
Hadamard<double>/AVX2/14                         510996 ns       510897 ns         1366
Hadamard<double>/AVX2/16                        1385820 ns      1385649 ns          507
Hadamard<double>/AVX2/18                        6765625 ns      6763561 ns          103
Hadamard<double>/AVX2/20                       33698810 ns     33694614 ns           20
Hadamard<double>/AVX2/22                      244278348 ns    244226827 ns            3
Hadamard<double>/AVX2/24                     1041515149 ns   1041259451 ns            1
SingleQubitOp<double>/AVX2/6/1                     5351 ns         5350 ns       128936
SingleQubitOp<double>/AVX2/8/1                    10527 ns        10525 ns        68601
SingleQubitOp<double>/AVX2/10/1                   30589 ns        30585 ns        22923
SingleQubitOp<double>/AVX2/12/1                  114960 ns       114951 ns         6099
SingleQubitOp<double>/AVX2/14/1                  436211 ns       436148 ns         1638
SingleQubitOp<double>/AVX2/16/1                 1803459 ns      1803184 ns          391
SingleQubitOp<double>/AVX2/18/1                 7816241 ns      7815299 ns           86
SingleQubitOp<double>/AVX2/20/1                37431760 ns     37427370 ns           18
SingleQubitOp<double>/AVX2/22/1               261685428 ns    261606015 ns            3
SingleQubitOp<double>/AVX2/24/1              1063507801 ns   1063275431 ns            1
GeneratorDoubleExcitation<double>/PI/6            23459 ns        23456 ns        29716
GeneratorDoubleExcitation<double>/PI/8            47343 ns        47334 ns        14815
GeneratorDoubleExcitation<double>/PI/10          132689 ns       132671 ns         5300
GeneratorDoubleExcitation<double>/PI/12          470810 ns       470768 ns         1492
GeneratorDoubleExcitation<double>/PI/14         1789398 ns      1789154 ns          393
GeneratorDoubleExcitation<double>/PI/16         7187591 ns      7186701 ns           96
GeneratorDoubleExcitation<double>/PI/18        28641288 ns     28635361 ns           25
GeneratorDoubleExcitation<double>/PI/20       117846010 ns    117833425 ns            6
GeneratorDoubleExcitation<double>/PI/22       548318205 ns    548170128 ns            1
GeneratorDoubleExcitation<double>/PI/24      2256853947 ns   2256383025 ns            1
GeneratorRX<double>/PI/6                          20243 ns        20240 ns        34214
GeneratorRX<double>/PI/8                          41161 ns        41152 ns        17051
GeneratorRX<double>/PI/10                        114367 ns       114361 ns         6106
GeneratorRX<double>/PI/12                        371184 ns       371159 ns         1887
GeneratorRX<double>/PI/14                       1380334 ns      1380095 ns          504
GeneratorRX<double>/PI/16                       5442641 ns      5441789 ns          129
GeneratorRX<double>/PI/18                      21800901 ns     21796414 ns           32
GeneratorRX<double>/PI/20                      91879707 ns     91865245 ns            8
GeneratorRX<double>/PI/22                     436640817 ns    436223634 ns            2
GeneratorRX<double>/PI/24                    3282157248 ns   3281453318 ns            1
GeneratorDoubleExcitationPlus<double>/PI/6        24042 ns        24039 ns        28969
GeneratorDoubleExcitationPlus<double>/PI/8        49476 ns        49470 ns        14264
GeneratorDoubleExcitationPlus<double>/PI/10      142700 ns       142687 ns         4911
GeneratorDoubleExcitationPlus<double>/PI/12      506832 ns       506806 ns         1365
GeneratorDoubleExcitationPlus<double>/PI/14     1980239 ns      1979988 ns          360
GeneratorDoubleExcitationPlus<double>/PI/16     7671759 ns      7671083 ns           89
GeneratorDoubleExcitationPlus<double>/PI/18    30689219 ns     30684895 ns           22
GeneratorDoubleExcitationPlus<double>/PI/20   132619471 ns    132607877 ns            5
GeneratorDoubleExcitationPlus<double>/PI/22   594167639 ns    594116485 ns            1
GeneratorDoubleExcitationPlus<double>/PI/24  2429593299 ns   2429146900 ns            1
GeneratorIsingXX<double>/PI/6                     19697 ns        19696 ns        35577
GeneratorIsingXX<double>/PI/8                     37714 ns        37710 ns        18532
GeneratorIsingXX<double>/PI/10                    99850 ns        99845 ns         6945
GeneratorIsingXX<double>/PI/12                   314383 ns       314338 ns         2237
GeneratorIsingXX<double>/PI/14                  1159394 ns      1159334 ns          604
GeneratorIsingXX<double>/PI/16                  4554887 ns      4553705 ns          154
GeneratorIsingXX<double>/PI/18                 18131531 ns     18129547 ns           38
GeneratorIsingXX<double>/PI/20                 78745308 ns     78733103 ns            8
GeneratorIsingXX<double>/PI/22                378114335 ns    378071982 ns            2
GeneratorIsingXX<double>/PI/24               1542739796 ns   1542345573 ns            1
GeneratorDoubleExcitationMinus<double>/PI/6       18292 ns        18289 ns        38652
GeneratorDoubleExcitationMinus<double>/PI/8       26340 ns        26336 ns        26772
GeneratorDoubleExcitationMinus<double>/PI/10      49466 ns        49463 ns        14242
GeneratorDoubleExcitationMinus<double>/PI/12     136733 ns       136711 ns         5120
GeneratorDoubleExcitationMinus<double>/PI/14     441997 ns       441961 ns         1587
GeneratorDoubleExcitationMinus<double>/PI/16    1675162 ns      1674815 ns          420
GeneratorDoubleExcitationMinus<double>/PI/18    6577154 ns      6576474 ns          103
GeneratorDoubleExcitationMinus<double>/PI/20   30378395 ns     30372840 ns           23
GeneratorDoubleExcitationMinus<double>/PI/22  169130568 ns    169091367 ns            4
GeneratorDoubleExcitationMinus<double>/PI/24  674993103 ns    674798284 ns            1
GeneratorRZ<double>/PI/6                          19814 ns        19812 ns        35007
GeneratorRZ<double>/PI/8                          39632 ns        39629 ns        17576
GeneratorRZ<double>/PI/10                        110445 ns       110435 ns         6337
GeneratorRZ<double>/PI/12                        360716 ns       360668 ns         1951
GeneratorRZ<double>/PI/14                       1327819 ns      1327626 ns          523
GeneratorRZ<double>/PI/16                       5210752 ns      5209377 ns          133
GeneratorRZ<double>/PI/18                      20729173 ns     20723941 ns           33
GeneratorRZ<double>/PI/20                      88048228 ns     88031919 ns            7
GeneratorRZ<double>/PI/22                     404147678 ns    404069524 ns            2
GeneratorRZ<double>/PI/24                    3134268373 ns   3133617871 ns            1
GeneratorCRZ<double>/PI/6                         20671 ns        20669 ns        34036
GeneratorCRZ<double>/PI/8                         41417 ns        41408 ns        16911
GeneratorCRZ<double>/PI/10                       115066 ns       115055 ns         6109
