```
$ docker container run -it --rm 515ef2898ccc /opt/install/bin/bench_kernels
2023-01-02T06:59:47+00:00
Running /opt/install/bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 1.00, 0.63, 0.57
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
SingleQubitOp<float>/LM/16/1                   46286373 ns     46280684 ns           15
SingleQubitOp<float>/LM/18/1                  186215907 ns    186183698 ns            4
SingleQubitOp<float>/LM/20/1                  743841460 ns    743766109 ns            1
SingleQubitOp<float>/LM/22/1                 3012266533 ns   3011760943 ns            1
SingleQubitOp<float>/LM/24/1                 12102620538 ns   12100297482 ns            1
TwoQubitOp<float>/LM/6/2                          90651 ns        90638 ns         7707
TwoQubitOp<float>/LM/8/2                         351678 ns       351624 ns         1983
TwoQubitOp<float>/LM/10/2                       1391020 ns      1390906 ns          500
TwoQubitOp<float>/LM/12/2                       5558033 ns      5557553 ns          126
TwoQubitOp<float>/LM/14/2                      22287717 ns     22285732 ns           32
TwoQubitOp<float>/LM/16/2                      88953681 ns     88939549 ns            8
TwoQubitOp<float>/LM/18/2                     356346339 ns    356277150 ns            2
TwoQubitOp<float>/LM/20/2                    1429665014 ns   1429324823 ns            1
TwoQubitOp<float>/LM/22/2                    5742586497 ns   5741631880 ns            1
TwoQubitOp<float>/LM/24/2                    22976785237 ns   22972676603 ns            1
MultiQubitOp<float>/LM/6/3                        81060 ns        81039 ns         8614
MultiQubitOp<float>/LM/8/3                       304348 ns       304311 ns         2273
MultiQubitOp<float>/LM/10/3                     1199180 ns      1199024 ns          585
MultiQubitOp<float>/LM/12/3                     4784135 ns      4783840 ns          146
MultiQubitOp<float>/LM/14/3                    19084745 ns     19082619 ns           37
MultiQubitOp<float>/LM/16/3                    74646241 ns     74628438 ns            9
MultiQubitOp<float>/LM/18/3                   296929398 ns    296874248 ns            2
MultiQubitOp<float>/LM/20/3                  1200046204 ns   1199729797 ns            1
MultiQubitOp<float>/LM/22/3                  4841273660 ns   4840094004 ns            1
MultiQubitOp<float>/LM/24/3                  19344764734 ns   19341031683 ns            1
MultiQubitOp<float>/LM/6/4                       134226 ns       134211 ns         5179
MultiQubitOp<float>/LM/8/4                       514836 ns       514702 ns         1352
MultiQubitOp<float>/LM/10/4                     2050947 ns      2050829 ns          345
MultiQubitOp<float>/LM/12/4                     8201753 ns      8199914 ns           86
MultiQubitOp<float>/LM/14/4                    31773454 ns     31770949 ns           22
MultiQubitOp<float>/LM/16/4                   127360002 ns    127330219 ns            5
MultiQubitOp<float>/LM/18/4                   514680723 ns    514508550 ns            1
MultiQubitOp<float>/LM/20/4                  2076194489 ns   2075824121 ns            1
MultiQubitOp<float>/LM/22/4                  8308349548 ns   8306880610 ns            1
MultiQubitOp<float>/LM/24/4                  33206244070 ns   33198721020 ns            1
MultiQubitOp<float>/LM/6/5                       235971 ns       235945 ns         2984
MultiQubitOp<float>/LM/8/5                       911903 ns       911637 ns          755
MultiQubitOp<float>/LM/10/5                     3565248 ns      3564729 ns          196
MultiQubitOp<float>/LM/12/5                    14244181 ns     14241669 ns           49
MultiQubitOp<float>/LM/14/5                    56101380 ns     56090266 ns           12
MultiQubitOp<float>/LM/16/5                   225002556 ns    224973627 ns            3
MultiQubitOp<float>/LM/18/5                   905079145 ns    904769799 ns            1
MultiQubitOp<float>/LM/20/5                  3675705407 ns   3674996236 ns            1
MultiQubitOp<float>/LM/22/5                  14840359958 ns   14836893766 ns            1
MultiQubitOp<float>/LM/24/5                  59199977025 ns   59187558602 ns            1
GeneratorRY<double>/AVX512/6                       4701 ns         4701 ns       149534
GeneratorRY<double>/AVX512/8                      10407 ns        10404 ns        67904
GeneratorRY<double>/AVX512/10                     19984 ns        19983 ns        34646
GeneratorRY<double>/AVX512/12                     74197 ns        74184 ns         9143
GeneratorRY<double>/AVX512/14                    257343 ns       257311 ns         3166
GeneratorRY<double>/AVX512/16                   1016283 ns      1016092 ns          648
GeneratorRY<double>/AVX512/18                   6655210 ns      6653569 ns          104
GeneratorRY<double>/AVX512/20                  34402417 ns     34398892 ns           20
GeneratorRY<double>/AVX512/22                 251769623 ns    251721357 ns            3
GeneratorRY<double>/AVX512/24                1054324785 ns   1054118681 ns            1
GeneratorRZ<double>/AVX512/6                       4624 ns         4623 ns       152203
GeneratorRZ<double>/AVX512/8                       9439 ns         9437 ns        73385
GeneratorRZ<double>/AVX512/10                     15891 ns        15887 ns        45146
GeneratorRZ<double>/AVX512/12                     52805 ns        52801 ns        13204
GeneratorRZ<double>/AVX512/14                    190265 ns       190210 ns         4269
GeneratorRZ<double>/AVX512/16                    782371 ns       782259 ns          738
GeneratorRZ<double>/AVX512/18                   4568573 ns      4567304 ns          134
GeneratorRZ<double>/AVX512/20                  27768620 ns     27763401 ns           27
GeneratorRZ<double>/AVX512/22                 176539040 ns    176525149 ns            4
GeneratorRZ<double>/AVX512/24                 769150490 ns    768787091 ns            1
GeneratorRX<double>/AVX512/6                       4759 ns         4759 ns       147620
GeneratorRX<double>/AVX512/8                       6396 ns         6395 ns       114591
GeneratorRX<double>/AVX512/10                     11148 ns        11148 ns        61389
GeneratorRX<double>/AVX512/12                     46986 ns        46977 ns        14987
GeneratorRX<double>/AVX512/14                    175904 ns       175903 ns         3989
GeneratorRX<double>/AVX512/16                    951550 ns       951250 ns          731
GeneratorRX<double>/AVX512/18                   6597281 ns      6595863 ns          105
GeneratorRX<double>/AVX512/20                  33118673 ns     33109841 ns           21
GeneratorRX<double>/AVX512/22                 240996083 ns    240955102 ns            3
GeneratorRX<double>/AVX512/24                1017288344 ns   1017207197 ns            1
PauliY<double>/AVX512/6                            4967 ns         4966 ns       138300
PauliY<double>/AVX512/8                           10375 ns        10373 ns        66900
PauliY<double>/AVX512/10                          20042 ns        20039 ns        34791
PauliY<double>/AVX512/12                          73665 ns        73661 ns        10592
PauliY<double>/AVX512/14                         219640 ns       219586 ns         3652
PauliY<double>/AVX512/16                        1010690 ns      1010560 ns          683
PauliY<double>/AVX512/18                        6465111 ns      6463561 ns          107
PauliY<double>/AVX512/20                       33366518 ns     33363457 ns           21
PauliY<double>/AVX512/22                      234695466 ns    234654027 ns            3
PauliY<double>/AVX512/24                      998459572 ns    998313639 ns            1
PauliZ<double>/AVX512/6                            4645 ns         4644 ns       150884
PauliZ<double>/AVX512/8                            9286 ns         9284 ns        75890
PauliZ<double>/AVX512/10                          15560 ns        15557 ns        45399
PauliZ<double>/AVX512/12                          50692 ns        50682 ns        10000
PauliZ<double>/AVX512/14                         169290 ns       169276 ns         4214
PauliZ<double>/AVX512/16                         792919 ns       792700 ns          852
PauliZ<double>/AVX512/18                        4687944 ns      4687791 ns          142
PauliZ<double>/AVX512/20                       24761652 ns     24756332 ns           28
PauliZ<double>/AVX512/22                      177005946 ns    176983913 ns            4
PauliZ<double>/AVX512/24                      745665252 ns    745485736 ns            1
PauliX<double>/AVX512/6                            4832 ns         4832 ns       144622
PauliX<double>/AVX512/8                            6393 ns         6392 ns       112571
PauliX<double>/AVX512/10                          11627 ns        11626 ns        58002
PauliX<double>/AVX512/12                          46779 ns        46770 ns        14793
PauliX<double>/AVX512/14                         176813 ns       176772 ns         3997
PauliX<double>/AVX512/16                         956725 ns       956649 ns          740
PauliX<double>/AVX512/18                        6611023 ns      6609170 ns          106
PauliX<double>/AVX512/20                       33090065 ns     33087662 ns           20
PauliX<double>/AVX512/22                      246111709 ns    246034600 ns            3
PauliX<double>/AVX512/24                     1035997765 ns   1034572458 ns            1
T<double>/AVX512/6                                 4747 ns         4746 ns       147899
T<double>/AVX512/8                                 9900 ns         9900 ns        71078
T<double>/AVX512/10                               17325 ns        17322 ns        40136
T<double>/AVX512/12                               54837 ns        54835 ns        13183
T<double>/AVX512/14                              207169 ns       207128 ns         3674
T<double>/AVX512/16                              865100 ns       864828 ns          738
T<double>/AVX512/18                             5265492 ns      5265113 ns          100
T<double>/AVX512/20                            26869424 ns     26861655 ns           26
T<double>/AVX512/22                           180984741 ns    180722220 ns            4
T<double>/AVX512/24                           733146491 ns    732971836 ns            1
Hadamard<double>/AVX512/6                          4619 ns         4618 ns       151405
Hadamard<double>/AVX512/8                         10366 ns        10364 ns        68078
Hadamard<double>/AVX512/10                        21879 ns        21878 ns        32423
Hadamard<double>/AVX512/12                        76715 ns        76696 ns         9147
Hadamard<double>/AVX512/14                       285167 ns       285098 ns         2466
Hadamard<double>/AVX512/16                      1402983 ns      1402703 ns          499
Hadamard<double>/AVX512/18                      8348751 ns      8346550 ns           84
Hadamard<double>/AVX512/20                     40064077 ns     40061157 ns           17
Hadamard<double>/AVX512/22                    262580867 ns    262498217 ns            3
Hadamard<double>/AVX512/24                   1097890662 ns   1097212384 ns            1
S<double>/AVX512/6                                 4700 ns         4699 ns       148494
S<double>/AVX512/8                                 9390 ns         9388 ns        74928
S<double>/AVX512/10                               16189 ns        16185 ns        43155
S<double>/AVX512/12                               55385 ns        55383 ns        13503
S<double>/AVX512/14                              182595 ns       182525 ns         3805
S<double>/AVX512/16                              530551 ns       530479 ns         1069
S<double>/AVX512/18                             3879911 ns      3878634 ns          174
S<double>/AVX512/20                            23718605 ns     23715801 ns           29
S<double>/AVX512/22                           175559120 ns    175537394 ns            4
S<double>/AVX512/24                           734918470 ns    734695944 ns            1
IsingYY<double>/AVX512/6                           5913 ns         5912 ns       121441
IsingYY<double>/AVX512/8                          12418 ns        12416 ns        56241
IsingYY<double>/AVX512/10                         23414 ns        23409 ns        29935
IsingYY<double>/AVX512/12                         78387 ns        78363 ns         8927
IsingYY<double>/AVX512/14                        290586 ns       290536 ns         2401
IsingYY<double>/AVX512/16                       1415892 ns      1415704 ns          495
IsingYY<double>/AVX512/18                       8502678 ns      8499987 ns           83
IsingYY<double>/AVX512/20                      42085113 ns     42083899 ns           13
IsingYY<double>/AVX512/22                     269435963 ns    269335906 ns            3
IsingYY<double>/AVX512/24                    1118882678 ns   1118725921 ns            1
RZ<double>/AVX512/6                                5624 ns         5623 ns       123361
RZ<double>/AVX512/8                               12645 ns        12644 ns        56645
RZ<double>/AVX512/10                              25185 ns        25181 ns        28642
RZ<double>/AVX512/12                              81053 ns        81040 ns         8485
RZ<double>/AVX512/14                             294343 ns       294313 ns         2375
RZ<double>/AVX512/16                            1428902 ns      1428754 ns          491
RZ<double>/AVX512/18                            8460928 ns      8460651 ns           82
RZ<double>/AVX512/20                           42183335 ns     42170850 ns           13
RZ<double>/AVX512/22                          270548308 ns    270530374 ns            3
RZ<double>/AVX512/24                         1107937107 ns   1107432935 ns            1
Rot<double>/AVX512/6                              16950 ns        16949 ns        41660
Rot<double>/AVX512/8                              21671 ns        21665 ns        32447
Rot<double>/AVX512/10                             40634 ns        40629 ns        17224
Rot<double>/AVX512/12                            117531 ns       117496 ns         5962
Rot<double>/AVX512/14                            415007 ns       414971 ns         1692
Rot<double>/AVX512/16                           1838286 ns      1837822 ns          389
Rot<double>/AVX512/18                           8892447 ns      8891019 ns           79
Rot<double>/AVX512/20                          43960512 ns     43954777 ns           13
Rot<double>/AVX512/22                         275201723 ns    275114533 ns            3
Rot<double>/AVX512/24                        1136011604 ns   1135727965 ns            1
RX<double>/AVX512/6                                6516 ns         6514 ns       107563
RX<double>/AVX512/8                               12240 ns        12240 ns        58417
RX<double>/AVX512/10                              22904 ns        22900 ns        29644
RX<double>/AVX512/12                              78290 ns        78290 ns         8916
RX<double>/AVX512/14                             288373 ns       288276 ns         2439
RX<double>/AVX512/16                            1427561 ns      1427497 ns          486
RX<double>/AVX512/18                            8297596 ns      8296443 ns           84
RX<double>/AVX512/20                           41006016 ns     40999365 ns           14
RX<double>/AVX512/22                          257958418 ns    257887520 ns            3
RX<double>/AVX512/24                         1097091716 ns   1096795231 ns            1
RY<double>/AVX512/6                                9040 ns         9039 ns        77398
RY<double>/AVX512/8                               11688 ns        11684 ns        60093
RY<double>/AVX512/10                              20885 ns        20884 ns        33342
RY<double>/AVX512/12                              77354 ns        77317 ns         9139
RY<double>/AVX512/14                             287159 ns       287118 ns         2436
RY<double>/AVX512/16                            1410430 ns      1410058 ns          498
RY<double>/AVX512/18                            8320981 ns      8318507 ns           82
RY<double>/AVX512/20                           40789085 ns     40784330 ns           14
RY<double>/AVX512/22                          259479710 ns    259390356 ns            3
RY<double>/AVX512/24                         1089622131 ns   1089495649 ns            1
CZ<double>/AVX512/6                                4576 ns         4574 ns       151375
CZ<double>/AVX512/8                                8973 ns         8971 ns       128017
CZ<double>/AVX512/10                               8447 ns         8447 ns        79496
CZ<double>/AVX512/12                              38431 ns        38420 ns        19395
CZ<double>/AVX512/14                             126388 ns       126374 ns         5252
CZ<double>/AVX512/16                             564696 ns       564559 ns         1269
CZ<double>/AVX512/18                            2656913 ns      2656174 ns          245
CZ<double>/AVX512/20                           17439022 ns     17433550 ns           40
CZ<double>/AVX512/22                          126282790 ns    126257633 ns            5
CZ<double>/AVX512/24                          564519463 ns    564470733 ns            1
SWAP<double>/AVX512/6                              5058 ns         5057 ns       139918
SWAP<double>/AVX512/8                              6488 ns         6486 ns       108686
SWAP<double>/AVX512/10                            10487 ns        10486 ns        60863
SWAP<double>/AVX512/12                            35327 ns        35319 ns        21481
SWAP<double>/AVX512/14                           119837 ns       119830 ns         6244
SWAP<double>/AVX512/16                           634135 ns       633908 ns         1282
SWAP<double>/AVX512/18                          4418875 ns      4418092 ns          154
SWAP<double>/AVX512/20                         25935121 ns     25927006 ns           26
SWAP<double>/AVX512/22                        188945647 ns    188910951 ns            3
SWAP<double>/AVX512/24                        807441268 ns    807249560 ns            1
CNOT<double>/AVX512/6                              4671 ns         4671 ns       147342
CNOT<double>/AVX512/8                              5770 ns         5770 ns       122448
CNOT<double>/AVX512/10                             9446 ns         9445 ns        72054
CNOT<double>/AVX512/12                            31091 ns        31087 ns        24804
CNOT<double>/AVX512/14                           111104 ns       111087 ns         6813
CNOT<double>/AVX512/16                           546159 ns       546146 ns         1358
CNOT<double>/AVX512/18                          3941473 ns      3940560 ns          180
CNOT<double>/AVX512/20                         23821258 ns     23817498 ns           32
CNOT<double>/AVX512/22                        164057838 ns    164020139 ns            4
CNOT<double>/AVX512/24                        686150100 ns    686097360 ns            1
IsingZZ<double>/AVX512/6                           5871 ns         5870 ns       119808
IsingZZ<double>/AVX512/8                          12449 ns        12446 ns        55484
IsingZZ<double>/AVX512/10                         23649 ns        23647 ns        29365
IsingZZ<double>/AVX512/12                         78532 ns        78519 ns         8935
IsingZZ<double>/AVX512/14                        286992 ns       286959 ns         2419
IsingZZ<double>/AVX512/16                       1375945 ns      1375583 ns          498
IsingZZ<double>/AVX512/18                       8194768 ns      8193034 ns           84
IsingZZ<double>/AVX512/20                      39700220 ns     39686716 ns           17
IsingZZ<double>/AVX512/22                     254960666 ns    254934191 ns            3
IsingZZ<double>/AVX512/24                    1080315027 ns   1079922415 ns            1
IsingXX<double>/AVX512/6                           5849 ns         5848 ns       121333
IsingXX<double>/AVX512/8                          12644 ns        12642 ns        56273
IsingXX<double>/AVX512/10                         23994 ns        23992 ns        29920
IsingXX<double>/AVX512/12                         78653 ns        78637 ns         8907
IsingXX<double>/AVX512/14                        286528 ns       286485 ns         2451
IsingXX<double>/AVX512/16                       1385772 ns      1385544 ns          503
IsingXX<double>/AVX512/18                       8288961 ns      8286197 ns           84
IsingXX<double>/AVX512/20                      39696516 ns     39693909 ns           17
IsingXX<double>/AVX512/22                     256892716 ns    256829496 ns            3
IsingXX<double>/AVX512/24                    1103973094 ns   1103784210 ns            1
PhaseShift<double>/AVX512/6                        5681 ns         5680 ns       118883
PhaseShift<double>/AVX512/8                       11561 ns        11559 ns        60368
PhaseShift<double>/AVX512/10                      19831 ns        19825 ns        35536
PhaseShift<double>/AVX512/12                      55246 ns        55235 ns        12785
PhaseShift<double>/AVX512/14                     186036 ns       186001 ns         3534
PhaseShift<double>/AVX512/16                     954212 ns       953935 ns          753
PhaseShift<double>/AVX512/18                    5120040 ns      5119412 ns          100
PhaseShift<double>/AVX512/20                   25532011 ns     25525207 ns           26
PhaseShift<double>/AVX512/22                  185512919 ns    185483557 ns            4
PhaseShift<double>/AVX512/24                  707324680 ns    707156565 ns            1
SingleQubitOp<double>/AVX512/6/1                   7777 ns         7775 ns        93687
SingleQubitOp<double>/AVX512/8/1                  12030 ns        12029 ns        58680
SingleQubitOp<double>/AVX512/10/1                 29924 ns        29915 ns        23277
SingleQubitOp<double>/AVX512/12/1                103949 ns       103943 ns         6580
SingleQubitOp<double>/AVX512/14/1                399529 ns       399438 ns         1765
SingleQubitOp<double>/AVX512/16/1               1778653 ns      1778553 ns          393
SingleQubitOp<double>/AVX512/18/1               8878041 ns      8875362 ns           79
SingleQubitOp<double>/AVX512/20/1              43538326 ns     43528892 ns           13
SingleQubitOp<double>/AVX512/22/1             271058743 ns    271012466 ns            3
SingleQubitOp<double>/AVX512/24/1            1125264829 ns   1124902515 ns            1
GeneratorRZ<double>/AVX2/6                         5027 ns         5026 ns       137531
GeneratorRZ<double>/AVX2/8                         6978 ns         6977 ns        97974
GeneratorRZ<double>/AVX2/10                       13911 ns        13911 ns        50863
GeneratorRZ<double>/AVX2/12                       45955 ns        45946 ns        15982
GeneratorRZ<double>/AVX2/14                      167289 ns       167282 ns         4149
GeneratorRZ<double>/AVX2/16                      820252 ns       820072 ns          818
GeneratorRZ<double>/AVX2/18                     4551166 ns      4551050 ns          155
GeneratorRZ<double>/AVX2/20                    25953645 ns     25947435 ns           26
GeneratorRZ<double>/AVX2/22                   177842214 ns    177827420 ns            4
GeneratorRZ<double>/AVX2/24                   739175605 ns    739009364 ns            1
GeneratorRY<double>/AVX2/6                         5208 ns         5207 ns       133885
GeneratorRY<double>/AVX2/8                         8711 ns         8711 ns        82071
GeneratorRY<double>/AVX2/10                       22241 ns        22240 ns        30947
GeneratorRY<double>/AVX2/12                       75290 ns        75287 ns         9286
GeneratorRY<double>/AVX2/14                      285134 ns       285084 ns         2432
GeneratorRY<double>/AVX2/16                     1294787 ns      1294654 ns          546
GeneratorRY<double>/AVX2/18                     6635156 ns      6633813 ns          106
GeneratorRY<double>/AVX2/20                    35155100 ns     35144287 ns           19
GeneratorRY<double>/AVX2/22                   241615976 ns    241560098 ns            3
GeneratorRY<double>/AVX2/24                  1042638963 ns   1042375720 ns            1
GeneratorRX<double>/AVX2/6                         4752 ns         4751 ns       148033
GeneratorRX<double>/AVX2/8                         7025 ns         7024 ns        99568
GeneratorRX<double>/AVX2/10                       16371 ns        16370 ns        42527
GeneratorRX<double>/AVX2/12                       54501 ns        54495 ns        12769
GeneratorRX<double>/AVX2/14                      204630 ns       204613 ns         3424
GeneratorRX<double>/AVX2/16                     1040165 ns      1039964 ns          658
GeneratorRX<double>/AVX2/18                     6545314 ns      6544864 ns          107
GeneratorRX<double>/AVX2/20                    35441659 ns     35434876 ns           19
GeneratorRX<double>/AVX2/22                   250613333 ns    250591582 ns            3
GeneratorRX<double>/AVX2/24                  1065830920 ns   1065557761 ns            1
PauliZ<double>/AVX2/6                              5500 ns         5499 ns       132626
PauliZ<double>/AVX2/8                              7318 ns         7317 ns        94803
PauliZ<double>/AVX2/10                            14993 ns        14991 ns        46916
PauliZ<double>/AVX2/12                            47382 ns        47373 ns        14699
PauliZ<double>/AVX2/14                           167789 ns       167784 ns         4057
PauliZ<double>/AVX2/16                           816890 ns       816782 ns          835
PauliZ<double>/AVX2/18                          4697528 ns      4697146 ns          141
PauliZ<double>/AVX2/20                         28907226 ns     28903645 ns           26
PauliZ<double>/AVX2/22                        194947180 ns    194595796 ns            3
PauliZ<double>/AVX2/24                        755442301 ns    755443707 ns            1
PauliY<double>/AVX2/6                              5585 ns         5584 ns       123741
PauliY<double>/AVX2/8                              9146 ns         9146 ns        76888
PauliY<double>/AVX2/10                            22606 ns        22603 ns        30526
PauliY<double>/AVX2/12                            77201 ns        77193 ns         8938
PauliY<double>/AVX2/14                           296604 ns       296580 ns         2440
PauliY<double>/AVX2/16                          1309091 ns      1308921 ns          540
PauliY<double>/AVX2/18                          6675305 ns      6674959 ns          104
PauliY<double>/AVX2/20                         34543507 ns     34538060 ns           19
PauliY<double>/AVX2/22                        240751494 ns    240731296 ns            3
PauliY<double>/AVX2/24                       1013378689 ns   1013190493 ns            1
PauliX<double>/AVX2/6                              4878 ns         4878 ns       143190
PauliX<double>/AVX2/8                              7099 ns         7097 ns        97500
PauliX<double>/AVX2/10                            16315 ns        16313 ns        43352
PauliX<double>/AVX2/12                            54386 ns        54373 ns        12964
PauliX<double>/AVX2/14                           200649 ns       200633 ns         3500
PauliX<double>/AVX2/16                          1041681 ns      1041549 ns          668
PauliX<double>/AVX2/18                          6451548 ns      6448921 ns          107
PauliX<double>/AVX2/20                         33777711 ns     33771081 ns           20
PauliX<double>/AVX2/22                        238357666 ns    238277208 ns            3
PauliX<double>/AVX2/24                       1028601641 ns   1028505842 ns            1
PhaseShift<double>/AVX2/6                          6456 ns         6455 ns       110076
PhaseShift<double>/AVX2/8                          8938 ns         8937 ns        76557
PhaseShift<double>/AVX2/10                        17675 ns        17673 ns        38891
PhaseShift<double>/AVX2/12                        59486 ns        59476 ns        11981
PhaseShift<double>/AVX2/14                       215885 ns       215840 ns         3223
PhaseShift<double>/AVX2/16                       981242 ns       980996 ns          699
PhaseShift<double>/AVX2/18                      5103083 ns      5101797 ns          154
PhaseShift<double>/AVX2/20                     25697511 ns     25689785 ns           23
PhaseShift<double>/AVX2/22                    191354662 ns    191323856 ns            4
PhaseShift<double>/AVX2/24                    765860045 ns    765693390 ns            1
S<double>/AVX2/6                                   5183 ns         5183 ns       133781
S<double>/AVX2/8                                   7647 ns         7646 ns        91388
S<double>/AVX2/10                                 17497 ns        17494 ns        40665
S<double>/AVX2/12                                 54862 ns        54856 ns        12477
S<double>/AVX2/14                                203502 ns       203447 ns         3450
S<double>/AVX2/16                                886699 ns       886514 ns          778
S<double>/AVX2/18                               4634527 ns      4632922 ns          154
S<double>/AVX2/20                              25599201 ns     25595784 ns           26
S<double>/AVX2/22                             181092299 ns    181046815 ns            4
S<double>/AVX2/24                             743201327 ns    743152247 ns            1
IsingYY<double>/AVX2/6                             6876 ns         6875 ns       102239
IsingYY<double>/AVX2/8                            10170 ns        10169 ns        68864
IsingYY<double>/AVX2/10                           23367 ns        23364 ns        30277
IsingYY<double>/AVX2/12                           81424 ns        81399 ns         8739
IsingYY<double>/AVX2/14                          300721 ns       300683 ns         2326
IsingYY<double>/AVX2/16                         1343234 ns      1342868 ns          519
IsingYY<double>/AVX2/18                         7120117 ns      7119724 ns           99
IsingYY<double>/AVX2/20                        37741129 ns     37723862 ns           19
IsingYY<double>/AVX2/22                       261308854 ns    261275494 ns            3
IsingYY<double>/AVX2/24                      1081898635 ns   1081614451 ns            1
Hadamard<double>/AVX2/6                            5543 ns         5543 ns       124802
Hadamard<double>/AVX2/8                            8304 ns         8302 ns        84180
Hadamard<double>/AVX2/10                          19229 ns        19228 ns        36529
Hadamard<double>/AVX2/12                          85707 ns        85690 ns         7206
Hadamard<double>/AVX2/14                         407225 ns       407180 ns         2820
Hadamard<double>/AVX2/16                        1393947 ns      1393682 ns          592
Hadamard<double>/AVX2/18                        6705632 ns      6704024 ns          103
Hadamard<double>/AVX2/20                       34881232 ns     34873444 ns           19
Hadamard<double>/AVX2/22                      244306468 ns    244276509 ns            3
Hadamard<double>/AVX2/24                     1016757680 ns   1016452746 ns            1
Rot<double>/AVX2/6                                10956 ns        10955 ns        64370
Rot<double>/AVX2/8                                15669 ns        15666 ns        44624
Rot<double>/AVX2/10                               32908 ns        32904 ns        21212
Rot<double>/AVX2/12                              113509 ns       113482 ns         6329
Rot<double>/AVX2/14                              405810 ns       405786 ns         1706
Rot<double>/AVX2/16                             1692947 ns      1692721 ns          408
Rot<double>/AVX2/18                             7657507 ns      7656300 ns           91
Rot<double>/AVX2/20                            40255274 ns     40241658 ns           17
Rot<double>/AVX2/22                           258205745 ns    258189200 ns            3
Rot<double>/AVX2/24                          1060411312 ns   1059784991 ns            1
RZ<double>/AVX2/6                                  6544 ns         6544 ns       107333
RZ<double>/AVX2/8                                  9777 ns         9775 ns        71220
RZ<double>/AVX2/10                                23039 ns        23037 ns        30584
RZ<double>/AVX2/12                                81077 ns        81067 ns         8757
RZ<double>/AVX2/14                               305543 ns       305503 ns         2276
RZ<double>/AVX2/16                              1352534 ns      1352417 ns          526
RZ<double>/AVX2/18                              6803880 ns      6801985 ns          102
RZ<double>/AVX2/20                             36274768 ns     36272645 ns           19
RZ<double>/AVX2/22                            242759803 ns    242695376 ns            3
RZ<double>/AVX2/24                           1016657814 ns   1016540395 ns            1
RY<double>/AVX2/6                                  6392 ns         6391 ns       110113
RY<double>/AVX2/8                                  9094 ns         9092 ns        76344
RY<double>/AVX2/10                                20047 ns        20045 ns        35204
RY<double>/AVX2/12                                69309 ns        69296 ns        10131
RY<double>/AVX2/14                               256708 ns       256697 ns         2740
RY<double>/AVX2/16                              1239972 ns      1239666 ns          568
RY<double>/AVX2/18                              6585331 ns      6585344 ns          106
RY<double>/AVX2/20                             34021772 ns     34011781 ns           20
RY<double>/AVX2/22                            234382295 ns    234335837 ns            3
RY<double>/AVX2/24                            997465162 ns    995653402 ns            1
RX<double>/AVX2/6                                  6375 ns         6374 ns       110369
RX<double>/AVX2/8                                  9759 ns         9758 ns        73075
RX<double>/AVX2/10                                22750 ns        22747 ns        30956
RX<double>/AVX2/12                                81245 ns        81233 ns         8810
RX<double>/AVX2/14                               309429 ns       309381 ns         2270
RX<double>/AVX2/16                              1326994 ns      1326892 ns          530
RX<double>/AVX2/18                              6811523 ns      6809915 ns          102
RX<double>/AVX2/20                             35765525 ns     35762807 ns           19
RX<double>/AVX2/22                            246368275 ns    246221695 ns            3
RX<double>/AVX2/24                           1040245589 ns   1040093259 ns            1
SWAP<double>/AVX2/6                                5450 ns         5449 ns       128812
SWAP<double>/AVX2/8                                6979 ns         6978 ns        96414
SWAP<double>/AVX2/10                              14847 ns        14845 ns        47088
SWAP<double>/AVX2/12                              50852 ns        50838 ns        10000
SWAP<double>/AVX2/14                             166584 ns       166572 ns         4039
SWAP<double>/AVX2/16                             702179 ns       702037 ns          929
SWAP<double>/AVX2/18                            5057817 ns      5056346 ns          100
SWAP<double>/AVX2/20                           27905227 ns     27897163 ns           23
SWAP<double>/AVX2/22                          191177907 ns    191119216 ns            4
SWAP<double>/AVX2/24                          757885747 ns    757650275 ns            1
CZ<double>/AVX2/6                                  5068 ns         5067 ns       138138
CZ<double>/AVX2/8                                  6239 ns         6238 ns       110606
CZ<double>/AVX2/10                                11854 ns        11853 ns        60294
CZ<double>/AVX2/12                                33480 ns        33474 ns        19933
CZ<double>/AVX2/14                               115003 ns       114993 ns         6116
CZ<double>/AVX2/16                               589985 ns       589785 ns         1215
CZ<double>/AVX2/18                              3297279 ns      3297105 ns          223
CZ<double>/AVX2/20                             17177494 ns     17170575 ns           37
CZ<double>/AVX2/22                            130159018 ns    130053397 ns            5
CZ<double>/AVX2/24                            551361889 ns    551335487 ns            1
CNOT<double>/AVX2/6                                4865 ns         4864 ns       146246
CNOT<double>/AVX2/8                                6700 ns         6699 ns       107712
CNOT<double>/AVX2/10                              13132 ns        13129 ns        54980
CNOT<double>/AVX2/12                              38941 ns        38938 ns        18000
