```
$ ./benchmark_all.sh 
2023-01-01T19:40:25+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 2.37, 1.92, 1.59
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: Clang
Compiler::Version: 15.0.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
TwoQubitOp<float>/LM/24/2                    3612311998 ns   3612023938 ns            1
MultiQubitOp<float>/LM/6/3                        51404 ns        51402 ns        13873
MultiQubitOp<float>/LM/8/3                       191492 ns       191492 ns         3639
MultiQubitOp<float>/LM/10/3                      749412 ns       749407 ns          929
MultiQubitOp<float>/LM/12/3                     2962768 ns      2962747 ns          235
MultiQubitOp<float>/LM/14/3                    11991711 ns     11991719 ns           58
MultiQubitOp<float>/LM/16/3                    48679546 ns     48677252 ns           15
MultiQubitOp<float>/LM/18/3                   195702147 ns    195663049 ns            4
MultiQubitOp<float>/LM/20/3                   786326803 ns    786280757 ns            1
MultiQubitOp<float>/LM/22/3                  3200549349 ns   3200243016 ns            1
MultiQubitOp<float>/LM/24/3                  12796424521 ns   12795884864 ns            1
MultiQubitOp<float>/LM/6/4                        83433 ns        83432 ns         8452
MultiQubitOp<float>/LM/8/4                       319642 ns       319634 ns         2185
MultiQubitOp<float>/LM/10/4                     1262926 ns      1262754 ns          555
MultiQubitOp<float>/LM/12/4                     5082851 ns      5082618 ns          139
MultiQubitOp<float>/LM/14/4                    20322348 ns     20321309 ns           34
MultiQubitOp<float>/LM/16/4                    80769521 ns     80762045 ns            9
MultiQubitOp<float>/LM/18/4                   323708191 ns    323704102 ns            2
MultiQubitOp<float>/LM/20/4                  1322954632 ns   1322855925 ns            1
MultiQubitOp<float>/LM/22/4                  5365128957 ns   5364655019 ns            1
MultiQubitOp<float>/LM/24/4                  21662807751 ns   21661184385 ns            1
MultiQubitOp<float>/LM/6/5                       136189 ns       136187 ns         5099
MultiQubitOp<float>/LM/8/5                       539995 ns       539956 ns         1320
MultiQubitOp<float>/LM/10/5                     2130823 ns      2130577 ns          328
MultiQubitOp<float>/LM/12/5                     8482051 ns      8481892 ns           83
MultiQubitOp<float>/LM/14/5                    33985788 ns     33983583 ns           21
MultiQubitOp<float>/LM/16/5                   136865238 ns    136861528 ns            5
MultiQubitOp<float>/LM/18/5                   546074191 ns    546045959 ns            1
MultiQubitOp<float>/LM/20/5                  2220083902 ns   2219836180 ns            1
MultiQubitOp<float>/LM/22/5                  9010689413 ns   9010092940 ns            1
MultiQubitOp<float>/LM/24/5                  36418620633 ns   36416388301 ns            1
GeneratorRY<double>/AVX512/6                       3516 ns         3516 ns       197513
GeneratorRY<double>/AVX512/8                       8647 ns         8647 ns        82681
GeneratorRY<double>/AVX512/10                     20457 ns        20454 ns        34663
GeneratorRY<double>/AVX512/12                     74381 ns        74374 ns         9562
GeneratorRY<double>/AVX512/14                    282150 ns       282101 ns         2476
GeneratorRY<double>/AVX512/16                   1359012 ns      1358883 ns          498
GeneratorRY<double>/AVX512/18                   6737543 ns      6737250 ns           97
GeneratorRY<double>/AVX512/20                  37900282 ns     37900362 ns           18
GeneratorRY<double>/AVX512/22                 249150457 ns    249136526 ns            3
GeneratorRY<double>/AVX512/24                1060066894 ns   1060004139 ns            1
GeneratorRZ<double>/AVX512/6                       3485 ns         3485 ns       197636
GeneratorRZ<double>/AVX512/8                       4853 ns         4853 ns       142349
GeneratorRZ<double>/AVX512/10                     10801 ns        10801 ns        65106
GeneratorRZ<double>/AVX512/12                     57508 ns        57507 ns        12240
GeneratorRZ<double>/AVX512/14                    206615 ns       206615 ns         3361
GeneratorRZ<double>/AVX512/16                    998397 ns       998329 ns          745
GeneratorRZ<double>/AVX512/18                   5138989 ns      5138554 ns          100
GeneratorRZ<double>/AVX512/20                  25247486 ns     25242753 ns           25
GeneratorRZ<double>/AVX512/22                 164324774 ns    164325170 ns            4
GeneratorRZ<double>/AVX512/24                 684446344 ns    684423027 ns            1
GeneratorRX<double>/AVX512/6                       3522 ns         3522 ns       198682
GeneratorRX<double>/AVX512/8                       5352 ns         5352 ns       134015
GeneratorRX<double>/AVX512/10                     13379 ns        13378 ns        52898
GeneratorRX<double>/AVX512/12                     46764 ns        46761 ns        14845
GeneratorRX<double>/AVX512/14                    176858 ns       176838 ns         3942
GeneratorRX<double>/AVX512/16                    927052 ns       926996 ns          758
GeneratorRX<double>/AVX512/18                   6478618 ns      6478123 ns          106
GeneratorRX<double>/AVX512/20                  33748090 ns     33745789 ns           20
GeneratorRX<double>/AVX512/22                 235817785 ns    235795990 ns            3
GeneratorRX<double>/AVX512/24                1008660896 ns   1008652320 ns            1
RY<double>/AVX512/6                                7078 ns         7078 ns       100275
RY<double>/AVX512/8                               10507 ns        10506 ns        67287
RY<double>/AVX512/10                              23300 ns        23299 ns        29922
RY<double>/AVX512/12                              77065 ns        77057 ns         9095
RY<double>/AVX512/14                             293917 ns       293917 ns         2422
RY<double>/AVX512/16                            1368444 ns      1368336 ns          504
RY<double>/AVX512/18                            8270898 ns      8270714 ns           84
RY<double>/AVX512/20                           40635870 ns     40627194 ns           17
RY<double>/AVX512/22                          251608919 ns    251592643 ns            3
RY<double>/AVX512/24                         1064202314 ns   1064113775 ns            1
RX<double>/AVX512/6                                7137 ns         7137 ns        98610
RX<double>/AVX512/8                               10382 ns        10381 ns        66891
RX<double>/AVX512/10                              23767 ns        23767 ns        29638
RX<double>/AVX512/12                              79177 ns        79175 ns         8614
RX<double>/AVX512/14                             292892 ns       292883 ns         2384
RX<double>/AVX512/16                            1397376 ns      1397333 ns          498
RX<double>/AVX512/18                            8335929 ns      8335081 ns           85
RX<double>/AVX512/20                           40334502 ns     40333036 ns           17
RX<double>/AVX512/22                          249370805 ns    249344564 ns            3
RX<double>/AVX512/24                         1054422552 ns   1054374268 ns            1
Rot<double>/AVX512/6                              14606 ns        14605 ns        48893
Rot<double>/AVX512/8                              19737 ns        19736 ns        35952
Rot<double>/AVX512/10                             40240 ns        40237 ns        17168
Rot<double>/AVX512/12                            117830 ns       117826 ns         5672
Rot<double>/AVX512/14                            439712 ns       439644 ns         1629
Rot<double>/AVX512/16                           1870412 ns      1870326 ns          373
Rot<double>/AVX512/18                           8980308 ns      8979701 ns           76
Rot<double>/AVX512/20                          43783555 ns     43779369 ns           13
Rot<double>/AVX512/22                         264609082 ns    264602227 ns            3
Rot<double>/AVX512/24                        1102455545 ns   1102266352 ns            1
RZ<double>/AVX512/6                                7118 ns         7118 ns        98039
RZ<double>/AVX512/8                               10512 ns        10511 ns        66898
RZ<double>/AVX512/10                              23412 ns        23412 ns        29609
RZ<double>/AVX512/12                              85305 ns        85300 ns         8123
RZ<double>/AVX512/14                             330818 ns       330808 ns         2155
RZ<double>/AVX512/16                            1508345 ns      1508182 ns          460
RZ<double>/AVX512/18                            8410442 ns      8410345 ns           82
RZ<double>/AVX512/20                           40465531 ns     40461092 ns           17
RZ<double>/AVX512/22                          257429263 ns    257411596 ns            3
RZ<double>/AVX512/24                         1097144956 ns   1097029186 ns            1
IsingXX<double>/AVX512/6                           7809 ns         7808 ns        89454
IsingXX<double>/AVX512/8                          11139 ns        11139 ns        62323
IsingXX<double>/AVX512/10                         25099 ns        25099 ns        28908
IsingXX<double>/AVX512/12                         83465 ns        83459 ns         8203
IsingXX<double>/AVX512/14                        312141 ns       312120 ns         2236
IsingXX<double>/AVX512/16                       1464115 ns      1463970 ns          485
IsingXX<double>/AVX512/18                       8360429 ns      8359285 ns           82
IsingXX<double>/AVX512/20                      40697091 ns     40692566 ns           17
IsingXX<double>/AVX512/22                     254713888 ns    254698132 ns            3
IsingXX<double>/AVX512/24                    1089601563 ns   1089490259 ns            1
PauliZ<double>/AVX512/6                            3659 ns         3659 ns       190941
PauliZ<double>/AVX512/8                            5087 ns         5087 ns       138633
PauliZ<double>/AVX512/10                          10793 ns        10792 ns        65515
PauliZ<double>/AVX512/12                          57418 ns        57416 ns        12466
PauliZ<double>/AVX512/14                         199560 ns       199552 ns         3526
PauliZ<double>/AVX512/16                         994843 ns       994845 ns          768
PauliZ<double>/AVX512/18                        4631213 ns      4630790 ns          171
PauliZ<double>/AVX512/20                       26992137 ns     26988864 ns           25
PauliZ<double>/AVX512/22                      158868170 ns    158859553 ns            4
PauliZ<double>/AVX512/24                      741670372 ns    741613532 ns            1
IsingZZ<double>/AVX512/6                           7904 ns         7904 ns        89034
IsingZZ<double>/AVX512/8                          11639 ns        11637 ns        61881
IsingZZ<double>/AVX512/10                         24975 ns        24975 ns        27202
IsingZZ<double>/AVX512/12                         83477 ns        83472 ns         8378
IsingZZ<double>/AVX512/14                        314545 ns       314532 ns         2241
IsingZZ<double>/AVX512/16                       1465975 ns      1465863 ns          485
IsingZZ<double>/AVX512/18                       8501619 ns      8501107 ns           83
IsingZZ<double>/AVX512/20                      40586050 ns     40581398 ns           17
IsingZZ<double>/AVX512/22                     249197221 ns    249193471 ns            3
IsingZZ<double>/AVX512/24                    1077622961 ns   1077478448 ns            1
T<double>/AVX512/6                                 3517 ns         3517 ns       197641
T<double>/AVX512/8                                 8179 ns         8178 ns        86264
T<double>/AVX512/10                               17880 ns        17878 ns        39494
T<double>/AVX512/12                               60854 ns        60851 ns        11266
T<double>/AVX512/14                              229264 ns       229233 ns         3224
T<double>/AVX512/16                             1039991 ns      1039943 ns          657
T<double>/AVX512/18                             4677122 ns      4676340 ns          141
T<double>/AVX512/20                            26207475 ns     26206084 ns           25
T<double>/AVX512/22                           179620118 ns    179604113 ns            4
T<double>/AVX512/24                           729820265 ns    729813088 ns            1
IsingYY<double>/AVX512/6                           7833 ns         7832 ns        89822
IsingYY<double>/AVX512/8                          11364 ns        11363 ns        60793
IsingYY<double>/AVX512/10                         24030 ns        24029 ns        28492
IsingYY<double>/AVX512/12                         85585 ns        85568 ns         8417
IsingYY<double>/AVX512/14                        313028 ns       313010 ns         2168
IsingYY<double>/AVX512/16                       1437309 ns      1437124 ns          476
IsingYY<double>/AVX512/18                       8441744 ns      8441395 ns           83
IsingYY<double>/AVX512/20                      41191225 ns     41190219 ns           14
IsingYY<double>/AVX512/22                     251361831 ns    251327224 ns            3
IsingYY<double>/AVX512/24                    1067849034 ns   1067823060 ns            1
S<double>/AVX512/6                                 3541 ns         3541 ns       202904
S<double>/AVX512/8                                 7936 ns         7936 ns        88112
S<double>/AVX512/10                               17379 ns        17378 ns        40240
S<double>/AVX512/12                               53765 ns        53762 ns        10000
S<double>/AVX512/14                              138475 ns       138464 ns         5461
S<double>/AVX512/16                              670357 ns       670351 ns         1002
S<double>/AVX512/18                             4287321 ns      4287240 ns          170
S<double>/AVX512/20                            24376005 ns     24375699 ns           28
S<double>/AVX512/22                           160869007 ns    160865492 ns            4
S<double>/AVX512/24                           724863190 ns    724773670 ns            1
CNOT<double>/AVX512/6                              3693 ns         3693 ns       189936
CNOT<double>/AVX512/8                              5084 ns         5083 ns       100000
CNOT<double>/AVX512/10                            10360 ns        10360 ns        70064
CNOT<double>/AVX512/12                            30630 ns        30626 ns        23099
CNOT<double>/AVX512/14                           119156 ns       119152 ns         6980
CNOT<double>/AVX512/16                           591402 ns       591372 ns         1275
CNOT<double>/AVX512/18                          3833517 ns      3833337 ns          189
CNOT<double>/AVX512/20                         23408836 ns     23407939 ns           30
CNOT<double>/AVX512/22                        169997796 ns    169995174 ns            4
CNOT<double>/AVX512/24                        680981442 ns    680928689 ns            1
SWAP<double>/AVX512/6                              3953 ns         3952 ns       177256
SWAP<double>/AVX512/8                              5222 ns         5222 ns       131028
SWAP<double>/AVX512/10                            10845 ns        10844 ns        61683
SWAP<double>/AVX512/12                            32398 ns        32397 ns        21674
SWAP<double>/AVX512/14                           118523 ns       118518 ns         6192
SWAP<double>/AVX512/16                           675116 ns       675117 ns         1157
SWAP<double>/AVX512/18                          4435736 ns      4435490 ns          149
SWAP<double>/AVX512/20                         24412411 ns     24412475 ns           26
SWAP<double>/AVX512/22                        187412447 ns    187396992 ns            4
SWAP<double>/AVX512/24                        808413703 ns    808374755 ns            1
PauliY<double>/AVX512/6                            3912 ns         3912 ns       177492
PauliY<double>/AVX512/8                            9143 ns         9142 ns        76343
PauliY<double>/AVX512/10                          21214 ns        21214 ns        32842
PauliY<double>/AVX512/12                          75147 ns        75135 ns         9618
PauliY<double>/AVX512/14                         282280 ns       282280 ns         2486
PauliY<double>/AVX512/16                        1350532 ns      1350249 ns          513
PauliY<double>/AVX512/18                        7287914 ns      7287048 ns          108
PauliY<double>/AVX512/20                       38373851 ns     38365505 ns           18
PauliY<double>/AVX512/22                      243856478 ns    243854183 ns            3
PauliY<double>/AVX512/24                     1051625095 ns   1051516507 ns            1
CZ<double>/AVX512/6                                3579 ns         3579 ns       195414
CZ<double>/AVX512/8                                4754 ns         4754 ns       143539
CZ<double>/AVX512/10                               8986 ns         8986 ns        73839
CZ<double>/AVX512/12                              44774 ns        44768 ns        17074
CZ<double>/AVX512/14                              93096 ns        93093 ns         7787
CZ<double>/AVX512/16                             469185 ns       469166 ns         1706
CZ<double>/AVX512/18                            2688370 ns      2688208 ns          264
CZ<double>/AVX512/20                           15819242 ns     15813886 ns           35
CZ<double>/AVX512/22                          124330541 ns    124318641 ns            5
CZ<double>/AVX512/24                          513849277 ns    512613079 ns            1
PauliX<double>/AVX512/6                            3641 ns         3641 ns       191529
PauliX<double>/AVX512/8                            5458 ns         5458 ns       130302
PauliX<double>/AVX512/10                          13566 ns        13565 ns        52932
PauliX<double>/AVX512/12                          47482 ns        47479 ns        14790
PauliX<double>/AVX512/14                         175703 ns       175693 ns         3927
PauliX<double>/AVX512/16                         921454 ns       921419 ns          756
PauliX<double>/AVX512/18                        6468614 ns      6467497 ns          108
PauliX<double>/AVX512/20                       33719276 ns     33713686 ns           20
PauliX<double>/AVX512/22                      236101108 ns    236073702 ns            3
PauliX<double>/AVX512/24                     1013050355 ns   1013025765 ns            1
PhaseShift<double>/AVX512/6                        4513 ns         4512 ns       154508
PhaseShift<double>/AVX512/8                        9824 ns         9824 ns        70364
PhaseShift<double>/AVX512/10                      20136 ns        20134 ns        35447
PhaseShift<double>/AVX512/12                      62559 ns        62551 ns        11280
PhaseShift<double>/AVX512/14                     234338 ns       234327 ns         2968
PhaseShift<double>/AVX512/16                    1059111 ns      1058993 ns          749
PhaseShift<double>/AVX512/18                    4797409 ns      4797285 ns          158
PhaseShift<double>/AVX512/20                   29006212 ns     29006317 ns           27
PhaseShift<double>/AVX512/22                  171212631 ns    171202752 ns            4
PhaseShift<double>/AVX512/24                  762823181 ns    762764832 ns            1
Hadamard<double>/AVX512/6                          6044 ns         6043 ns       115956
Hadamard<double>/AVX512/8                          9322 ns         9321 ns        76651
Hadamard<double>/AVX512/10                        22041 ns        22040 ns        30671
Hadamard<double>/AVX512/12                        76608 ns        76605 ns         9190
Hadamard<double>/AVX512/14                       296804 ns       296774 ns         2429
Hadamard<double>/AVX512/16                      1395998 ns      1395980 ns          501
Hadamard<double>/AVX512/18                      8383173 ns      8381735 ns           81
Hadamard<double>/AVX512/20                     41318767 ns     41317578 ns           14
Hadamard<double>/AVX512/22                    262283132 ns    262239460 ns            3
Hadamard<double>/AVX512/24                   1095340040 ns   1095149662 ns            1
SingleQubitOp<double>/AVX512/6/1                   5745 ns         5745 ns       122549
SingleQubitOp<double>/AVX512/8/1                  10619 ns        10618 ns        64846
SingleQubitOp<double>/AVX512/10/1                 30627 ns        30627 ns        22640
SingleQubitOp<double>/AVX512/12/1                113426 ns       113420 ns         6196
SingleQubitOp<double>/AVX512/14/1                417856 ns       417839 ns         1607
SingleQubitOp<double>/AVX512/16/1               1818084 ns      1818030 ns          385
SingleQubitOp<double>/AVX512/18/1               8896335 ns      8896267 ns           78
SingleQubitOp<double>/AVX512/20/1              44700684 ns     44699551 ns           13
SingleQubitOp<double>/AVX512/22/1             259608024 ns    259583825 ns            3
SingleQubitOp<double>/AVX512/24/1            1093706185 ns   1093624788 ns            1
GeneratorRZ<double>/AVX2/6                         4101 ns         4101 ns       173301
GeneratorRZ<double>/AVX2/8                         6563 ns         6563 ns       104403
GeneratorRZ<double>/AVX2/10                       16900 ns        16899 ns        41781
GeneratorRZ<double>/AVX2/12                       58913 ns        58912 ns        11915
GeneratorRZ<double>/AVX2/14                      225912 ns       225905 ns         3148
GeneratorRZ<double>/AVX2/16                     1052856 ns      1052849 ns          675
GeneratorRZ<double>/AVX2/18                     5456991 ns      5456335 ns          134
GeneratorRZ<double>/AVX2/20                    28232766 ns     28231060 ns           24
GeneratorRZ<double>/AVX2/22                   192903694 ns    192875636 ns            4
GeneratorRZ<double>/AVX2/24                   781100551 ns    781093142 ns            1
GeneratorRY<double>/AVX2/6                         4143 ns         4143 ns       169887
GeneratorRY<double>/AVX2/8                         8268 ns         8268 ns        84861
GeneratorRY<double>/AVX2/10                       23441 ns        23440 ns        28815
GeneratorRY<double>/AVX2/12                       84461 ns        84461 ns         8091
GeneratorRY<double>/AVX2/14                      331364 ns       331362 ns         1965
GeneratorRY<double>/AVX2/16                     1449122 ns      1448986 ns          482
GeneratorRY<double>/AVX2/18                     7279131 ns      7278864 ns           96
GeneratorRY<double>/AVX2/20                    36822806 ns     36820480 ns           19
GeneratorRY<double>/AVX2/22                   235925131 ns    235923517 ns            3
GeneratorRY<double>/AVX2/24                  1022246877 ns   1022156946 ns            1
GeneratorRX<double>/AVX2/6                         3816 ns         3816 ns       187865
GeneratorRX<double>/AVX2/8                         6533 ns         6533 ns       106491
GeneratorRX<double>/AVX2/10                       17458 ns        17457 ns        39881
GeneratorRX<double>/AVX2/12                       63584 ns        63577 ns        10952
GeneratorRX<double>/AVX2/14                      238563 ns       238550 ns         2955
GeneratorRX<double>/AVX2/16                     1143292 ns      1143260 ns          607
GeneratorRX<double>/AVX2/18                     6785324 ns      6784951 ns          102
GeneratorRX<double>/AVX2/20                    34191920 ns     34188204 ns           20
GeneratorRX<double>/AVX2/22                   234458874 ns    234435396 ns            3
GeneratorRX<double>/AVX2/24                  1009258123 ns   1009214919 ns            1
RX<double>/AVX2/6                                  5202 ns         5202 ns       134289
RX<double>/AVX2/8                                  9147 ns         9146 ns        77254
RX<double>/AVX2/10                                24432 ns        24431 ns        29015
RX<double>/AVX2/12                                88040 ns        88033 ns         7703
RX<double>/AVX2/14                               336461 ns       336446 ns         2101
RX<double>/AVX2/16                              1475255 ns      1475258 ns          471
RX<double>/AVX2/18                              7449500 ns      7449443 ns           94
RX<double>/AVX2/20                             37417749 ns     37413225 ns           19
RX<double>/AVX2/22                            240053592 ns    240015695 ns            3
RX<double>/AVX2/24                           1044034773 ns   1043950653 ns            1
RY<double>/AVX2/6                                  5285 ns         5284 ns       136269
RY<double>/AVX2/8                                  8953 ns         8953 ns        78416
RY<double>/AVX2/10                                22343 ns        22343 ns        30905
RY<double>/AVX2/12                                80354 ns        80351 ns         8783
RY<double>/AVX2/14                               308655 ns       308637 ns         2326
RY<double>/AVX2/16                              1379763 ns      1379635 ns          505
RY<double>/AVX2/18                              7212083 ns      7211697 ns           97
RY<double>/AVX2/20                             36844554 ns     36839954 ns           19
RY<double>/AVX2/22                            244861019 ns    244852724 ns            3
RY<double>/AVX2/24                           1055852292 ns   1055767785 ns            1
RZ<double>/AVX2/6                                  5387 ns         5386 ns       130343
RZ<double>/AVX2/8                                  9570 ns         9570 ns        72982
RZ<double>/AVX2/10                                25959 ns        25957 ns        26657
RZ<double>/AVX2/12                                95075 ns        95066 ns         7283
RZ<double>/AVX2/14                               366710 ns       366700 ns         1967
RZ<double>/AVX2/16                              1584109 ns      1583951 ns          435
RZ<double>/AVX2/18                              7824328 ns      7823017 ns           92
RZ<double>/AVX2/20                             41991303 ns     41990121 ns           18
RZ<double>/AVX2/22                            256559634 ns    256536945 ns            3
RZ<double>/AVX2/24                           1081522264 ns   1081496633 ns            1
Rot<double>/AVX2/6                                10219 ns        10217 ns        65887
Rot<double>/AVX2/8                                15917 ns        15917 ns        43766
Rot<double>/AVX2/10                               37788 ns        37783 ns        19036
Rot<double>/AVX2/12                              131379 ns       131367 ns         4833
Rot<double>/AVX2/14                              460803 ns       460766 ns         1476
Rot<double>/AVX2/16                             1910692 ns      1910679 ns          372
Rot<double>/AVX2/18                             8332636 ns      8332220 ns           85
Rot<double>/AVX2/20                            39647234 ns     39643551 ns           17
Rot<double>/AVX2/22                           260863543 ns    260841378 ns            3
Rot<double>/AVX2/24                          1055830795 ns   1055776418 ns            1
IsingXX<double>/AVX2/6                             5556 ns         5556 ns       122458
IsingXX<double>/AVX2/8                             9570 ns         9570 ns        72930
IsingXX<double>/AVX2/10                           25496 ns        25496 ns        27060
IsingXX<double>/AVX2/12                           92354 ns        92350 ns         7446
IsingXX<double>/AVX2/14                          359899 ns       359897 ns         1983
IsingXX<double>/AVX2/16                         1578008 ns      1577917 ns          453
IsingXX<double>/AVX2/18                         7597580 ns      7597197 ns           93
IsingXX<double>/AVX2/20                        37640814 ns     37637775 ns           18
IsingXX<double>/AVX2/22                       248728095 ns    248726519 ns            3
IsingXX<double>/AVX2/24                      1039916212 ns   1039818126 ns            1
PauliZ<double>/AVX2/6                              4230 ns         4230 ns       164019
PauliZ<double>/AVX2/8                              6891 ns         6890 ns       102166
PauliZ<double>/AVX2/10                            17701 ns        17701 ns        41228
PauliZ<double>/AVX2/12                            59692 ns        59691 ns        11735
PauliZ<double>/AVX2/14                           234588 ns       234572 ns         3241
PauliZ<double>/AVX2/16                          1011393 ns      1011395 ns          690
PauliZ<double>/AVX2/18                          5082275 ns      5082120 ns          138
PauliZ<double>/AVX2/20                         25467877 ns     25467608 ns           24
PauliZ<double>/AVX2/22                        187430650 ns    187417903 ns            4
PauliZ<double>/AVX2/24                        794764595 ns    794684173 ns            1
IsingYY<double>/AVX2/6                             5793 ns         5793 ns       119994
IsingYY<double>/AVX2/8                            10042 ns        10042 ns        70669
IsingYY<double>/AVX2/10                           25873 ns        25873 ns        25919
IsingYY<double>/AVX2/12                           95894 ns        95889 ns         7139
IsingYY<double>/AVX2/14                          377125 ns       377122 ns         1839
IsingYY<double>/AVX2/16                         1523277 ns      1523190 ns          454
IsingYY<double>/AVX2/18                         7485478 ns      7484963 ns           93
IsingYY<double>/AVX2/20                        38326218 ns     38320757 ns           18
IsingYY<double>/AVX2/22                       249015954 ns    249004380 ns            3
IsingYY<double>/AVX2/24                      1053157058 ns   1052854204 ns            1
S<double>/AVX2/6                                   4152 ns         4152 ns       170596
S<double>/AVX2/8                                   7312 ns         7312 ns       100051
S<double>/AVX2/10                                 17913 ns        17913 ns        38809
S<double>/AVX2/12                                 62294 ns        62288 ns        11492
S<double>/AVX2/14                                232900 ns       232897 ns         3030
S<double>/AVX2/16                               1096060 ns      1096050 ns          660
S<double>/AVX2/18                               5078210 ns      5077722 ns          136
S<double>/AVX2/20                              31970024 ns     31967975 ns           27
S<double>/AVX2/22                             175246977 ns    175245130 ns            4
S<double>/AVX2/24                             720232205 ns    720227589 ns            1
IsingZZ<double>/AVX2/6                             5690 ns         5690 ns       121659
IsingZZ<double>/AVX2/8                             9960 ns         9960 ns        67977
IsingZZ<double>/AVX2/10                           25807 ns        25806 ns        26807
IsingZZ<double>/AVX2/12                           94396 ns        94395 ns         7469
IsingZZ<double>/AVX2/14                          361375 ns       361356 ns         1946
IsingZZ<double>/AVX2/16                         1578983 ns      1578897 ns          454
IsingZZ<double>/AVX2/18                         7537482 ns      7537498 ns           94
IsingZZ<double>/AVX2/20                        36564066 ns     36560381 ns           18
IsingZZ<double>/AVX2/22                       247521376 ns    247494904 ns            3
IsingZZ<double>/AVX2/24                      1041867027 ns   1041775614 ns            1
T<double>/AVX2/6                                   4296 ns         4296 ns       161213
T<double>/AVX2/8                                   7085 ns         7084 ns        97962
T<double>/AVX2/10                                 18301 ns        18301 ns        38048
T<double>/AVX2/12                                 65946 ns        65942 ns        10884
T<double>/AVX2/14                                250392 ns       250390 ns         2800
T<double>/AVX2/16                               1072746 ns      1072592 ns          614
T<double>/AVX2/18                               5247825 ns      5247836 ns          131
T<double>/AVX2/20                              29240923 ns     29238447 ns           20
T<double>/AVX2/22                             175821053 ns    175788518 ns            3
T<double>/AVX2/24                             771606898 ns    771533487 ns            1
CNOT<double>/AVX2/6                                3862 ns         3862 ns       183477
CNOT<double>/AVX2/8                                5978 ns         5978 ns       114099
CNOT<double>/AVX2/10                              14278 ns        14276 ns        50507
CNOT<double>/AVX2/12                              44842 ns        44841 ns        15424
CNOT<double>/AVX2/14                             172283 ns       172263 ns         4380
CNOT<double>/AVX2/16                             785548 ns       785544 ns          888
CNOT<double>/AVX2/18                            4657162 ns      4656435 ns          150
CNOT<double>/AVX2/20                           28322149 ns     28320996 ns           28
CNOT<double>/AVX2/22                          184577109 ns    184556398 ns            4
CNOT<double>/AVX2/24                          764729334 ns    764677553 ns            1
CZ<double>/AVX2/6                                  4043 ns         4043 ns       173436
CZ<double>/AVX2/8                                  5816 ns         5816 ns       120818
CZ<double>/AVX2/10                                13109 ns        13109 ns        56672
CZ<double>/AVX2/12                                41714 ns        41712 ns        16228
CZ<double>/AVX2/14                               147815 ns       147810 ns         4798
CZ<double>/AVX2/16                               676739 ns       676693 ns         1047
CZ<double>/AVX2/18                              3580380 ns      3580388 ns          201
CZ<double>/AVX2/20                             19540393 ns     19539164 ns           31
CZ<double>/AVX2/22                            145123614 ns    145122417 ns            4
CZ<double>/AVX2/24                            629825098 ns    629794721 ns            1
PauliX<double>/AVX2/6                              3915 ns         3915 ns       177979
PauliX<double>/AVX2/8                              6770 ns         6770 ns       106500
PauliX<double>/AVX2/10                            18278 ns        18277 ns        37556
PauliX<double>/AVX2/12                            65301 ns        65301 ns        10910
PauliX<double>/AVX2/14                           242226 ns       242207 ns         2892
PauliX<double>/AVX2/16                          1164486 ns      1164399 ns          611
PauliX<double>/AVX2/18                          6935894 ns      6934344 ns          102
PauliX<double>/AVX2/20                         35319718 ns     35317744 ns           19
PauliX<double>/AVX2/22                        247985310 ns    247978299 ns            3
PauliX<double>/AVX2/24                       1042153072 ns   1042071259 ns            1
PauliY<double>/AVX2/6                              4654 ns         4654 ns       148946
PauliY<double>/AVX2/8                              9560 ns         9560 ns        67081
PauliY<double>/AVX2/10                            27589 ns        27586 ns        24940
PauliY<double>/AVX2/12                            97133 ns        97121 ns         6558
PauliY<double>/AVX2/14                           383864 ns       383822 ns         1783
PauliY<double>/AVX2/16                          1609358 ns      1609348 ns          443
PauliY<double>/AVX2/18                          7505333 ns      7505099 ns           95
PauliY<double>/AVX2/20                         37463538 ns     37459086 ns           19
PauliY<double>/AVX2/22                        241394547 ns    241386824 ns            3
PauliY<double>/AVX2/24                       1016860666 ns   1016810318 ns            1
SWAP<double>/AVX2/6                                4305 ns         4304 ns       159688
SWAP<double>/AVX2/8                                6414 ns         6414 ns       110246
SWAP<double>/AVX2/10                              15362 ns        15362 ns        48676
SWAP<double>/AVX2/12                              45801 ns        45800 ns        14116
SWAP<double>/AVX2/14                             181676 ns       181675 ns         3860
SWAP<double>/AVX2/16                             820096 ns       820004 ns          841
SWAP<double>/AVX2/18                            5116481 ns      5116236 ns          134
SWAP<double>/AVX2/20                           27588658 ns     27585019 ns           25
SWAP<double>/AVX2/22                          191335654 ns    191334235 ns            4
SWAP<double>/AVX2/24                          783579556 ns    783571735 ns            1
PhaseShift<double>/AVX2/6                          5127 ns         5127 ns       137307
