```
$ ./bin/bench_kernels 
2023-01-11T22:19:47+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 5.90, 5.86, 5.84
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
CRot<float>/LM/18                             106861117 ns    106861353 ns            7
CRot<float>/LM/20                             435187612 ns    435188745 ns            2
CRot<float>/LM/22                            1756326953 ns   1756309648 ns            1
CRot<float>/LM/24                            6997330924 ns   6997211544 ns            1
CRZ<float>/LM/6                                   16345 ns        16345 ns        42644
CRZ<float>/LM/8                                   55756 ns        55756 ns        12766
CRZ<float>/LM/10                                 215648 ns       215648 ns         3319
CRZ<float>/LM/12                                 839100 ns       839101 ns          826
CRZ<float>/LM/14                                3319501 ns      3319502 ns          210
CRZ<float>/LM/16                               13363997 ns     13364035 ns           53
CRZ<float>/LM/18                               53851596 ns     53851721 ns           13
CRZ<float>/LM/20                              218060764 ns    218061377 ns            3
CRZ<float>/LM/22                              898288909 ns    898251972 ns            1
CRZ<float>/LM/24                             3574232146 ns   3574192116 ns            1
CRY<float>/LM/6                                    5151 ns         5150 ns       100000
CRY<float>/LM/8                                    9547 ns         9547 ns        73678
CRY<float>/LM/10                                  25822 ns        25822 ns        26341
CRY<float>/LM/12                                  95468 ns        95468 ns         7398
CRY<float>/LM/14                                 347857 ns       347852 ns         2027
CRY<float>/LM/16                                1367300 ns      1367302 ns          512
CRY<float>/LM/18                                5467089 ns      5467034 ns          128
CRY<float>/LM/20                               23359459 ns     23359544 ns           30
CRY<float>/LM/22                              130673739 ns    130674249 ns            5
CRY<float>/LM/24                              524436630 ns    524381835 ns            1
ControlledPhaseShift<float>/LM/6                  11548 ns        11548 ns        61245
ControlledPhaseShift<float>/LM/8                  31638 ns        31638 ns        22195
ControlledPhaseShift<float>/LM/10                112007 ns       112006 ns         6192
ControlledPhaseShift<float>/LM/12                436928 ns       436929 ns         1621
ControlledPhaseShift<float>/LM/14               1718153 ns      1718142 ns          407
ControlledPhaseShift<float>/LM/16               6852189 ns      6852212 ns          102
ControlledPhaseShift<float>/LM/18              27844233 ns     27844315 ns           25
ControlledPhaseShift<float>/LM/20             111634290 ns    111634657 ns            6
ControlledPhaseShift<float>/LM/22             476399300 ns    476397345 ns            2
ControlledPhaseShift<float>/LM/24            1905956293 ns   1905925847 ns            1
SingleQubitOp<float>/LM/6/1                       54061 ns        54060 ns        12756
SingleQubitOp<float>/LM/8/1                      208148 ns       208144 ns         3340
SingleQubitOp<float>/LM/10/1                     827761 ns       827756 ns          851
SingleQubitOp<float>/LM/12/1                    3325858 ns      3325741 ns          213
SingleQubitOp<float>/LM/14/1                   13043585 ns     13043387 ns           53
SingleQubitOp<float>/LM/16/1                   52533737 ns     52533872 ns           14
SingleQubitOp<float>/LM/18/1                  210322405 ns    210320908 ns            3
SingleQubitOp<float>/LM/20/1                  849791540 ns    849793723 ns            1
SingleQubitOp<float>/LM/22/1                 3408927344 ns   3408878774 ns            1
SingleQubitOp<float>/LM/24/1                 13683649946 ns   13683453608 ns            1
TwoQubitOp<float>/LM/6/2                         110329 ns       110330 ns         6362
TwoQubitOp<float>/LM/8/2                         432650 ns       432642 ns         1624
TwoQubitOp<float>/LM/10/2                       1720502 ns      1720491 ns          409
TwoQubitOp<float>/LM/12/2                       6878646 ns      6878653 ns          102
TwoQubitOp<float>/LM/14/2                      27440158 ns     27439910 ns           26
TwoQubitOp<float>/LM/16/2                     109850983 ns    109851231 ns            6
TwoQubitOp<float>/LM/18/2                     438885896 ns    438872708 ns            2
TwoQubitOp<float>/LM/20/2                    1762703341 ns   1762688053 ns            1
TwoQubitOp<float>/LM/22/2                    7087609239 ns   7087579099 ns            1
TwoQubitOp<float>/LM/24/2                    28478126388 ns   28476787501 ns            1
MultiQubitOp<float>/LM/6/3                        64390 ns        64385 ns        10869
MultiQubitOp<float>/LM/8/3                       242599 ns       242591 ns         2894
MultiQubitOp<float>/LM/10/3                      955752 ns       955719 ns          725
MultiQubitOp<float>/LM/12/3                     3832980 ns      3832740 ns          182
MultiQubitOp<float>/LM/14/3                    15339145 ns     15337153 ns           45
MultiQubitOp<float>/LM/16/3                    62099449 ns     62097405 ns           11
MultiQubitOp<float>/LM/18/3                   247739498 ns    247697602 ns            3
MultiQubitOp<float>/LM/20/3                  1011014612 ns   1010945106 ns            1
MultiQubitOp<float>/LM/22/3                  4083204005 ns   4082809418 ns            1
MultiQubitOp<float>/LM/24/3                  16403329659 ns   16401168440 ns            1
MultiQubitOp<float>/LM/6/4                       117262 ns       117246 ns         6036
MultiQubitOp<float>/LM/8/4                       451644 ns       451590 ns         1553
MultiQubitOp<float>/LM/10/4                     1793675 ns      1793579 ns          393
MultiQubitOp<float>/LM/12/4                     7120410 ns      7120126 ns           97
MultiQubitOp<float>/LM/14/4                    28766768 ns     28762880 ns           24
MultiQubitOp<float>/LM/16/4                   115308106 ns    115308482 ns            6
MultiQubitOp<float>/LM/18/4                   461876332 ns    461821672 ns            2
MultiQubitOp<float>/LM/20/4                  1886879712 ns   1886760977 ns            1
MultiQubitOp<float>/LM/22/4                  7590806020 ns   7590005013 ns            1
MultiQubitOp<float>/LM/24/4                  30917677594 ns   30914202692 ns            1
MultiQubitOp<float>/LM/6/5                       224971 ns       224931 ns         3098
MultiQubitOp<float>/LM/8/5                       891449 ns       891242 ns          786
MultiQubitOp<float>/LM/10/5                     3519373 ns      3519003 ns          196
MultiQubitOp<float>/LM/12/5                    14117014 ns     14114428 ns           50
MultiQubitOp<float>/LM/14/5                    56901530 ns     56896297 ns           13
MultiQubitOp<float>/LM/16/5                   225180404 ns    225156460 ns            3
MultiQubitOp<float>/LM/18/5                   913108468 ns    912965405 ns            1
MultiQubitOp<float>/LM/20/5                  3705890080 ns   3705576883 ns            1
MultiQubitOp<float>/LM/22/5                  14806181749 ns   14804696961 ns            1
MultiQubitOp<float>/LM/24/5                  59311828129 ns   59303580483 ns            1
GeneratorRY<double>/AVX512/6                       4010 ns         4009 ns       171796
GeneratorRY<double>/AVX512/8                       9231 ns         9230 ns        76686
GeneratorRY<double>/AVX512/10                     19225 ns        19222 ns        38240
GeneratorRY<double>/AVX512/12                     75910 ns        75905 ns         9538
GeneratorRY<double>/AVX512/14                    244870 ns       244781 ns         3485
GeneratorRY<double>/AVX512/16                   1113533 ns      1113365 ns          739
GeneratorRY<double>/AVX512/18                   6875564 ns      6874219 ns           99
GeneratorRY<double>/AVX512/20                  33972976 ns     33965268 ns           21
GeneratorRY<double>/AVX512/22                 241739739 ns    241680617 ns            3
GeneratorRY<double>/AVX512/24                1025731733 ns   1025563060 ns            1
GeneratorRZ<double>/AVX512/6                       3963 ns         3962 ns       177635
GeneratorRZ<double>/AVX512/8                       8165 ns         8164 ns        86868
GeneratorRZ<double>/AVX512/10                     14550 ns        14548 ns        47150
GeneratorRZ<double>/AVX512/12                     49228 ns        49213 ns        13623
GeneratorRZ<double>/AVX512/14                    205366 ns       205357 ns         3443
GeneratorRZ<double>/AVX512/16                    868013 ns       867808 ns          834
GeneratorRZ<double>/AVX512/18                   4630258 ns      4629724 ns          155
GeneratorRZ<double>/AVX512/20                  23193278 ns     23188406 ns           32
GeneratorRZ<double>/AVX512/22                 168779172 ns    168758529 ns            4
GeneratorRZ<double>/AVX512/24                 753307691 ns    753152646 ns            1
GeneratorRX<double>/AVX512/6                       4071 ns         4071 ns       174485
GeneratorRX<double>/AVX512/8                       5394 ns         5393 ns       130650
GeneratorRX<double>/AVX512/10                     10006 ns        10006 ns        68466
GeneratorRX<double>/AVX512/12                     47205 ns        47200 ns        14937
GeneratorRX<double>/AVX512/14                    182157 ns       182144 ns         3863
GeneratorRX<double>/AVX512/16                    943652 ns       943546 ns          735
GeneratorRX<double>/AVX512/18                   6649976 ns      6648176 ns          103
GeneratorRX<double>/AVX512/20                  33343798 ns     33337514 ns           20
GeneratorRX<double>/AVX512/22                 246402469 ns    246321693 ns            3
GeneratorRX<double>/AVX512/24                 997165859 ns    997002659 ns            1
PauliY<double>/AVX512/6                            4382 ns         4382 ns       159354
PauliY<double>/AVX512/8                            9536 ns         9535 ns        72073
PauliY<double>/AVX512/10                          19264 ns        19261 ns        36218
PauliY<double>/AVX512/12                          76122 ns        76108 ns        10223
PauliY<double>/AVX512/14                         257787 ns       257719 ns         2824
PauliY<double>/AVX512/16                        1150429 ns      1150418 ns          613
PauliY<double>/AVX512/18                        6546854 ns      6545825 ns          100
PauliY<double>/AVX512/20                       33082482 ns     33076788 ns           21
PauliY<double>/AVX512/22                      237870028 ns    237845744 ns            3
PauliY<double>/AVX512/24                     1001100104 ns   1000882124 ns            1
PauliZ<double>/AVX512/6                            4110 ns         4109 ns       170655
PauliZ<double>/AVX512/8                            8288 ns         8288 ns        82598
PauliZ<double>/AVX512/10                          15028 ns        15027 ns        47626
PauliZ<double>/AVX512/12                          51478 ns        51468 ns        13129
PauliZ<double>/AVX512/14                         195721 ns       195689 ns         3661
PauliZ<double>/AVX512/16                         907548 ns       907275 ns          739
PauliZ<double>/AVX512/18                        4211687 ns      4211295 ns          159
PauliZ<double>/AVX512/20                       25007407 ns     25002137 ns           33
PauliZ<double>/AVX512/22                      180396125 ns    180333137 ns            4
PauliZ<double>/AVX512/24                      738977522 ns    738878952 ns            1
PauliX<double>/AVX512/6                            4205 ns         4204 ns       165269
PauliX<double>/AVX512/8                            5434 ns         5434 ns       129221
PauliX<double>/AVX512/10                          10343 ns        10342 ns        67362
PauliX<double>/AVX512/12                          47033 ns        47030 ns        14803
PauliX<double>/AVX512/14                         182104 ns       182073 ns         3862
PauliX<double>/AVX512/16                         938215 ns       938196 ns          733
PauliX<double>/AVX512/18                        6852805 ns      6852593 ns          103
PauliX<double>/AVX512/20                       33226312 ns     33222200 ns           21
PauliX<double>/AVX512/22                      247837062 ns    247783129 ns            3
PauliX<double>/AVX512/24                     1025627470 ns   1025448867 ns            1
T<double>/AVX512/6                                 4165 ns         4165 ns       169322
T<double>/AVX512/8                                 9051 ns         9050 ns        77718
T<double>/AVX512/10                               16570 ns        16565 ns        41155
T<double>/AVX512/12                               61194 ns        61175 ns        12627
T<double>/AVX512/14                              217747 ns       217715 ns         3206
T<double>/AVX512/16                              970789 ns       970560 ns          739
T<double>/AVX512/18                             4310323 ns      4309947 ns          166
T<double>/AVX512/20                            25057835 ns     25053460 ns           27
T<double>/AVX512/22                           162523079 ns    162514783 ns            4
T<double>/AVX512/24                           697077435 ns    696948879 ns            1
Hadamard<double>/AVX512/6                          4170 ns         4169 ns       166805
Hadamard<double>/AVX512/8                          9180 ns         9179 ns        76284
Hadamard<double>/AVX512/10                        18781 ns        18780 ns        38171
Hadamard<double>/AVX512/12                        76675 ns        76667 ns         9025
Hadamard<double>/AVX512/14                       294821 ns       294785 ns         2378
Hadamard<double>/AVX512/16                      1403283 ns      1403115 ns          495
Hadamard<double>/AVX512/18                      8805802 ns      8804925 ns           80
Hadamard<double>/AVX512/20                     39589883 ns     39586096 ns           16
Hadamard<double>/AVX512/22                    259635340 ns    259559107 ns            3
Hadamard<double>/AVX512/24                   1103733143 ns   1103532147 ns            1
S<double>/AVX512/6                                 4095 ns         4094 ns       166917
S<double>/AVX512/8                                 8369 ns         8367 ns        83188
S<double>/AVX512/10                               15379 ns        15377 ns        44813
S<double>/AVX512/12                               54276 ns        54269 ns        12529
S<double>/AVX512/14                              185645 ns       185626 ns         3322
S<double>/AVX512/16                              747086 ns       747055 ns          876
S<double>/AVX512/18                             4141162 ns      4140482 ns          177
S<double>/AVX512/20                            24340766 ns     24336287 ns           26
S<double>/AVX512/22                           184741218 ns    184721534 ns            4
S<double>/AVX512/24                           739601618 ns    739545040 ns            1
IsingYY<double>/AVX512/6                           5377 ns         5375 ns       131877
IsingYY<double>/AVX512/8                          11633 ns        11632 ns        60561
IsingYY<double>/AVX512/10                         22893 ns        22891 ns        30834
IsingYY<double>/AVX512/12                         79577 ns        79568 ns         8864
IsingYY<double>/AVX512/14                        294545 ns       294487 ns         2358
IsingYY<double>/AVX512/16                       1393908 ns      1393873 ns          494
IsingYY<double>/AVX512/18                       8899117 ns      8897843 ns           79
IsingYY<double>/AVX512/20                      41486196 ns     41480761 ns           14
IsingYY<double>/AVX512/22                     260418219 ns    260385859 ns            3
IsingYY<double>/AVX512/24                    1097340416 ns   1097167620 ns            1
RZ<double>/AVX512/6                                5082 ns         5081 ns       100000
RZ<double>/AVX512/8                               11126 ns        11124 ns        63137
RZ<double>/AVX512/10                              21940 ns        21938 ns        31918
RZ<double>/AVX512/12                              78663 ns        78661 ns         9029
RZ<double>/AVX512/14                             294172 ns       294134 ns         2368
RZ<double>/AVX512/16                            1415035 ns      1414932 ns          500
RZ<double>/AVX512/18                            8748401 ns      8746888 ns           80
RZ<double>/AVX512/20                           40435099 ns     40427516 ns           17
RZ<double>/AVX512/22                          256232938 ns    256187234 ns            3
RZ<double>/AVX512/24                         1085751133 ns   1085496113 ns            1
Rot<double>/AVX512/6                              16548 ns        16546 ns        42350
Rot<double>/AVX512/8                              20835 ns        20831 ns        33477
Rot<double>/AVX512/10                             39912 ns        39908 ns        17342
Rot<double>/AVX512/12                            119809 ns       119786 ns         5869
Rot<double>/AVX512/14                            425298 ns       425257 ns         1616
Rot<double>/AVX512/16                           1837368 ns      1837186 ns          383
Rot<double>/AVX512/18                           9261399 ns      9259816 ns           73
Rot<double>/AVX512/20                          45317579 ns     45312059 ns           13
Rot<double>/AVX512/22                         272716721 ns    272687181 ns            2
Rot<double>/AVX512/24                        1151528260 ns   1151367973 ns            1
RX<double>/AVX512/6                                5156 ns         5155 ns       139458
RX<double>/AVX512/8                               11844 ns        11843 ns        59921
RX<double>/AVX512/10                              24087 ns        24086 ns        28396
RX<double>/AVX512/12                              84130 ns        84121 ns         8421
RX<double>/AVX512/14                             304754 ns       304689 ns         2291
RX<double>/AVX512/16                            1443741 ns      1443547 ns          486
RX<double>/AVX512/18                            8700495 ns      8699193 ns           78
RX<double>/AVX512/20                           39720784 ns     39708620 ns           17
RX<double>/AVX512/22                          252601415 ns    252541476 ns            3
RX<double>/AVX512/24                         1068175836 ns   1067972618 ns            1
RY<double>/AVX512/6                                4877 ns         4877 ns       143704
RY<double>/AVX512/8                               10673 ns        10671 ns        66481
RY<double>/AVX512/10                              20953 ns        20948 ns        34605
RY<double>/AVX512/12                              76632 ns        76618 ns         9112
RY<double>/AVX512/14                             287914 ns       287826 ns         2416
RY<double>/AVX512/16                            1386286 ns      1385936 ns          502
RY<double>/AVX512/18                            8365926 ns      8364833 ns           82
RY<double>/AVX512/20                           39553481 ns     39547952 ns           17
RY<double>/AVX512/22                          256817689 ns    256780204 ns            3
RY<double>/AVX512/24                         1081354469 ns   1081144740 ns            1
CZ<double>/AVX512/6                                3820 ns         3819 ns       182503
CZ<double>/AVX512/8                                7655 ns         7653 ns        90866
CZ<double>/AVX512/10                               7900 ns         7899 ns        88688
CZ<double>/AVX512/12                              36028 ns        36019 ns        18450
CZ<double>/AVX512/14                             125033 ns       125014 ns         5420
CZ<double>/AVX512/16                             580052 ns       579901 ns         1082
CZ<double>/AVX512/18                            2418963 ns      2418024 ns          272
CZ<double>/AVX512/20                           15109652 ns     15106469 ns           44
CZ<double>/AVX512/22                          124195266 ns    124162286 ns            6
CZ<double>/AVX512/24                          514788879 ns    514735865 ns            1
SWAP<double>/AVX512/6                              4264 ns         4263 ns       165145
SWAP<double>/AVX512/8                              5355 ns         5354 ns       134289
SWAP<double>/AVX512/10                             9417 ns         9416 ns        79131
SWAP<double>/AVX512/12                            32257 ns        32246 ns        25236
SWAP<double>/AVX512/14                           107220 ns       107210 ns         6134
SWAP<double>/AVX512/16                           620103 ns       619949 ns         1210
SWAP<double>/AVX512/18                          5068390 ns      5067149 ns          100
SWAP<double>/AVX512/20                         23088290 ns     23084769 ns           26
SWAP<double>/AVX512/22                        181634310 ns    181604534 ns            4
SWAP<double>/AVX512/24                        761928296 ns    761581660 ns            1
CNOT<double>/AVX512/6                              4001 ns         4000 ns       172096
CNOT<double>/AVX512/8                              5139 ns         5139 ns       100000
CNOT<double>/AVX512/10                             8381 ns         8380 ns        77531
CNOT<double>/AVX512/12                            31112 ns        31109 ns        25925
CNOT<double>/AVX512/14                           110826 ns       110817 ns         6850
CNOT<double>/AVX512/16                           543319 ns       543237 ns         1343
CNOT<double>/AVX512/18                          4191588 ns      4191133 ns          184
CNOT<double>/AVX512/20                         21190722 ns     21185519 ns           27
CNOT<double>/AVX512/22                        166716236 ns    166673512 ns            4
CNOT<double>/AVX512/24                        714188671 ns    714150957 ns            1
IsingZZ<double>/AVX512/6                           5398 ns         5397 ns       130408
IsingZZ<double>/AVX512/8                          11663 ns        11662 ns        61373
IsingZZ<double>/AVX512/10                         22448 ns        22446 ns        31305
IsingZZ<double>/AVX512/12                         79418 ns        79413 ns         9143
IsingZZ<double>/AVX512/14                        292084 ns       292026 ns         2364
IsingZZ<double>/AVX512/16                       1410045 ns      1409772 ns          486
IsingZZ<double>/AVX512/18                       8817040 ns      8814774 ns           79
IsingZZ<double>/AVX512/20                      49471928 ns     49464297 ns           14
IsingZZ<double>/AVX512/22                     260717821 ns    260712076 ns            2
IsingZZ<double>/AVX512/24                    1080271374 ns   1080131555 ns            1
IsingXX<double>/AVX512/6                           5466 ns         5465 ns       119426
IsingXX<double>/AVX512/8                          11941 ns        11938 ns        59728
IsingXX<double>/AVX512/10                         23087 ns        23086 ns        30518
IsingXX<double>/AVX512/12                         78874 ns        78868 ns         9083
IsingXX<double>/AVX512/14                        291760 ns       291735 ns         2395
IsingXX<double>/AVX512/16                       1425323 ns      1425157 ns          522
IsingXX<double>/AVX512/18                       8824179 ns      8823502 ns           77
IsingXX<double>/AVX512/20                      44331926 ns     44315860 ns           13
IsingXX<double>/AVX512/22                     305379940 ns    305331881 ns            2
IsingXX<double>/AVX512/24                    1076517921 ns   1076458747 ns            1
PhaseShift<double>/AVX512/6                        5298 ns         5297 ns       100000
PhaseShift<double>/AVX512/8                       10945 ns        10944 ns        59926
PhaseShift<double>/AVX512/10                      19369 ns        19368 ns        37139
PhaseShift<double>/AVX512/12                      59215 ns        59206 ns        11303
PhaseShift<double>/AVX512/14                     216710 ns       216682 ns         3130
PhaseShift<double>/AVX512/16                     915875 ns       915781 ns          728
PhaseShift<double>/AVX512/18                    5172359 ns      5171704 ns          155
PhaseShift<double>/AVX512/20                   27725843 ns     27723138 ns           25
PhaseShift<double>/AVX512/22                  208186448 ns    208115436 ns            3
PhaseShift<double>/AVX512/24                  732451478 ns    732404825 ns            1
SingleQubitOp<double>/AVX512/6/1                   6882 ns         6882 ns       101071
SingleQubitOp<double>/AVX512/8/1                  10967 ns        10966 ns        63096
SingleQubitOp<double>/AVX512/10/1                 29341 ns        29336 ns        23978
SingleQubitOp<double>/AVX512/12/1                105116 ns       105074 ns         6648
SingleQubitOp<double>/AVX512/14/1                398025 ns       397980 ns         1719
SingleQubitOp<double>/AVX512/16/1               1760318 ns      1759917 ns          399
SingleQubitOp<double>/AVX512/18/1               9619375 ns      9617269 ns           74
SingleQubitOp<double>/AVX512/20/1              48481272 ns     48476656 ns           11
SingleQubitOp<double>/AVX512/22/1             318092853 ns    318048851 ns            2
SingleQubitOp<double>/AVX512/24/1            1079168735 ns   1078977070 ns            1
GeneratorRZ<double>/AVX2/6                         4423 ns         4423 ns       154826
GeneratorRZ<double>/AVX2/8                         6068 ns         6068 ns       107322
GeneratorRZ<double>/AVX2/10                       13940 ns        13940 ns        49835
GeneratorRZ<double>/AVX2/12                       47445 ns        47440 ns        14835
GeneratorRZ<double>/AVX2/14                      176394 ns       176389 ns         3997
GeneratorRZ<double>/AVX2/16                      853378 ns       853254 ns          867
GeneratorRZ<double>/AVX2/18                     4810967 ns      4810757 ns          122
GeneratorRZ<double>/AVX2/20                    30847732 ns     30841751 ns           21
GeneratorRZ<double>/AVX2/22                   228390725 ns    228380119 ns            3
GeneratorRZ<double>/AVX2/24                   728456955 ns    728435903 ns            1
GeneratorRY<double>/AVX2/6                         4562 ns         4562 ns       152946
GeneratorRY<double>/AVX2/8                         7478 ns         7477 ns        92384
GeneratorRY<double>/AVX2/10                       18622 ns        18621 ns        37649
GeneratorRY<double>/AVX2/12                       68464 ns        68444 ns        10440
GeneratorRY<double>/AVX2/14                      254640 ns       254614 ns         2717
GeneratorRY<double>/AVX2/16                     1237340 ns      1236958 ns          569
GeneratorRY<double>/AVX2/18                     7226474 ns      7225516 ns          102
GeneratorRY<double>/AVX2/20                    45419256 ns     45413533 ns           12
GeneratorRY<double>/AVX2/22                   295311176 ns    295311988 ns            2
GeneratorRY<double>/AVX2/24                  1244107870 ns   1244003810 ns            1
GeneratorRX<double>/AVX2/6                         4120 ns         4120 ns       170222
GeneratorRX<double>/AVX2/8                         6409 ns         6408 ns       106836
GeneratorRX<double>/AVX2/10                       15574 ns        15573 ns        44447
GeneratorRX<double>/AVX2/12                       52591 ns        52587 ns        13130
GeneratorRX<double>/AVX2/14                      203298 ns       203293 ns         3435
GeneratorRX<double>/AVX2/16                     1033961 ns      1033786 ns          672
GeneratorRX<double>/AVX2/18                     6732852 ns      6731187 ns          105
GeneratorRX<double>/AVX2/20                    52573616 ns     52559701 ns           18
GeneratorRX<double>/AVX2/22                   300016650 ns    299973198 ns            2
GeneratorRX<double>/AVX2/24                  1244768655 ns   1244599500 ns            1
PauliZ<double>/AVX2/6                              4441 ns         4441 ns       157869
PauliZ<double>/AVX2/8                              6386 ns         6386 ns       107208
PauliZ<double>/AVX2/10                            13584 ns        13583 ns        51585
PauliZ<double>/AVX2/12                            47079 ns        47076 ns        14936
PauliZ<double>/AVX2/14                           176416 ns       176406 ns         4022
PauliZ<double>/AVX2/16                           840210 ns       840043 ns          842
PauliZ<double>/AVX2/18                          4847680 ns      4846619 ns          154
PauliZ<double>/AVX2/20                         33596556 ns     33588068 ns           19
PauliZ<double>/AVX2/22                        201254789 ns    201231270 ns            3
PauliZ<double>/AVX2/24                        782789856 ns    782662414 ns            1
PauliY<double>/AVX2/6                              4827 ns         4827 ns       146361
PauliY<double>/AVX2/8                              7661 ns         7660 ns        91142
PauliY<double>/AVX2/10                            18613 ns        18610 ns        37400
PauliY<double>/AVX2/12                            67460 ns        67458 ns        10509
PauliY<double>/AVX2/14                           255942 ns       255931 ns         2752
PauliY<double>/AVX2/16                          1172265 ns      1172267 ns          588
PauliY<double>/AVX2/18                          7262821 ns      7262274 ns          102
PauliY<double>/AVX2/20                         42483980 ns     42472081 ns           14
PauliY<double>/AVX2/22                        294779143 ns    294767023 ns            2
PauliY<double>/AVX2/24                       1175309299 ns   1175112941 ns            1
PauliX<double>/AVX2/6                              4178 ns         4178 ns       167841
PauliX<double>/AVX2/8                              6492 ns         6492 ns       105542
PauliX<double>/AVX2/10                            15879 ns        15879 ns        44333
PauliX<double>/AVX2/12                            53858 ns        53856 ns        13150
PauliX<double>/AVX2/14                           202355 ns       202355 ns         3451
PauliX<double>/AVX2/16                          1018807 ns      1018808 ns          682
PauliX<double>/AVX2/18                          6754306 ns      6754061 ns          105
PauliX<double>/AVX2/20                         44210821 ns     44211040 ns           12
PauliX<double>/AVX2/22                        320558532 ns    320554273 ns            2
PauliX<double>/AVX2/24                       1381351843 ns   1381338901 ns            1
PhaseShift<double>/AVX2/6                          5834 ns         5834 ns       117535
PhaseShift<double>/AVX2/8                          8271 ns         8271 ns        85996
PhaseShift<double>/AVX2/10                        17459 ns        17459 ns        41176
PhaseShift<double>/AVX2/12                        59315 ns        59314 ns        11999
PhaseShift<double>/AVX2/14                       222490 ns       222487 ns         3131
PhaseShift<double>/AVX2/16                       970037 ns       970028 ns          716
PhaseShift<double>/AVX2/18                      4819412 ns      4819379 ns          140
PhaseShift<double>/AVX2/20                     35432839 ns     35431634 ns           17
PhaseShift<double>/AVX2/22                    213360639 ns    213359303 ns            3
PhaseShift<double>/AVX2/24                    872861780 ns    872666673 ns            1
S<double>/AVX2/6                                   4549 ns         4549 ns       153735
S<double>/AVX2/8                                   6854 ns         6853 ns        99548
S<double>/AVX2/10                                 14830 ns        14830 ns        46682
S<double>/AVX2/12                                 51505 ns        51504 ns        13634
S<double>/AVX2/14                                185959 ns       185942 ns         3798
S<double>/AVX2/16                               1003788 ns      1003681 ns          758
S<double>/AVX2/18                               5137810 ns      5137354 ns          100
S<double>/AVX2/20                              31323468 ns     31320015 ns           22
S<double>/AVX2/22                             203126920 ns    203114502 ns            3
S<double>/AVX2/24                             915579747 ns    915439184 ns            1
IsingYY<double>/AVX2/6                             6191 ns         6190 ns       114000
IsingYY<double>/AVX2/8                             9471 ns         9470 ns        75158
IsingYY<double>/AVX2/10                           22646 ns        22645 ns        30765
IsingYY<double>/AVX2/12                           81213 ns        81207 ns         8851
IsingYY<double>/AVX2/14                          303382 ns       303331 ns         2300
IsingYY<double>/AVX2/16                         1316513 ns      1316499 ns          534
IsingYY<double>/AVX2/18                         7199011 ns      7197784 ns           99
IsingYY<double>/AVX2/20                        47505279 ns     47495568 ns           15
IsingYY<double>/AVX2/22                       316905998 ns    316836555 ns            2
IsingYY<double>/AVX2/24                      1273066180 ns   1272948872 ns            1
Hadamard<double>/AVX2/6                            4821 ns         4821 ns       145269
Hadamard<double>/AVX2/8                            7705 ns         7704 ns        92555
Hadamard<double>/AVX2/10                          19174 ns        19172 ns        36469
Hadamard<double>/AVX2/12                          67273 ns        67269 ns        10347
Hadamard<double>/AVX2/14                         259047 ns       258995 ns         2731
Hadamard<double>/AVX2/16                        1408059 ns      1407952 ns          554
Hadamard<double>/AVX2/18                        8426058 ns      8424866 ns           83
Hadamard<double>/AVX2/20                       50883180 ns     50877903 ns           11
Hadamard<double>/AVX2/22                      313432347 ns    313380623 ns            2
Hadamard<double>/AVX2/24                     1357582146 ns   1357306976 ns            1
Rot<double>/AVX2/6                                10591 ns        10590 ns        66588
Rot<double>/AVX2/8                                15222 ns        15219 ns        46638
Rot<double>/AVX2/10                               32429 ns        32424 ns        21566
Rot<double>/AVX2/12                              110931 ns       110920 ns         6222
Rot<double>/AVX2/14                              408013 ns       407931 ns         1667
Rot<double>/AVX2/16                             1679882 ns      1679672 ns          404
Rot<double>/AVX2/18                             7904044 ns      7902532 ns           89
Rot<double>/AVX2/20                            46186105 ns     46174601 ns           13
Rot<double>/AVX2/22                           314389497 ns    314374401 ns            2
Rot<double>/AVX2/24                          1263908722 ns   1263717053 ns            1
RZ<double>/AVX2/6                                  5940 ns         5940 ns       119604
RZ<double>/AVX2/8                                  9131 ns         9131 ns        74466
RZ<double>/AVX2/10                                22742 ns        22742 ns        29974
RZ<double>/AVX2/12                                82136 ns        82114 ns         8619
RZ<double>/AVX2/14                               310893 ns       310872 ns         2269
RZ<double>/AVX2/16                              1368512 ns      1368374 ns          517
RZ<double>/AVX2/18                              6894088 ns      6893591 ns          102
RZ<double>/AVX2/20                             41345517 ns     41338840 ns           18
RZ<double>/AVX2/22                            299069147 ns    298974151 ns            3
RZ<double>/AVX2/24                           1307502249 ns   1307308251 ns            1
RY<double>/AVX2/6                                  5817 ns         5816 ns       119830
RY<double>/AVX2/8                                  8968 ns         8966 ns        76828
RY<double>/AVX2/10                                20757 ns        20756 ns        33315
RY<double>/AVX2/12                                71982 ns        71977 ns         9837
