```
$docker container run -it --rm 515ef2898ccc /opt/install/bin/bench_kernels
2023-01-04T05:22:41+00:00
Running /opt/install/bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 0.62, 0.58, 0.72
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
Hadamard<double>/AVX512/14                       278434 ns       278391 ns         2526
Hadamard<double>/AVX512/16                      1372941 ns      1372860 ns          513
Hadamard<double>/AVX512/18                      8065888 ns      8064956 ns           83
Hadamard<double>/AVX512/20                     38963449 ns     38955624 ns           18
Hadamard<double>/AVX512/22                    252360755 ns    252287282 ns            3
Hadamard<double>/AVX512/24                   1077840438 ns   1077723040 ns            1
S<double>/AVX512/6                                 4588 ns         4587 ns       152050
S<double>/AVX512/8                                 9259 ns         9258 ns        75672
S<double>/AVX512/10                               15683 ns        15682 ns        43215
S<double>/AVX512/12                               46976 ns        46975 ns        14512
S<double>/AVX512/14                              172449 ns       172444 ns         4222
S<double>/AVX512/16                              576453 ns       576398 ns         1203
S<double>/AVX512/18                             4329501 ns      4329057 ns          173
S<double>/AVX512/20                            20802240 ns     20800546 ns           31
S<double>/AVX512/22                           175179225 ns    175169960 ns            4
S<double>/AVX512/24                           772412261 ns    772375478 ns            1
IsingYY<double>/AVX512/6                           5725 ns         5725 ns       121882
IsingYY<double>/AVX512/8                          12036 ns        12034 ns        58079
IsingYY<double>/AVX512/10                         23349 ns        23349 ns        30266
IsingYY<double>/AVX512/12                         77251 ns        77248 ns         8803
IsingYY<double>/AVX512/14                        281774 ns       281751 ns         2447
IsingYY<double>/AVX512/16                       1375741 ns      1375670 ns          513
IsingYY<double>/AVX512/18                       8263550 ns      8261957 ns           81
IsingYY<double>/AVX512/20                      39297339 ns     39290899 ns           18
IsingYY<double>/AVX512/22                     256801368 ns    256768181 ns            3
IsingYY<double>/AVX512/24                    1075177876 ns   1074978601 ns            1
RZ<double>/AVX512/6                                5535 ns         5535 ns       127525
RZ<double>/AVX512/8                               12058 ns        12058 ns        57635
RZ<double>/AVX512/10                              24427 ns        24426 ns        28610
RZ<double>/AVX512/12                              77739 ns        77733 ns         8826
RZ<double>/AVX512/14                             290220 ns       290173 ns         2399
RZ<double>/AVX512/16                            1415980 ns      1415855 ns          499
RZ<double>/AVX512/18                            8190829 ns      8189633 ns           83
RZ<double>/AVX512/20                           40523137 ns     40518276 ns           14
RZ<double>/AVX512/22                          258380414 ns    258326805 ns            3
RZ<double>/AVX512/24                         1095278017 ns   1095207053 ns            1
Rot<double>/AVX512/6                              16614 ns        16611 ns        42145
Rot<double>/AVX512/8                              21345 ns        21343 ns        32219
Rot<double>/AVX512/10                             39824 ns        39819 ns        17251
Rot<double>/AVX512/12                            114929 ns       114903 ns         6107
Rot<double>/AVX512/14                            406225 ns       406186 ns         1732
Rot<double>/AVX512/16                           1759140 ns      1759072 ns          403
Rot<double>/AVX512/18                           8463536 ns      8463119 ns           80
Rot<double>/AVX512/20                          41744194 ns     41731865 ns           17
Rot<double>/AVX512/22                         262119984 ns    262096481 ns            3
Rot<double>/AVX512/24                        1106987515 ns   1106885638 ns            1
RX<double>/AVX512/6                                6327 ns         6327 ns       110957
RX<double>/AVX512/8                               11414 ns        11413 ns        61522
RX<double>/AVX512/10                              22369 ns        22368 ns        30567
RX<double>/AVX512/12                              75808 ns        75806 ns         9292
RX<double>/AVX512/14                             278926 ns       278921 ns         2516
RX<double>/AVX512/16                            1395537 ns      1395458 ns          505
RX<double>/AVX512/18                            8020787 ns      8020084 ns           84
RX<double>/AVX512/20                           38650557 ns     38645187 ns           18
RX<double>/AVX512/22                          249921759 ns    249895771 ns            3
RX<double>/AVX512/24                         1077383123 ns   1077177249 ns            1
RY<double>/AVX512/6                                8803 ns         8801 ns        79999
RY<double>/AVX512/8                               11165 ns        11164 ns        61866
RY<double>/AVX512/10                              20617 ns        20615 ns        34174
RY<double>/AVX512/12                              74352 ns        74341 ns         9393
RY<double>/AVX512/14                             277518 ns       277479 ns         2512
RY<double>/AVX512/16                            1366869 ns      1366734 ns          510
RY<double>/AVX512/18                            8089909 ns      8087861 ns           85
RY<double>/AVX512/20                           38521047 ns     38519744 ns           18
RY<double>/AVX512/22                          250188253 ns    250170926 ns            3
RY<double>/AVX512/24                         1055810764 ns   1055604632 ns            1
CZ<double>/AVX512/6                                4528 ns         4528 ns       155058
CZ<double>/AVX512/8                                8617 ns         8617 ns       129598
CZ<double>/AVX512/10                              13814 ns        13813 ns        87472
CZ<double>/AVX512/12                              35996 ns        35994 ns        19933
CZ<double>/AVX512/14                             123979 ns       123971 ns         5984
CZ<double>/AVX512/16                             590121 ns       590084 ns         1358
CZ<double>/AVX512/18                            2473444 ns      2473211 ns          260
CZ<double>/AVX512/20                           16002429 ns     16001485 ns           34
CZ<double>/AVX512/22                          132024833 ns    131997379 ns            6
CZ<double>/AVX512/24                          529810184 ns    529750275 ns            2
SWAP<double>/AVX512/6                              4934 ns         4933 ns       143137
SWAP<double>/AVX512/8                              6096 ns         6095 ns       114855
SWAP<double>/AVX512/10                            11236 ns        11235 ns        66161
SWAP<double>/AVX512/12                            28983 ns        28981 ns        22263
SWAP<double>/AVX512/14                           111328 ns       111311 ns         6160
SWAP<double>/AVX512/16                           581578 ns       581554 ns         1276
SWAP<double>/AVX512/18                          3870055 ns      3870063 ns          162
SWAP<double>/AVX512/20                         24340030 ns     24337965 ns           27
SWAP<double>/AVX512/22                        176203346 ns    176181817 ns            4
SWAP<double>/AVX512/24                        775816472 ns    775752346 ns            1
CNOT<double>/AVX512/6                              4698 ns         4698 ns       151084
CNOT<double>/AVX512/8                              5588 ns         5588 ns       121718
CNOT<double>/AVX512/10                             9545 ns         9544 ns        70954
CNOT<double>/AVX512/12                            30657 ns        30654 ns        23987
CNOT<double>/AVX512/14                           105367 ns       105351 ns         6401
CNOT<double>/AVX512/16                           548764 ns       548700 ns         1391
CNOT<double>/AVX512/18                          3770508 ns      3770055 ns          180
CNOT<double>/AVX512/20                         21510383 ns     21510476 ns           31
CNOT<double>/AVX512/22                        170298729 ns    170294014 ns            4
CNOT<double>/AVX512/24                        649921559 ns    649870795 ns            1
IsingZZ<double>/AVX512/6                           5794 ns         5794 ns       119087
IsingZZ<double>/AVX512/8                          12003 ns        12003 ns        58058
IsingZZ<double>/AVX512/10                         23397 ns        23396 ns        28171
IsingZZ<double>/AVX512/12                         76517 ns        76508 ns         8920
IsingZZ<double>/AVX512/14                        282392 ns       282346 ns         2480
IsingZZ<double>/AVX512/16                       1371021 ns      1370823 ns          513
IsingZZ<double>/AVX512/18                       8138117 ns      8136107 ns           83
IsingZZ<double>/AVX512/20                      39491853 ns     39487318 ns           18
IsingZZ<double>/AVX512/22                     254180795 ns    254148198 ns            3
IsingZZ<double>/AVX512/24                    1066781977 ns   1066742514 ns            1
IsingXX<double>/AVX512/6                           5722 ns         5722 ns       122019
IsingXX<double>/AVX512/8                          11876 ns        11875 ns        57739
IsingXX<double>/AVX512/10                         23010 ns        23010 ns        30492
IsingXX<double>/AVX512/12                         76906 ns        76901 ns         8808
IsingXX<double>/AVX512/14                        281587 ns       281574 ns         2479
IsingXX<double>/AVX512/16                       1354259 ns      1354075 ns          518
IsingXX<double>/AVX512/18                       8134429 ns      8133363 ns           85
IsingXX<double>/AVX512/20                      39186474 ns     39179268 ns           18
IsingXX<double>/AVX512/22                     251498951 ns    251480542 ns            3
IsingXX<double>/AVX512/24                    1081967672 ns   1081774040 ns            1
PhaseShift<double>/AVX512/6                        5493 ns         5493 ns       127059
PhaseShift<double>/AVX512/8                       11209 ns        11208 ns        63301
PhaseShift<double>/AVX512/10                      19053 ns        19051 ns        35943
PhaseShift<double>/AVX512/12                      55422 ns        55418 ns        12928
PhaseShift<double>/AVX512/14                     187312 ns       187278 ns         3354
PhaseShift<double>/AVX512/16                     959435 ns       959362 ns          732
PhaseShift<double>/AVX512/18                    4902691 ns      4901999 ns          131
PhaseShift<double>/AVX512/20                   25718093 ns     25715447 ns           28
PhaseShift<double>/AVX512/22                  164020272 ns    164007860 ns            4
PhaseShift<double>/AVX512/24                  731796723 ns    731709334 ns            1
SingleQubitOp<double>/AVX512/6/1                   7444 ns         7443 ns        96912
SingleQubitOp<double>/AVX512/8/1                  11724 ns        11723 ns        59331
SingleQubitOp<double>/AVX512/10/1                 29751 ns        29748 ns        23887
SingleQubitOp<double>/AVX512/12/1                102759 ns       102736 ns         6820
SingleQubitOp<double>/AVX512/14/1                391041 ns       390994 ns         1802
SingleQubitOp<double>/AVX512/16/1               1754576 ns      1754268 ns          402
SingleQubitOp<double>/AVX512/18/1               8559536 ns      8558727 ns           80
SingleQubitOp<double>/AVX512/20/1              40645710 ns     40638961 ns           17
SingleQubitOp<double>/AVX512/22/1             254410842 ns    254370690 ns            3
SingleQubitOp<double>/AVX512/24/1            1078927560 ns   1078757988 ns            1
GeneratorRZ<double>/AVX2/6                         4990 ns         4989 ns       140613
GeneratorRZ<double>/AVX2/8                         6889 ns         6889 ns       102283
GeneratorRZ<double>/AVX2/10                       13816 ns        13816 ns        50902
GeneratorRZ<double>/AVX2/12                       45212 ns        45209 ns        16109
GeneratorRZ<double>/AVX2/14                      166196 ns       166174 ns         4220
GeneratorRZ<double>/AVX2/16                      792726 ns       792623 ns          827
GeneratorRZ<double>/AVX2/18                     4512787 ns      4512209 ns          159
GeneratorRZ<double>/AVX2/20                    25641710 ns     25639148 ns           28
GeneratorRZ<double>/AVX2/22                   182101572 ns    182086206 ns            4
GeneratorRZ<double>/AVX2/24                   745893884 ns    745850002 ns            1
GeneratorRY<double>/AVX2/6                         5082 ns         5082 ns       137795
GeneratorRY<double>/AVX2/8                         8507 ns         8506 ns        83359
GeneratorRY<double>/AVX2/10                       21718 ns        21718 ns        32021
GeneratorRY<double>/AVX2/12                       74975 ns        74968 ns         9287
GeneratorRY<double>/AVX2/14                      289920 ns       289890 ns         2499
GeneratorRY<double>/AVX2/16                     1250794 ns      1250692 ns          548
GeneratorRY<double>/AVX2/18                     6583783 ns      6582871 ns          102
GeneratorRY<double>/AVX2/20                    34191716 ns     34189190 ns           20
GeneratorRY<double>/AVX2/22                   237598990 ns    237577234 ns            3
GeneratorRY<double>/AVX2/24                  1008900983 ns   1008838018 ns            1
GeneratorRX<double>/AVX2/6                         4692 ns         4692 ns       149498
GeneratorRX<double>/AVX2/8                         6919 ns         6919 ns       101581
GeneratorRX<double>/AVX2/10                       16041 ns        16041 ns        43003
GeneratorRX<double>/AVX2/12                       52883 ns        52880 ns        13130
GeneratorRX<double>/AVX2/14                      201681 ns       201673 ns         3517
GeneratorRX<double>/AVX2/16                     1037822 ns      1037702 ns          669
GeneratorRX<double>/AVX2/18                     6414865 ns      6414232 ns          104
GeneratorRX<double>/AVX2/20                    33896052 ns     33892632 ns           20
GeneratorRX<double>/AVX2/22                   238640689 ns    238604920 ns            3
GeneratorRX<double>/AVX2/24                  1028966567 ns   1028843636 ns            1
PauliZ<double>/AVX2/6                              5197 ns         5197 ns       134560
PauliZ<double>/AVX2/8                              7099 ns         7099 ns        98320
PauliZ<double>/AVX2/10                            14347 ns        14345 ns        48257
PauliZ<double>/AVX2/12                            45776 ns        45772 ns        15152
PauliZ<double>/AVX2/14                           164293 ns       164283 ns         4264
PauliZ<double>/AVX2/16                           886994 ns       886973 ns          900
PauliZ<double>/AVX2/18                          4635037 ns      4634625 ns          150
PauliZ<double>/AVX2/20                         25411822 ns     25409625 ns           28
PauliZ<double>/AVX2/22                        185005590 ns    184984477 ns            4
PauliZ<double>/AVX2/24                        742829720 ns    742747589 ns            1
PauliY<double>/AVX2/6                              5416 ns         5415 ns       129455
PauliY<double>/AVX2/8                              8839 ns         8838 ns        78870
PauliY<double>/AVX2/10                            22237 ns        22235 ns        32142
PauliY<double>/AVX2/12                            74635 ns        74634 ns         9556
PauliY<double>/AVX2/14                           288104 ns       288105 ns         2479
PauliY<double>/AVX2/16                          1280231 ns      1280141 ns          553
PauliY<double>/AVX2/18                          6594895 ns      6594265 ns          102
PauliY<double>/AVX2/20                         33841415 ns     33838377 ns           20
PauliY<double>/AVX2/22                        247725139 ns    247708859 ns            3
PauliY<double>/AVX2/24                       1035843393 ns   1035693705 ns            1
PauliX<double>/AVX2/6                              4786 ns         4785 ns       146368
PauliX<double>/AVX2/8                              7002 ns         7001 ns        99346
PauliX<double>/AVX2/10                            16225 ns        16224 ns        42854
PauliX<double>/AVX2/12                            53227 ns        53223 ns        12704
PauliX<double>/AVX2/14                           201925 ns       201894 ns         3463
PauliX<double>/AVX2/16                          1062005 ns      1061837 ns          656
PauliX<double>/AVX2/18                          6442795 ns      6442629 ns          104
PauliX<double>/AVX2/20                         33904991 ns     33901834 ns           20
PauliX<double>/AVX2/22                        239305001 ns    239286548 ns            3
PauliX<double>/AVX2/24                       1029205836 ns   1029119502 ns            1
PhaseShift<double>/AVX2/6                          6334 ns         6333 ns       109435
PhaseShift<double>/AVX2/8                          8682 ns         8681 ns        82133
PhaseShift<double>/AVX2/10                        17450 ns        17450 ns        40071
PhaseShift<double>/AVX2/12                        57439 ns        57436 ns        12273
PhaseShift<double>/AVX2/14                       206101 ns       206101 ns         3311
PhaseShift<double>/AVX2/16                       957145 ns       957026 ns          704
PhaseShift<double>/AVX2/18                      5032953 ns      5032090 ns          100
PhaseShift<double>/AVX2/20                     27700955 ns     27697475 ns           25
PhaseShift<double>/AVX2/22                    187840664 ns    187819820 ns            4
PhaseShift<double>/AVX2/24                    725575808 ns    725521001 ns            1
S<double>/AVX2/6                                   5074 ns         5073 ns       136831
S<double>/AVX2/8                                   7646 ns         7646 ns        90794
S<double>/AVX2/10                                 16700 ns        16699 ns        41387
S<double>/AVX2/12                                 53922 ns        53919 ns        13113
S<double>/AVX2/14                                198511 ns       198499 ns         3528
S<double>/AVX2/16                               1025939 ns      1025826 ns          826
S<double>/AVX2/18                               4589112 ns      4588498 ns          157
S<double>/AVX2/20                              25216614 ns     25213256 ns           27
S<double>/AVX2/22                             190041262 ns    190019585 ns            4
S<double>/AVX2/24                             784424471 ns    784407742 ns            1
IsingYY<double>/AVX2/6                             6666 ns         6665 ns       105052
IsingYY<double>/AVX2/8                             9929 ns         9929 ns        69696
IsingYY<double>/AVX2/10                           22908 ns        22906 ns        30578
IsingYY<double>/AVX2/12                           80007 ns        80004 ns         8910
IsingYY<double>/AVX2/14                          296525 ns       296507 ns         2357
IsingYY<double>/AVX2/16                         1301943 ns      1301872 ns          531
IsingYY<double>/AVX2/18                         6894871 ns      6893811 ns           98
IsingYY<double>/AVX2/20                        35993549 ns     35990504 ns           19
IsingYY<double>/AVX2/22                       255068768 ns    255025047 ns            3
IsingYY<double>/AVX2/24                      1072491501 ns   1072313395 ns            1
Hadamard<double>/AVX2/6                            5420 ns         5420 ns       129451
Hadamard<double>/AVX2/8                            8047 ns         8046 ns        86978
Hadamard<double>/AVX2/10                          18997 ns        18996 ns        36697
Hadamard<double>/AVX2/12                          65020 ns        65017 ns        10462
Hadamard<double>/AVX2/14                         246462 ns       246436 ns         2872
Hadamard<double>/AVX2/16                        1173939 ns      1173774 ns          541
Hadamard<double>/AVX2/18                        6756018 ns      6754688 ns          102
Hadamard<double>/AVX2/20                       34967246 ns     34964295 ns           19
Hadamard<double>/AVX2/22                      241727748 ns    241709318 ns            3
Hadamard<double>/AVX2/24                     1036823379 ns   1036681235 ns            1
Rot<double>/AVX2/6                                10884 ns        10882 ns        63616
Rot<double>/AVX2/8                                15549 ns        15548 ns        44894
Rot<double>/AVX2/10                               32473 ns        32468 ns        21589
Rot<double>/AVX2/12                              109241 ns       109235 ns         6407
Rot<double>/AVX2/14                              410517 ns       410475 ns         1724
Rot<double>/AVX2/16                             1707184 ns      1707005 ns          419
Rot<double>/AVX2/18                             7616624 ns      7615389 ns           88
Rot<double>/AVX2/20                            39291656 ns     39281609 ns           17
Rot<double>/AVX2/22                           261723711 ns    261688912 ns            3
Rot<double>/AVX2/24                          1058561243 ns   1058455520 ns            1
RZ<double>/AVX2/6                                  6371 ns         6371 ns       110172
RZ<double>/AVX2/8                                  9611 ns         9611 ns        72892
RZ<double>/AVX2/10                                22353 ns        22351 ns        30703
RZ<double>/AVX2/12                                78755 ns        78751 ns         8668
RZ<double>/AVX2/14                               297454 ns       297413 ns         2304
RZ<double>/AVX2/16                              1320685 ns      1320525 ns          530
RZ<double>/AVX2/18                              6717129 ns      6715882 ns          100
RZ<double>/AVX2/20                             34708529 ns     34704594 ns           19
RZ<double>/AVX2/22                            234057821 ns    234040839 ns            3
RZ<double>/AVX2/24                           1001670124 ns   1001502524 ns            1
RY<double>/AVX2/6                                  6247 ns         6247 ns       113471
RY<double>/AVX2/8                                  8983 ns         8982 ns        79099
RY<double>/AVX2/10                                19855 ns        19852 ns        35568
RY<double>/AVX2/12                                69011 ns        69008 ns        10351
RY<double>/AVX2/14                               253751 ns       253729 ns         2780
RY<double>/AVX2/16                              1185627 ns      1185418 ns          592
RY<double>/AVX2/18                              6474900 ns      6473623 ns          102
RY<double>/AVX2/20                             33792148 ns     33787312 ns           20
RY<double>/AVX2/22                            233788091 ns    233764026 ns            3
RY<double>/AVX2/24                            997392995 ns    997308865 ns            1
RX<double>/AVX2/6                                  6400 ns         6400 ns       108694
RX<double>/AVX2/8                                  9628 ns         9628 ns        73928
RX<double>/AVX2/10                                22484 ns        22483 ns        31639
RX<double>/AVX2/12                                78576 ns        78569 ns         8970
RX<double>/AVX2/14                               293744 ns       293706 ns         2352
RX<double>/AVX2/16                              1350355 ns      1350175 ns          525
RX<double>/AVX2/18                              6694745 ns      6694621 ns          100
RX<double>/AVX2/20                             34572818 ns     34565610 ns           19
RX<double>/AVX2/22                            239276876 ns    239238139 ns            3
RX<double>/AVX2/24                           1036238866 ns   1036041640 ns            1
SWAP<double>/AVX2/6                                5368 ns         5368 ns       130664
SWAP<double>/AVX2/8                                7198 ns         7197 ns       101477
SWAP<double>/AVX2/10                              14321 ns        14320 ns        48092
SWAP<double>/AVX2/12                              44825 ns        44820 ns        16812
SWAP<double>/AVX2/14                             173364 ns       173344 ns         4248
SWAP<double>/AVX2/16                             794495 ns       794432 ns          949
SWAP<double>/AVX2/18                            4290950 ns      4290367 ns          149
SWAP<double>/AVX2/20                           27066881 ns     27063239 ns           27
SWAP<double>/AVX2/22                          188974740 ns    188954098 ns            4
SWAP<double>/AVX2/24                          781506030 ns    781379217 ns            1
CZ<double>/AVX2/6                                  4967 ns         4966 ns       140667
CZ<double>/AVX2/8                                  6255 ns         6254 ns       112776
CZ<double>/AVX2/10                                11037 ns        11036 ns        64254
CZ<double>/AVX2/12                                32254 ns        32252 ns        21120
CZ<double>/AVX2/14                               111563 ns       111550 ns         6043
CZ<double>/AVX2/16                               569170 ns       569103 ns         1287
CZ<double>/AVX2/18                              3149884 ns      3149268 ns          237
CZ<double>/AVX2/20                             17022242 ns     17021842 ns           36
CZ<double>/AVX2/22                            141515348 ns    141499363 ns            5
CZ<double>/AVX2/24                            515085209 ns    514955638 ns            1
CNOT<double>/AVX2/6                                4673 ns         4672 ns       150894
CNOT<double>/AVX2/8                                6260 ns         6259 ns       109453
CNOT<double>/AVX2/10                              12783 ns        12782 ns        53688
CNOT<double>/AVX2/12                              37931 ns        37929 ns        17895
CNOT<double>/AVX2/14                             137704 ns       137694 ns         4664
CNOT<double>/AVX2/16                             749719 ns       749645 ns          997
CNOT<double>/AVX2/18                            4217554 ns      4217149 ns          170
CNOT<double>/AVX2/20                           24617861 ns     24617107 ns           28
CNOT<double>/AVX2/22                          175399651 ns    175384831 ns            4
CNOT<double>/AVX2/24                          703000696 ns    702857585 ns            1
IsingZZ<double>/AVX2/6                             6702 ns         6701 ns       103532
IsingZZ<double>/AVX2/8                            10245 ns        10244 ns        69139
IsingZZ<double>/AVX2/10                           23911 ns        23909 ns        28935
IsingZZ<double>/AVX2/12                           81226 ns        81220 ns         8680
IsingZZ<double>/AVX2/14                          298636 ns       298602 ns         2344
IsingZZ<double>/AVX2/16                         1337419 ns      1337236 ns          539
IsingZZ<double>/AVX2/18                         6870249 ns      6869142 ns           98
IsingZZ<double>/AVX2/20                        35376113 ns     35372961 ns           19
IsingZZ<double>/AVX2/22                       248893915 ns    248869267 ns            3
IsingZZ<double>/AVX2/24                      1057226166 ns   1057132597 ns            1
T<double>/AVX2/6                                   5415 ns         5415 ns       127465
T<double>/AVX2/8                                   7775 ns         7775 ns        91528
T<double>/AVX2/10                                 16497 ns        16497 ns        40851
T<double>/AVX2/12                                 57889 ns        57888 ns        10238
T<double>/AVX2/14                                216323 ns       216292 ns         3259
T<double>/AVX2/16                                955569 ns       955447 ns          750
T<double>/AVX2/18                               4499260 ns      4498681 ns          141
T<double>/AVX2/20                              25118337 ns     25112740 ns           27
T<double>/AVX2/22                             174650779 ns    174636612 ns            4
T<double>/AVX2/24                             753045635 ns    753017329 ns            1
IsingXX<double>/AVX2/6                             6165 ns         6165 ns       111997
IsingXX<double>/AVX2/8                             9481 ns         9480 ns        74732
IsingXX<double>/AVX2/10                           22272 ns        22270 ns        31514
IsingXX<double>/AVX2/12                           77209 ns        77202 ns         8936
IsingXX<double>/AVX2/14                          295716 ns       295697 ns         2384
IsingXX<double>/AVX2/16                         1291058 ns      1290966 ns          537
IsingXX<double>/AVX2/18                         6739103 ns      6738425 ns           98
IsingXX<double>/AVX2/20                        35344341 ns     35339806 ns           19
IsingXX<double>/AVX2/22                       240099329 ns    240095495 ns            3
IsingXX<double>/AVX2/24                      1026382247 ns   1026189273 ns            1
SingleQubitOp<double>/AVX2/6/1                     5129 ns         5129 ns       136684
SingleQubitOp<double>/AVX2/8/1                     9356 ns         9355 ns        74878
SingleQubitOp<double>/AVX2/10/1                   26580 ns        26578 ns        26564
SingleQubitOp<double>/AVX2/12/1                  101387 ns       101376 ns         6931
SingleQubitOp<double>/AVX2/14/1                  399251 ns       399217 ns         1768
SingleQubitOp<double>/AVX2/16/1                 1703631 ns      1703503 ns          417
SingleQubitOp<double>/AVX2/18/1                 7421663 ns      7420729 ns           91
SingleQubitOp<double>/AVX2/20/1                39222449 ns     39216373 ns           18
SingleQubitOp<double>/AVX2/22/1               252153551 ns    252103931 ns            3
SingleQubitOp<double>/AVX2/24/1              1085800380 ns   1085669607 ns            1
GeneratorDoubleExcitationMinus<double>/PI/6       18157 ns        18156 ns        38744
GeneratorDoubleExcitationMinus<double>/PI/8       26165 ns        26165 ns        27031
GeneratorDoubleExcitationMinus<double>/PI/10      47751 ns        47749 ns        14589
GeneratorDoubleExcitationMinus<double>/PI/12     133314 ns       133305 ns         5252
GeneratorDoubleExcitationMinus<double>/PI/14     434642 ns       434589 ns         1611
GeneratorDoubleExcitationMinus<double>/PI/16    1694152 ns      1693970 ns          408
GeneratorDoubleExcitationMinus<double>/PI/18    6988774 ns      6988109 ns           96
GeneratorDoubleExcitationMinus<double>/PI/20   35086315 ns     35083243 ns           21
GeneratorDoubleExcitationMinus<double>/PI/22  187247545 ns    187219818 ns            4
GeneratorDoubleExcitationMinus<double>/PI/24  705866832 ns    705837572 ns            1
GeneratorDoubleExcitationPlus<double>/PI/6        23332 ns        23331 ns        29830
GeneratorDoubleExcitationPlus<double>/PI/8        47197 ns        47195 ns        14805
GeneratorDoubleExcitationPlus<double>/PI/10      131421 ns       131410 ns         5195
GeneratorDoubleExcitationPlus<double>/PI/12      469366 ns       469337 ns         1485
GeneratorDoubleExcitationPlus<double>/PI/14     1769457 ns      1769297 ns          389
GeneratorDoubleExcitationPlus<double>/PI/16     7405682 ns      7405111 ns           97
GeneratorDoubleExcitationPlus<double>/PI/18    29491703 ns     29487631 ns           24
GeneratorDoubleExcitationPlus<double>/PI/20   131702983 ns    131688133 ns            5
GeneratorDoubleExcitationPlus<double>/PI/22   571981426 ns    571825140 ns            1
GeneratorDoubleExcitationPlus<double>/PI/24  2258409265 ns   2258191064 ns            1
GeneratorIsingXY<double>/PI/6                     18573 ns        18570 ns        38208
GeneratorIsingXY<double>/PI/8                     31530 ns        31529 ns        22256
GeneratorIsingXY<double>/PI/10                    75730 ns        75720 ns         9220
GeneratorIsingXY<double>/PI/12                   221760 ns       221739 ns         3171
GeneratorIsingXY<double>/PI/14                   800274 ns       800194 ns          873
GeneratorIsingXY<double>/PI/16                  3281814 ns      3281696 ns          215
GeneratorIsingXY<double>/PI/18                 13293130 ns     13292640 ns           51
GeneratorIsingXY<double>/PI/20                 67023865 ns     67008293 ns            9
GeneratorIsingXY<double>/PI/22                350157968 ns    350105893 ns            2
GeneratorIsingXY<double>/PI/24               2175042890 ns   2174880070 ns            1
GeneratorIsingXX<double>/PI/6                     18870 ns        18869 ns        36828
GeneratorIsingXX<double>/PI/8                     33128 ns        33128 ns        21122
GeneratorIsingXX<double>/PI/10                    82288 ns        82282 ns         8546
GeneratorIsingXX<double>/PI/12                   247770 ns       247756 ns         2833
GeneratorIsingXX<double>/PI/14                   904677 ns       904516 ns          779
GeneratorIsingXX<double>/PI/16                  3575838 ns      3575376 ns          197
GeneratorIsingXX<double>/PI/18                 14399199 ns     14396767 ns           48
GeneratorIsingXX<double>/PI/20                 69476332 ns     69467642 ns           10
GeneratorIsingXX<double>/PI/22                345078711 ns    345021096 ns            2
GeneratorIsingXX<double>/PI/24               2167954141 ns   2167463792 ns            1
GeneratorIsingZZ<double>/PI/6                     18140 ns        18139 ns        38514
GeneratorIsingZZ<double>/PI/8                     30000 ns        29998 ns        23421
GeneratorIsingZZ<double>/PI/10                    68048 ns        68043 ns        10236
GeneratorIsingZZ<double>/PI/12                   192025 ns       192002 ns         3646
GeneratorIsingZZ<double>/PI/14                   682882 ns       682837 ns         1025
GeneratorIsingZZ<double>/PI/16                  2692688 ns      2692694 ns          260
GeneratorIsingZZ<double>/PI/18                 10906898 ns     10904959 ns           63
GeneratorIsingZZ<double>/PI/20                 49888091 ns     49880914 ns           12
GeneratorIsingZZ<double>/PI/22                266312265 ns    266257592 ns            3
GeneratorIsingZZ<double>/PI/24               1081952421 ns   1081880268 ns            1
GeneratorCRY<double>/PI/6                         18615 ns        18613 ns        37642
GeneratorCRY<double>/PI/8                         31466 ns        31464 ns        22350
GeneratorCRY<double>/PI/10                        74868 ns        74864 ns         9300
GeneratorCRY<double>/PI/12                       224283 ns       224257 ns         3114
GeneratorCRY<double>/PI/14                       803723 ns       803703 ns          865
GeneratorCRY<double>/PI/16                      3309420 ns      3308982 ns          208
GeneratorCRY<double>/PI/18                     14136873 ns     14135732 ns           48
GeneratorCRY<double>/PI/20                     69099842 ns     69093320 ns            9
GeneratorCRY<double>/PI/22                    363592773 ns    363563144 ns            2
GeneratorCRY<double>/PI/24                   1598789914 ns   1598602242 ns            1
GeneratorCRX<double>/PI/6                         18577 ns        18574 ns        37178
GeneratorCRX<double>/PI/8                         31557 ns        31554 ns        21840
GeneratorCRX<double>/PI/10                        75757 ns        75754 ns         9209
GeneratorCRX<double>/PI/12                       224105 ns       224095 ns         3110
GeneratorCRX<double>/PI/14                       827484 ns       827359 ns          829
GeneratorCRX<double>/PI/16                      3402031 ns      3401615 ns          202
GeneratorCRX<double>/PI/18                     13557446 ns     13555159 ns           49
GeneratorCRX<double>/PI/20                     69968701 ns     69957422 ns            9
GeneratorCRX<double>/PI/22                    389395162 ns    389298315 ns            2
