```
$ ./bin/bench_kernels
2023-01-04T06:35:37+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 0.52, 0.65, 1.03
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: Clang
Compiler::Version: 15.0.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
RZ<float>/LM/24                              1137793334 ns   1137744692 ns            1
Rot<float>/LM/6                                   14373 ns        14371 ns        48295
Rot<float>/LM/8                                   35582 ns        35577 ns        19761
Rot<float>/LM/10                                 119019 ns       119016 ns         5879
Rot<float>/LM/12                                 454598 ns       454583 ns         1540
Rot<float>/LM/14                                1768086 ns      1767956 ns          395
Rot<float>/LM/16                                6843197 ns      6843000 ns          102
Rot<float>/LM/18                               27765957 ns     27763373 ns           26
Rot<float>/LM/20                              111249349 ns    111236250 ns            6
Rot<float>/LM/22                              461952754 ns    461889202 ns            2
Rot<float>/LM/24                             1872849504 ns   1872616283 ns            1
SingleQubitOp<float>/LM/6/1                        9588 ns         9587 ns        74725
SingleQubitOp<float>/LM/8/1                       29473 ns        29471 ns        23670
SingleQubitOp<float>/LM/10/1                     109029 ns       109022 ns         6463
SingleQubitOp<float>/LM/12/1                     457638 ns       457602 ns         1535
SingleQubitOp<float>/LM/14/1                    1748775 ns      1748679 ns          403
SingleQubitOp<float>/LM/16/1                    6794846 ns      6794741 ns          103
SingleQubitOp<float>/LM/18/1                   27926739 ns     27923448 ns           25
SingleQubitOp<float>/LM/20/1                  109358431 ns    109340519 ns            6
SingleQubitOp<float>/LM/22/1                  465253598 ns    465199229 ns            2
SingleQubitOp<float>/LM/24/1                 1864075772 ns   1863848784 ns            1
TwoQubitOp<float>/LM/6/2                          15682 ns        15678 ns        44320
TwoQubitOp<float>/LM/8/2                          54696 ns        54694 ns        12774
TwoQubitOp<float>/LM/10/2                        210997 ns       210993 ns         3319
TwoQubitOp<float>/LM/12/2                        843295 ns       843126 ns          820
TwoQubitOp<float>/LM/14/2                       3362860 ns      3362426 ns          208
TwoQubitOp<float>/LM/16/2                      13606335 ns     13605703 ns           52
TwoQubitOp<float>/LM/18/2                      55227580 ns     55224236 ns           13
TwoQubitOp<float>/LM/20/2                     218438983 ns    218424897 ns            3
TwoQubitOp<float>/LM/22/2                     917272547 ns    917143540 ns            1
TwoQubitOp<float>/LM/24/2                    3626965821 ns   3626397930 ns            1
MultiQubitOp<float>/LM/6/3                        51673 ns        51666 ns        13614
MultiQubitOp<float>/LM/8/3                       193484 ns       193467 ns         3644
MultiQubitOp<float>/LM/10/3                      759916 ns       759900 ns          913
MultiQubitOp<float>/LM/12/3                     3021426 ns      3021305 ns          230
MultiQubitOp<float>/LM/14/3                    12117580 ns     12116191 ns           58
MultiQubitOp<float>/LM/16/3                    49170318 ns     49159516 ns           14
MultiQubitOp<float>/LM/18/3                   196207060 ns    196179454 ns            4
MultiQubitOp<float>/LM/20/3                   776802933 ns    776686823 ns            1
MultiQubitOp<float>/LM/22/3                  3207880788 ns   3207551670 ns            1
MultiQubitOp<float>/LM/24/3                  12892848287 ns   12890543010 ns            1
MultiQubitOp<float>/LM/6/4                        84310 ns        84295 ns         8324
MultiQubitOp<float>/LM/8/4                       327518 ns       327446 ns         2150
MultiQubitOp<float>/LM/10/4                     1308884 ns      1308720 ns          524
MultiQubitOp<float>/LM/12/4                     5174795 ns      5174181 ns          136
MultiQubitOp<float>/LM/14/4                    20608964 ns     20606332 ns           34
MultiQubitOp<float>/LM/16/4                    82137999 ns     82134435 ns            8
MultiQubitOp<float>/LM/18/4                   329831741 ns    329802210 ns            2
MultiQubitOp<float>/LM/20/4                  1324822236 ns   1324759173 ns            1
MultiQubitOp<float>/LM/22/4                  5485243076 ns   5484200062 ns            1
MultiQubitOp<float>/LM/24/4                  21911270572 ns   21906946875 ns            1
MultiQubitOp<float>/LM/6/5                       138757 ns       138745 ns         5012
MultiQubitOp<float>/LM/8/5                       548191 ns       548136 ns         1274
MultiQubitOp<float>/LM/10/5                     2159396 ns      2159279 ns          324
MultiQubitOp<float>/LM/12/5                     8637376 ns      8635011 ns           82
MultiQubitOp<float>/LM/14/5                    34466184 ns     34458815 ns           20
MultiQubitOp<float>/LM/16/5                   138209899 ns    138186749 ns            5
MultiQubitOp<float>/LM/18/5                   551060079 ns    551023148 ns            1
MultiQubitOp<float>/LM/20/5                  2226411281 ns   2226043602 ns            1
MultiQubitOp<float>/LM/22/5                  9149547201 ns   9148646268 ns            1
MultiQubitOp<float>/LM/24/5                  36676119469 ns   36670935713 ns            1
GeneratorRY<double>/AVX512/6                       3628 ns         3627 ns       191673
GeneratorRY<double>/AVX512/8                       8636 ns         8635 ns        80641
GeneratorRY<double>/AVX512/10                     20828 ns        20827 ns        32420
GeneratorRY<double>/AVX512/12                     78250 ns        78244 ns         8820
GeneratorRY<double>/AVX512/14                    289354 ns       289326 ns         2417
GeneratorRY<double>/AVX512/16                   1384186 ns      1384117 ns          518
GeneratorRY<double>/AVX512/18                   7436790 ns      7436087 ns          101
GeneratorRY<double>/AVX512/20                  37276548 ns     37273526 ns           18
GeneratorRY<double>/AVX512/22                 240611212 ns    240560007 ns            3
GeneratorRY<double>/AVX512/24                1042192385 ns   1041686285 ns            1
GeneratorRZ<double>/AVX512/6                       3580 ns         3580 ns       199438
GeneratorRZ<double>/AVX512/8                       4871 ns         4870 ns       142955
GeneratorRZ<double>/AVX512/10                     10867 ns        10866 ns        65761
GeneratorRZ<double>/AVX512/12                     56644 ns        56642 ns        11796
GeneratorRZ<double>/AVX512/14                    208858 ns       208836 ns         3243
GeneratorRZ<double>/AVX512/16                    899735 ns       899656 ns          689
GeneratorRZ<double>/AVX512/18                   5273091 ns      5272234 ns          153
GeneratorRZ<double>/AVX512/20                  26669333 ns     26666966 ns           29
GeneratorRZ<double>/AVX512/22                 161721280 ns    161703325 ns            4
GeneratorRZ<double>/AVX512/24                 699780950 ns    699719587 ns            1
GeneratorRX<double>/AVX512/6                       3626 ns         3626 ns       194271
GeneratorRX<double>/AVX512/8                       5234 ns         5234 ns       131535
GeneratorRX<double>/AVX512/10                     13432 ns        13431 ns        51985
GeneratorRX<double>/AVX512/12                     47704 ns        47702 ns        14546
GeneratorRX<double>/AVX512/14                    180959 ns       180955 ns         3882
GeneratorRX<double>/AVX512/16                    919609 ns       919545 ns          756
GeneratorRX<double>/AVX512/18                   6406402 ns      6405723 ns          109
GeneratorRX<double>/AVX512/20                  31514786 ns     31509387 ns           22
GeneratorRX<double>/AVX512/22                 233470650 ns    233454022 ns            3
GeneratorRX<double>/AVX512/24                 966900000 ns    966840533 ns            1
RY<double>/AVX512/6                                7420 ns         7419 ns        94545
RY<double>/AVX512/8                               10704 ns        10703 ns        66208
RY<double>/AVX512/10                              23535 ns        23533 ns        29120
RY<double>/AVX512/12                              77385 ns        77372 ns         8874
RY<double>/AVX512/14                             292444 ns       292407 ns         2377
RY<double>/AVX512/16                            1391625 ns      1391442 ns          500
RY<double>/AVX512/18                            8223355 ns      8221968 ns           85
RY<double>/AVX512/20                           38990912 ns     38979606 ns           17
RY<double>/AVX512/22                          250025559 ns    250026220 ns            3
RY<double>/AVX512/24                         1090252703 ns   1089789353 ns            1
RX<double>/AVX512/6                                7494 ns         7493 ns        93446
RX<double>/AVX512/8                               10807 ns        10807 ns        64910
RX<double>/AVX512/10                              24524 ns        24521 ns        28605
RX<double>/AVX512/12                              80380 ns        80367 ns         8818
RX<double>/AVX512/14                             298343 ns       298327 ns         2324
RX<double>/AVX512/16                            1428438 ns      1428394 ns          488
RX<double>/AVX512/18                            8348761 ns      8347506 ns           84
RX<double>/AVX512/20                           39072112 ns     39063350 ns           18
RX<double>/AVX512/22                          244377205 ns    244321922 ns            3
RX<double>/AVX512/24                         1040354788 ns   1040102949 ns            1
Rot<double>/AVX512/6                              15143 ns        15141 ns        47287
Rot<double>/AVX512/8                              20258 ns        20256 ns        34760
Rot<double>/AVX512/10                             40961 ns        40952 ns        17077
Rot<double>/AVX512/12                            122775 ns       122765 ns         5747
Rot<double>/AVX512/14                            439892 ns       439849 ns         1588
Rot<double>/AVX512/16                           1900159 ns      1899799 ns          372
Rot<double>/AVX512/18                           8990837 ns      8987749 ns           78
Rot<double>/AVX512/20                          42597793 ns     42588269 ns           13
Rot<double>/AVX512/22                         263618150 ns    263569820 ns            3
Rot<double>/AVX512/24                        1074398492 ns   1074064533 ns            1
RZ<double>/AVX512/6                                7341 ns         7340 ns        93265
RZ<double>/AVX512/8                               10976 ns        10975 ns        64625
RZ<double>/AVX512/10                              24900 ns        24898 ns        28647
RZ<double>/AVX512/12                              87890 ns        87872 ns         8179
RZ<double>/AVX512/14                             332953 ns       332900 ns         2102
RZ<double>/AVX512/16                            1522196 ns      1521984 ns          462
RZ<double>/AVX512/18                            8284528 ns      8283772 ns           85
RZ<double>/AVX512/20                           39559090 ns     39552493 ns           17
RZ<double>/AVX512/22                          249617716 ns    249583561 ns            3
RZ<double>/AVX512/24                         1088231811 ns   1087905846 ns            1
IsingXX<double>/AVX512/6                           8013 ns         8012 ns        87370
IsingXX<double>/AVX512/8                          11389 ns        11388 ns        61652
IsingXX<double>/AVX512/10                         25659 ns        25658 ns        27979
IsingXX<double>/AVX512/12                         85838 ns        85822 ns         8205
IsingXX<double>/AVX512/14                        319739 ns       319722 ns         2162
IsingXX<double>/AVX512/16                       1455716 ns      1455687 ns          482
IsingXX<double>/AVX512/18                       8531078 ns      8531088 ns           83
IsingXX<double>/AVX512/20                      39768802 ns     39766265 ns           17
IsingXX<double>/AVX512/22                     250150409 ns    250151084 ns            3
IsingXX<double>/AVX512/24                    1081214158 ns   1081111145 ns            1
PauliZ<double>/AVX512/6                            3717 ns         3717 ns       189234
PauliZ<double>/AVX512/8                            5061 ns         5061 ns       137091
PauliZ<double>/AVX512/10                          11096 ns        11095 ns        64017
PauliZ<double>/AVX512/12                          60888 ns        60883 ns        12132
PauliZ<double>/AVX512/14                         212060 ns       212028 ns         3159
PauliZ<double>/AVX512/16                         938572 ns       938517 ns          682
PauliZ<double>/AVX512/18                        4082331 ns      4081834 ns          148
PauliZ<double>/AVX512/20                       21214705 ns     21213849 ns           29
PauliZ<double>/AVX512/22                      174710656 ns    174685534 ns            4
PauliZ<double>/AVX512/24                      704074269 ns    703966885 ns            1
IsingZZ<double>/AVX512/6                           8234 ns         8233 ns        82043
IsingZZ<double>/AVX512/8                          11658 ns        11657 ns        59279
IsingZZ<double>/AVX512/10                         24948 ns        24945 ns        26587
IsingZZ<double>/AVX512/12                         86046 ns        86041 ns         8149
IsingZZ<double>/AVX512/14                        317136 ns       317120 ns         2169
IsingZZ<double>/AVX512/16                       1522827 ns      1522744 ns          481
IsingZZ<double>/AVX512/18                       8460280 ns      8458697 ns           81
IsingZZ<double>/AVX512/20                      39746787 ns     39741594 ns           17
IsingZZ<double>/AVX512/22                     250246019 ns    250220624 ns            3
IsingZZ<double>/AVX512/24                    1068975300 ns   1068905410 ns            1
T<double>/AVX512/6                                 3663 ns         3662 ns       193077
T<double>/AVX512/8                                 8210 ns         8210 ns        84510
T<double>/AVX512/10                               18067 ns        18063 ns        38358
T<double>/AVX512/12                               62647 ns        62632 ns        11308
T<double>/AVX512/14                              234356 ns       234299 ns         3042
T<double>/AVX512/16                             1023715 ns      1023644 ns          674
T<double>/AVX512/18                             4688108 ns      4687141 ns          152
T<double>/AVX512/20                            25485297 ns     25479961 ns           29
T<double>/AVX512/22                           181070493 ns    181047293 ns            4
T<double>/AVX512/24                           700029720 ns    699880168 ns            1
IsingYY<double>/AVX512/6                           8177 ns         8176 ns        86811
IsingYY<double>/AVX512/8                          11603 ns        11600 ns        60315
IsingYY<double>/AVX512/10                         25666 ns        25661 ns        26966
IsingYY<double>/AVX512/12                         86792 ns        86770 ns         8171
IsingYY<double>/AVX512/14                        322679 ns       322612 ns         2180
IsingYY<double>/AVX512/16                       1473338 ns      1473175 ns          476
IsingYY<double>/AVX512/18                       8468248 ns      8467504 ns           82
IsingYY<double>/AVX512/20                      39736333 ns     39723370 ns           17
IsingYY<double>/AVX512/22                     256024624 ns    256018746 ns            3
IsingYY<double>/AVX512/24                    1085966568 ns   1085930097 ns            1
S<double>/AVX512/6                                 3583 ns         3583 ns       198597
S<double>/AVX512/8                                 8079 ns         8079 ns        87348
S<double>/AVX512/10                               18036 ns        18034 ns        38814
S<double>/AVX512/12                               58452 ns        58448 ns        13991
S<double>/AVX512/14                              148897 ns       148884 ns         4375
S<double>/AVX512/16                              742940 ns       742852 ns         1088
S<double>/AVX512/18                             3764938 ns      3764454 ns          172
S<double>/AVX512/20                            24088633 ns     24084837 ns           29
S<double>/AVX512/22                           164900959 ns    164845813 ns            4
S<double>/AVX512/24                           689273689 ns    689095018 ns            1
CNOT<double>/AVX512/6                              3826 ns         3825 ns       176233
CNOT<double>/AVX512/8                              5046 ns         5045 ns       138831
CNOT<double>/AVX512/10                            10660 ns        10659 ns        69978
CNOT<double>/AVX512/12                            33959 ns        33955 ns        21943
CNOT<double>/AVX512/14                           105476 ns       105460 ns         6054
CNOT<double>/AVX512/16                           557129 ns       557086 ns         1194
CNOT<double>/AVX512/18                          4121157 ns      4120751 ns          183
CNOT<double>/AVX512/20                         21059981 ns     21058812 ns           30
CNOT<double>/AVX512/22                        166649030 ns    166615338 ns            4
CNOT<double>/AVX512/24                        691047346 ns    690853163 ns            1
SWAP<double>/AVX512/6                              4151 ns         4150 ns       171682
SWAP<double>/AVX512/8                              5650 ns         5650 ns       131293
SWAP<double>/AVX512/10                            10622 ns        10621 ns        61431
SWAP<double>/AVX512/12                            33472 ns        33469 ns        21255
SWAP<double>/AVX512/14                           113420 ns       113405 ns         5846
SWAP<double>/AVX512/16                           658480 ns       658425 ns         1179
SWAP<double>/AVX512/18                          4242618 ns      4241589 ns          160
SWAP<double>/AVX512/20                         25335192 ns     25329515 ns           26
SWAP<double>/AVX512/22                        162266740 ns    162196280 ns            4
SWAP<double>/AVX512/24                        751396803 ns    751297114 ns            1
PauliY<double>/AVX512/6                            4020 ns         4019 ns       174631
PauliY<double>/AVX512/8                            9482 ns         9479 ns        75828
PauliY<double>/AVX512/10                          22181 ns        22176 ns        32052
PauliY<double>/AVX512/12                          76591 ns        76570 ns         8525
PauliY<double>/AVX512/14                         286251 ns       286237 ns         2429
PauliY<double>/AVX512/16                        1365719 ns      1365720 ns          506
PauliY<double>/AVX512/18                        7353663 ns      7353405 ns           88
PauliY<double>/AVX512/20                       37634894 ns     37630368 ns           19
PauliY<double>/AVX512/22                      242764588 ns    242742560 ns            3
PauliY<double>/AVX512/24                     1032058258 ns   1031898655 ns            1
CZ<double>/AVX512/6                                3721 ns         3721 ns       187401
CZ<double>/AVX512/8                                4785 ns         4784 ns       143181
CZ<double>/AVX512/10                               9326 ns         9325 ns        77007
CZ<double>/AVX512/12                              44715 ns        44707 ns        26040
CZ<double>/AVX512/14                             157715 ns       157670 ns         4732
CZ<double>/AVX512/16                             651523 ns       651421 ns          975
CZ<double>/AVX512/18                            2539426 ns      2538904 ns          281
CZ<double>/AVX512/20                           16327883 ns     16326357 ns           42
CZ<double>/AVX512/22                          125313631 ns    125305702 ns            5
CZ<double>/AVX512/24                          519465441 ns    519442273 ns            1
PauliX<double>/AVX512/6                            3801 ns         3801 ns       184413
PauliX<double>/AVX512/8                            5455 ns         5455 ns       120831
PauliX<double>/AVX512/10                          13570 ns        13569 ns        52313
PauliX<double>/AVX512/12                          48668 ns        48666 ns        14506
PauliX<double>/AVX512/14                         183480 ns       183465 ns         3839
PauliX<double>/AVX512/16                         921901 ns       921835 ns          761
PauliX<double>/AVX512/18                        6424158 ns      6423694 ns          109
PauliX<double>/AVX512/20                       31708808 ns     31706263 ns           22
PauliX<double>/AVX512/22                      223668733 ns    223639314 ns            3
PauliX<double>/AVX512/24                      977239547 ns    977133889 ns            1
PhaseShift<double>/AVX512/6                        4616 ns         4616 ns       152320
PhaseShift<double>/AVX512/8                       10251 ns        10250 ns        68863
PhaseShift<double>/AVX512/10                      20875 ns        20874 ns        34206
PhaseShift<double>/AVX512/12                      63548 ns        63539 ns        11159
PhaseShift<double>/AVX512/14                     227629 ns       227594 ns         3015
PhaseShift<double>/AVX512/16                    1027229 ns      1027175 ns          678
PhaseShift<double>/AVX512/18                    4298452 ns      4297801 ns          166
PhaseShift<double>/AVX512/20                   23323994 ns     23321163 ns           29
PhaseShift<double>/AVX512/22                  168860466 ns    168825491 ns            4
PhaseShift<double>/AVX512/24                  728548959 ns    728376019 ns            1
Hadamard<double>/AVX512/6                          6172 ns         6171 ns       114975
Hadamard<double>/AVX512/8                          9175 ns         9172 ns        76300
Hadamard<double>/AVX512/10                        22228 ns        22227 ns        31809
Hadamard<double>/AVX512/12                        77736 ns        77723 ns         8617
Hadamard<double>/AVX512/14                       290431 ns       290407 ns         2352
Hadamard<double>/AVX512/16                      1388157 ns      1387994 ns          503
Hadamard<double>/AVX512/18                      8195497 ns      8194692 ns           85
Hadamard<double>/AVX512/20                     40534645 ns     40529441 ns           18
Hadamard<double>/AVX512/22                    247317539 ns    247261124 ns            3
Hadamard<double>/AVX512/24                   1059630753 ns   1059327979 ns            1
SingleQubitOp<double>/AVX512/6/1                   5746 ns         5745 ns       124027
SingleQubitOp<double>/AVX512/8/1                  10901 ns        10900 ns        64749
SingleQubitOp<double>/AVX512/10/1                 31123 ns        31121 ns        23226
SingleQubitOp<double>/AVX512/12/1                111516 ns       111502 ns         6342
SingleQubitOp<double>/AVX512/14/1                431346 ns       431290 ns         1605
SingleQubitOp<double>/AVX512/16/1               1854694 ns      1854417 ns          372
SingleQubitOp<double>/AVX512/18/1               8891124 ns      8889383 ns           78
SingleQubitOp<double>/AVX512/20/1              42301995 ns     42295980 ns           13
SingleQubitOp<double>/AVX512/22/1             274566798 ns    274498451 ns            3
SingleQubitOp<double>/AVX512/24/1            1092178693 ns   1092007059 ns            1
GeneratorRZ<double>/AVX2/6                         4134 ns         4134 ns       168486
GeneratorRZ<double>/AVX2/8                         6650 ns         6650 ns       106453
GeneratorRZ<double>/AVX2/10                       17026 ns        17025 ns        41072
GeneratorRZ<double>/AVX2/12                       61513 ns        61509 ns        11341
GeneratorRZ<double>/AVX2/14                      222215 ns       222187 ns         3046
GeneratorRZ<double>/AVX2/16                     1008966 ns      1008766 ns          671
GeneratorRZ<double>/AVX2/18                     5060821 ns      5060148 ns          138
GeneratorRZ<double>/AVX2/20                    26179725 ns     26174539 ns           24
GeneratorRZ<double>/AVX2/22                   181424485 ns    181353324 ns            4
GeneratorRZ<double>/AVX2/24                   809414549 ns    809283408 ns            1
GeneratorRY<double>/AVX2/6                         4197 ns         4197 ns       163396
GeneratorRY<double>/AVX2/8                         8139 ns         8138 ns        84979
GeneratorRY<double>/AVX2/10                       22788 ns        22787 ns        29097
GeneratorRY<double>/AVX2/12                       84903 ns        84895 ns         8197
GeneratorRY<double>/AVX2/14                      333980 ns       333931 ns         2129
GeneratorRY<double>/AVX2/16                     1455649 ns      1455519 ns          473
GeneratorRY<double>/AVX2/18                     6859427 ns      6857770 ns          104
GeneratorRY<double>/AVX2/20                    35824970 ns     35816585 ns           20
GeneratorRY<double>/AVX2/22                   238864097 ns    238826990 ns            3
GeneratorRY<double>/AVX2/24                  1017361507 ns   1017131760 ns            1
GeneratorRX<double>/AVX2/6                         3856 ns         3855 ns       183643
GeneratorRX<double>/AVX2/8                         6640 ns         6639 ns       105186
GeneratorRX<double>/AVX2/10                       18227 ns        18226 ns        37966
GeneratorRX<double>/AVX2/12                       64154 ns        64149 ns        11110
GeneratorRX<double>/AVX2/14                      236269 ns       236240 ns         2840
GeneratorRX<double>/AVX2/16                     1146276 ns      1145939 ns          617
GeneratorRX<double>/AVX2/18                     6443996 ns      6442858 ns          108
GeneratorRX<double>/AVX2/20                    33163086 ns     33152406 ns           20
GeneratorRX<double>/AVX2/22                   224907596 ns    224859264 ns            3
GeneratorRX<double>/AVX2/24                   999117013 ns    998842914 ns            1
RX<double>/AVX2/6                                  5488 ns         5487 ns       126890
RX<double>/AVX2/8                                  9362 ns         9361 ns        74613
RX<double>/AVX2/10                                25595 ns        25592 ns        28861
RX<double>/AVX2/12                                88845 ns        88828 ns         7816
RX<double>/AVX2/14                               477296 ns       477225 ns         1682
RX<double>/AVX2/16                              1613194 ns      1613026 ns          420
RX<double>/AVX2/18                              7006504 ns      7005575 ns           97
RX<double>/AVX2/20                             35482018 ns     35475874 ns           19
RX<double>/AVX2/22                            234677233 ns    234624258 ns            3
RX<double>/AVX2/24                           1046961550 ns   1046843413 ns            1
RY<double>/AVX2/6                                  5475 ns         5474 ns       129670
RY<double>/AVX2/8                                  8986 ns         8985 ns        77817
RY<double>/AVX2/10                                23730 ns        23728 ns        29594
RY<double>/AVX2/12                                82966 ns        82958 ns         8516
RY<double>/AVX2/14                               512549 ns       512461 ns         1303
RY<double>/AVX2/16                              1383344 ns      1383079 ns          505
RY<double>/AVX2/18                              6771523 ns      6770719 ns          103
RY<double>/AVX2/20                             34774922 ns     34764062 ns           20
RY<double>/AVX2/22                            235542505 ns    235251073 ns            3
RY<double>/AVX2/24                           1021761343 ns   1021629296 ns            1
RZ<double>/AVX2/6                                  5611 ns         5610 ns       123423
RZ<double>/AVX2/8                                  9777 ns         9777 ns        72677
RZ<double>/AVX2/10                                27295 ns        27294 ns        26817
RZ<double>/AVX2/12                                99961 ns        99954 ns         7436
RZ<double>/AVX2/14                               377502 ns       377466 ns         1946
RZ<double>/AVX2/16                              1607112 ns      1606970 ns          426
RZ<double>/AVX2/18                              7366128 ns      7364895 ns           95
RZ<double>/AVX2/20                             36855179 ns     36851078 ns           19
RZ<double>/AVX2/22                            235781473 ns    235698137 ns            3
RZ<double>/AVX2/24                           1053019594 ns   1052854485 ns            1
Rot<double>/AVX2/6                                10201 ns        10198 ns        69603
Rot<double>/AVX2/8                                15820 ns        15818 ns        44945
Rot<double>/AVX2/10                               36362 ns        36357 ns        19328
Rot<double>/AVX2/12                              125022 ns       125004 ns         5540
Rot<double>/AVX2/14                              471900 ns       471837 ns         1487
Rot<double>/AVX2/16                             1968196 ns      1967975 ns          360
Rot<double>/AVX2/18                             8363230 ns      8361560 ns           82
Rot<double>/AVX2/20                            39681190 ns     39666593 ns           14
Rot<double>/AVX2/22                           248425550 ns    248387081 ns            3
Rot<double>/AVX2/24                          1092630608 ns   1092298212 ns            1
IsingXX<double>/AVX2/6                             5693 ns         5692 ns       118778
IsingXX<double>/AVX2/8                             9707 ns         9706 ns        72306
IsingXX<double>/AVX2/10                           26370 ns        26364 ns        26655
IsingXX<double>/AVX2/12                           95957 ns        95937 ns         7300
IsingXX<double>/AVX2/14                          374149 ns       374081 ns         1882
IsingXX<double>/AVX2/16                         1566839 ns      1566756 ns          454
IsingXX<double>/AVX2/18                         7290588 ns      7289285 ns           96
IsingXX<double>/AVX2/20                        36978468 ns     36968516 ns           19
IsingXX<double>/AVX2/22                       239751378 ns    239713661 ns            3
IsingXX<double>/AVX2/24                      1040723931 ns   1040527436 ns            1
PauliZ<double>/AVX2/6                              4316 ns         4315 ns       163138
PauliZ<double>/AVX2/8                              6959 ns         6958 ns       102170
PauliZ<double>/AVX2/10                            17678 ns        17677 ns        38239
PauliZ<double>/AVX2/12                            61864 ns        61856 ns        11735
PauliZ<double>/AVX2/14                           228112 ns       228078 ns         3060
PauliZ<double>/AVX2/16                          1007195 ns      1007088 ns          705
PauliZ<double>/AVX2/18                          5016924 ns      5016022 ns          100
PauliZ<double>/AVX2/20                         25671906 ns     25670201 ns           25
PauliZ<double>/AVX2/22                        183656757 ns    183650544 ns            4
PauliZ<double>/AVX2/24                        844269414 ns    844203354 ns            1
IsingYY<double>/AVX2/6                             6002 ns         6001 ns       116084
IsingYY<double>/AVX2/8                            10217 ns        10216 ns        66905
IsingYY<double>/AVX2/10                           27118 ns        27117 ns        25736
IsingYY<double>/AVX2/12                          103176 ns       103169 ns         7091
IsingYY<double>/AVX2/14                          375858 ns       375819 ns         1816
IsingYY<double>/AVX2/16                         1592008 ns      1591842 ns          439
IsingYY<double>/AVX2/18                         7284073 ns      7283617 ns           97
IsingYY<double>/AVX2/20                        36109515 ns     36104574 ns           19
IsingYY<double>/AVX2/22                       236168393 ns    236129561 ns            3
IsingYY<double>/AVX2/24                      1017002862 ns   1016852254 ns            1
S<double>/AVX2/6                                   4218 ns         4217 ns       164297
S<double>/AVX2/8                                   7107 ns         7107 ns        97711
S<double>/AVX2/10                                 18224 ns        18222 ns        38222
S<double>/AVX2/12                                 63619 ns        63616 ns        10924
S<double>/AVX2/14                                274389 ns       274359 ns         1867
S<double>/AVX2/16                               1024268 ns      1024196 ns          655
S<double>/AVX2/18                               4963567 ns      4963083 ns          132
S<double>/AVX2/20                              28437783 ns     28433656 ns           26
S<double>/AVX2/22                             189009149 ns    188977352 ns            4
S<double>/AVX2/24                             778510123 ns    778358205 ns            1
IsingZZ<double>/AVX2/6                             6009 ns         6008 ns       117103
IsingZZ<double>/AVX2/8                            10129 ns        10128 ns        69430
IsingZZ<double>/AVX2/10                           27126 ns        27124 ns        26190
IsingZZ<double>/AVX2/12                           97652 ns        97639 ns         7162
IsingZZ<double>/AVX2/14                          370188 ns       370165 ns         1728
IsingZZ<double>/AVX2/16                         1530299 ns      1530122 ns          453
IsingZZ<double>/AVX2/18                         7271106 ns      7270447 ns           96
IsingZZ<double>/AVX2/20                        35916472 ns     35907271 ns           19
IsingZZ<double>/AVX2/22                       237998342 ns    237931293 ns            3
IsingZZ<double>/AVX2/24                      1014171295 ns   1013986891 ns            1
T<double>/AVX2/6                                   4427 ns         4427 ns       157280
T<double>/AVX2/8                                   7460 ns         7460 ns        94696
T<double>/AVX2/10                                 19208 ns        19207 ns        36602
T<double>/AVX2/12                                 68727 ns        68723 ns        10446
T<double>/AVX2/14                                280911 ns       280879 ns         2727
T<double>/AVX2/16                               1083392 ns      1083384 ns          621
T<double>/AVX2/18                               4939483 ns      4938725 ns          130
T<double>/AVX2/20                              26953835 ns     26949027 ns           26
T<double>/AVX2/22                             176599832 ns    176558439 ns            4
T<double>/AVX2/24                             754056253 ns    753998737 ns            1
CNOT<double>/AVX2/6                                3916 ns         3915 ns       177918
CNOT<double>/AVX2/8                                6106 ns         6105 ns       120916
CNOT<double>/AVX2/10                              14997 ns        14996 ns        48116
CNOT<double>/AVX2/12                              47413 ns        47406 ns        15018
CNOT<double>/AVX2/14                             170270 ns       170270 ns         4118
CNOT<double>/AVX2/16                             783179 ns       783035 ns          912
CNOT<double>/AVX2/18                            4378549 ns      4378201 ns          155
CNOT<double>/AVX2/20                           24876655 ns     24870354 ns           28
CNOT<double>/AVX2/22                          171708727 ns    171665137 ns            4
CNOT<double>/AVX2/24                          714559862 ns    714350276 ns            1
CZ<double>/AVX2/6                                  4209 ns         4208 ns       167992
CZ<double>/AVX2/8                                  6033 ns         6032 ns       121242
CZ<double>/AVX2/10                                13157 ns        13154 ns        52963
CZ<double>/AVX2/12                                39553 ns        39544 ns        16401
CZ<double>/AVX2/14                               146053 ns       146035 ns         4499
CZ<double>/AVX2/16                               695402 ns       695389 ns          988
CZ<double>/AVX2/18                              3150270 ns      3150162 ns          203
CZ<double>/AVX2/20                             18526068 ns     18523539 ns           37
CZ<double>/AVX2/22                            136763551 ns    136730295 ns            5
CZ<double>/AVX2/24                            529918004 ns    529843703 ns            1
